x_m,y_m,w_tr_right_m,w_tr_left_m
-2.775683,13.470615,1.017679,0.847990
-2.874015,13.453493,0.990582,0.846208
-2.972036,13.434678,0.965702,0.854436
-3.069427,13.412893,0.953351,0.858978
-3.166750,13.390778,0.936615,0.865389
-3.264197,13.369187,0.921054,0.883630
-3.361506,13.346982,0.902825,0.911893
-3.458584,13.323839,0.895063,0.933558
-3.554569,13.296465,0.902735,0.944809
-3.650065,13.267431,0.897454,0.958066
-3.745125,13.237000,0.889265,0.962569
-3.838603,13.202020,0.892962,0.965995
-3.931374,13.165200,0.889811,0.967674
-4.023658,13.127177,0.892172,0.974392
-4.115690,13.088549,0.906239,0.990527
-4.206821,13.047893,0.918914,1.003223
-4.297356,13.005874,0.937797,0.999482
-4.388077,12.964256,0.950538,0.995879
-4.478825,12.922730,0.969933,1.002347
-4.568898,12.879753,0.983250,1.017031
-4.658358,12.835492,0.995815,1.019798
-4.747781,12.791150,1.001503,1.025097
-4.837089,12.746575,1.008827,1.032237
-4.926565,12.702351,1.008919,1.023159
-5.015701,12.657461,0.999563,1.011941
-5.105820,12.614564,0.995558,1.012723
-5.196703,12.573340,0.992182,1.019222
-5.288916,12.535144,0.992108,1.026538
-5.380983,12.496600,0.992469,1.029757
-5.472682,12.457181,0.977405,1.028216
-5.563048,12.414798,0.968717,1.033102
-5.651501,12.368583,0.971720,1.043295
-5.737357,12.317764,0.983501,1.057636
-5.818439,12.259666,1.006303,1.064457
-5.893274,12.193699,1.035663,1.069684
-5.958434,12.118279,1.079164,1.062417
-6.011379,12.033812,1.140870,1.040046
-6.048246,11.941287,1.149871,1.008115
-6.068851,11.843718,1.076416,0.968818
-6.075128,11.744215,1.017828,0.923785
-6.067940,11.644718,0.978202,0.867505
-6.053711,11.545958,0.953425,0.813275
-6.035226,11.447875,0.932813,0.764309
-6.011778,11.350869,0.903235,0.721090
-5.984774,11.254790,0.873805,0.686164
-5.956415,11.159093,0.852510,0.657893
-5.928010,11.063407,0.825621,0.634424
-5.902484,10.966939,0.799556,0.629154
-5.875321,10.870901,0.767654,0.626830
-5.846748,10.775271,0.741077,0.635238
-5.815644,10.680470,0.730000,0.643191
-5.782626,10.586276,0.722018,0.656173
-5.746862,10.493104,0.719787,0.674191
-5.707311,10.401466,0.711392,0.690330
-5.667560,10.309914,0.696295,0.705540
-5.624604,10.219828,0.684199,0.722431
-5.579179,10.130950,0.675133,0.725437
-5.531913,10.043043,0.675175,0.734647
-5.484100,9.955427,0.679488,0.738325
-5.435768,9.868100,0.690672,0.743943
-5.387078,9.780972,0.706986,0.751759
-5.338470,9.693795,0.699656,0.754607
-5.291452,9.605757,0.692772,0.760306
-5.245005,9.517415,0.697933,0.762943
-5.198616,9.429039,0.704263,0.777869
-5.149888,9.341931,0.716284,0.782721
-5.098637,9.256303,0.731526,0.794003
-5.044738,9.172308,0.748808,0.814415
-4.988092,9.090140,0.769416,0.832354
-4.927379,9.010931,0.788636,0.845373
-4.863528,8.934235,0.801771,0.864731
-4.793895,8.862773,0.829881,0.877903
-4.720399,8.795274,0.865399,0.887544
-4.642354,8.733142,0.857073,0.887851
-4.559535,8.677530,0.802253,0.891281
-4.472169,8.629337,0.754068,0.897163
-4.381920,8.586727,0.722633,0.890123
-4.289871,8.548181,0.708317,0.876455
-4.195580,8.515527,0.690220,0.850640
-4.099620,8.488129,0.675568,0.826363
-4.003012,8.463032,0.677882,0.811299
-3.905915,8.439970,0.680451,0.806278
-3.808663,8.417516,0.687432,0.780090
-3.711735,8.393700,0.670470,0.754296
-3.615108,8.368692,0.660476,0.734465
-3.519196,8.341103,0.650510,0.723070
-3.423853,8.311620,0.635613,0.713696
-3.328542,8.281991,0.609558,0.691861
-3.232602,8.254472,0.601404,0.663970
-3.137416,8.224453,0.603585,0.648834
-3.041974,8.195242,0.595856,0.637010
-2.947178,8.164128,0.602742,0.629730
-2.852926,8.131277,0.623941,0.619818
-2.759228,8.096877,0.633709,0.599207
-2.665478,8.062618,0.637583,0.593928
-2.572703,8.025844,0.642005,0.607927
-2.481683,7.984940,0.644197,0.597737
-2.393289,7.938659,0.655765,0.593820
-2.308087,7.886702,0.675687,0.612847
-2.225831,7.830188,0.690940,0.644765
-2.147235,7.768754,0.703039,0.658956
-2.075469,7.699502,0.714014,0.687383
-2.011712,7.622791,0.715504,0.733968
-1.956579,7.539708,0.711711,0.792411
-1.911589,7.450663,0.691909,0.765358
-1.875326,7.357789,0.676660,0.692343
-1.851780,7.260893,0.661432,0.637823
-1.840152,7.161836,0.633740,0.606683
-1.838176,7.062071,0.599809,0.587168
-1.842804,6.962415,0.574691,0.564355
-1.854854,6.863352,0.547902,0.558466
-1.869785,6.764664,0.500973,0.542669
-1.886989,6.666346,0.464273,0.544394
-1.903089,6.567851,0.448384,0.547602
-1.916663,6.468968,0.441247,0.530431
-1.929767,6.370023,0.450922,0.518870
-1.944354,6.271284,0.455520,0.504805
-1.958829,6.172531,0.441172,0.507978
-1.974571,6.073971,0.429035,0.497082
-1.991787,5.975655,0.438350,0.499371
-2.008400,5.877237,0.447919,0.486614
-2.028913,5.779562,0.440042,0.484188
-2.050895,5.682207,0.448508,0.474449
-2.075539,5.585486,0.465868,0.479138
-2.100826,5.488932,0.480908,0.470269
-2.127877,5.392864,0.488197,0.480333
-2.159214,5.298109,0.491521,0.478339
-2.191830,5.203779,0.477548,0.496579
-2.224790,5.109567,0.483827,0.507065
-2.259685,5.016064,0.503970,0.499994
-2.297299,4.923614,0.511369,0.508759
-2.335311,4.831322,0.511246,0.521634
-2.372546,4.738731,0.512064,0.532449
-2.412021,4.647055,0.518560,0.532195
-2.451008,4.555171,0.516977,0.516380
-2.489092,4.462916,0.509955,0.514873
-2.524356,4.369542,0.525222,0.529477
-2.561307,4.276821,0.518210,0.516178
-2.595184,4.182941,0.520048,0.514538
-2.629071,4.089058,0.527796,0.527176
-2.663005,3.995193,0.529637,0.517822
-2.694747,3.900565,0.535957,0.518205
-2.723359,3.804966,0.548759,0.534290
-2.751013,3.709063,0.572642,0.537477
-2.776044,3.612472,0.602937,0.537072
-2.800870,3.515821,0.627875,0.538828
-2.825739,3.419158,0.626220,0.538111
-2.849363,3.322182,0.619383,0.554383
-2.870012,3.224536,0.631521,0.568930
-2.889200,3.126592,0.660127,0.564983
-2.907455,3.028467,0.696324,0.563844
-2.922597,2.929809,0.741285,0.574360
-2.936870,2.831033,0.763371,0.588580
-2.946774,2.731714,0.732016,0.598458
-2.953148,2.632117,0.707900,0.604818
-2.953705,2.532321,0.695724,0.605372
-2.952196,2.432526,0.680114,0.603861
-2.951638,2.332718,0.656573,0.603300
-2.948604,2.232962,0.650199,0.600265
-2.944791,2.133224,0.654015,0.596450
-2.938106,2.033639,0.639863,0.589759
-2.931140,1.934074,0.624338,0.582785
-2.920162,1.834874,0.628582,0.583775
-2.910647,1.735525,0.612776,0.602973
-2.900477,1.636235,0.602662,0.603039
-2.891631,1.536817,0.607643,0.594182
-2.880217,1.437669,0.588854,0.597593
-2.868183,1.338587,0.583066,0.616739
-2.854159,1.239765,0.592984,0.625369
-2.838986,1.141112,0.576022,0.633187
-2.825867,1.042169,0.574036,0.631663
-2.812262,0.943287,0.578805,0.624659
-2.795985,0.844822,0.565360,0.628582
-2.779449,0.746391,0.569619,0.630797
-2.762218,0.648082,0.586899,0.620160
-2.745716,0.549644,0.577683,0.626206
-2.728089,0.451399,0.580105,0.629443
-2.713336,0.352705,0.585393,0.623878
-2.697619,0.254166,0.581749,0.633201
-2.681359,0.155694,0.574113,0.644881
-2.665838,0.057099,0.582960,0.656380
-2.651204,-0.041629,0.573192,0.677213
-2.634371,-0.140013,0.568817,0.699085
-2.616814,-0.238269,0.582509,0.720283
-2.595570,-0.335765,0.603627,0.742513
-2.568777,-0.431905,0.601184,0.771734
-2.537102,-0.526538,0.614920,0.807643
-2.499016,-0.618725,0.650303,0.846176
-2.452304,-0.706892,0.696594,0.875663
-2.398420,-0.790876,0.722680,0.897038
-2.337742,-0.870084,0.767413,0.910750
