x_m,y_m,w_tr_right_m,w_tr_left_m
4.058851,12.751237,0.657593,0.891166
4.041203,12.849520,0.696944,0.928566
4.021432,12.947393,0.719394,0.962702
3.994727,13.043577,0.746036,0.992963
3.960782,13.137431,0.782772,1.022139
3.918494,13.227862,0.830510,1.045638
3.864380,13.311697,0.897189,1.064984
3.797841,13.385902,0.978998,1.070394
3.717896,13.445304,0.936024,1.055838
3.628560,13.489694,0.901308,1.031124
3.533748,13.520729,0.885563,1.001451
3.435981,13.540766,0.887087,0.969934
3.336809,13.552199,0.879615,0.939403
3.237111,13.557593,0.885952,0.912797
3.137323,13.561314,0.904979,0.894914
3.037604,13.566617,0.929601,0.889553
2.937932,13.572732,0.945787,0.893948
2.838312,13.579652,0.954830,0.901428
2.738691,13.586424,0.954618,0.919607
2.638851,13.588108,0.968076,0.943168
2.539090,13.584546,0.995444,0.971506
2.440063,13.572125,1.014023,0.995823
2.343050,13.548817,1.052134,1.014750
2.250110,13.512605,1.018091,1.029859
2.164112,13.462099,0.941404,1.038700
2.090984,13.394409,0.886518,1.035604
2.030529,13.315072,0.841262,1.022278
1.981330,13.228277,0.791529,0.995793
1.943003,13.136151,0.763425,0.958010
1.912698,13.041032,0.756232,0.913160
1.888435,12.944181,0.748943,0.871507
1.869044,12.846229,0.729468,0.834934
1.854865,12.747408,0.727624,0.803962
1.843876,12.648155,0.742540,0.781368
1.832724,12.548920,0.743183,0.771307
1.820034,12.449872,0.731602,0.775647
1.806259,12.350988,0.732461,0.784568
1.793356,12.251972,0.747653,0.797483
1.780071,12.153006,0.739789,0.810782
1.762199,12.054770,0.725221,0.816681
1.743522,11.956672,0.723440,0.796899
1.726241,11.858332,0.735602,0.775300
1.712186,11.759466,0.721564,0.761169
1.699006,11.660481,0.708401,0.758717
1.687712,11.561265,0.702496,0.755423
1.678597,11.461826,0.712874,0.751432
1.666393,11.362723,0.724435,0.737868
1.654300,11.263599,0.713626,0.737579
1.644015,11.164272,0.703335,0.730932
1.633908,11.064937,0.693223,0.717207
1.626063,10.965385,0.685376,0.714983
1.618489,10.865813,0.677800,0.722560
1.611874,10.766173,0.678481,0.729178
1.604179,10.666621,0.679080,0.736877
1.595773,10.567115,0.693499,0.745289
1.590645,10.467415,0.700319,0.750419
1.589067,10.367568,0.698738,0.730206
1.583753,10.267876,0.693417,0.714349
1.575156,10.168388,0.695234,0.715551
1.565183,10.069027,0.709861,0.725526
1.554842,9.969708,0.730036,0.735869
1.546763,9.870176,0.757038,0.717729
1.535292,9.771002,0.745624,0.710403
1.520665,9.672220,0.732390,0.720185
1.504841,9.573621,0.731442,0.735982
1.488629,9.475088,0.743632,0.752170
1.475022,9.376160,0.738278,0.764023
1.460647,9.277340,0.740946,0.749278
1.446332,9.178511,0.747510,0.747635
1.432902,9.079558,0.742229,0.758358
1.419205,8.980653,0.728543,0.763926
1.407402,8.881493,0.716750,0.748928
1.395492,8.782346,0.710626,0.747199
1.384286,8.683117,0.719164,0.758029
1.374629,8.583726,0.734000,0.767486
1.370085,8.483974,0.737627,0.772017
1.361167,8.384536,0.750279,0.757864
1.349372,8.285375,0.759236,0.753246
1.338601,8.186110,0.748445,0.752876
1.328776,8.086734,0.749078,0.762711
1.318426,7.987412,0.762379,0.773074
1.309276,7.887996,0.782577,0.762221
1.296426,7.788967,0.794881,0.753174
1.282203,7.690126,0.794247,0.758679
1.267439,7.591363,0.794013,0.773463
1.252957,7.492559,0.806524,0.787965
1.239266,7.393642,0.798743,0.777214
1.224853,7.294828,0.784360,0.772309
1.209777,7.196112,0.769319,0.780924
1.194858,7.097373,0.754439,0.795844
1.180923,6.998491,0.740540,0.781257
1.168538,6.899402,0.728189,0.776593
1.156289,6.800296,0.715974,0.784579
1.144079,6.701185,0.707434,0.796772
1.132748,6.601971,0.713795,0.802549
1.122032,6.502695,0.731351,0.786079
1.112203,6.403331,0.727627,0.781220
1.103148,6.303882,0.738299,0.788298
1.094788,6.204374,0.754215,0.785050
1.084674,6.105036,0.752389,0.769889
1.074287,6.005718,0.750825,0.767800
1.066284,5.906199,0.764796,0.759377
1.055579,5.806915,0.765550,0.746557
1.044720,5.707654,0.754671,0.747137
1.035363,5.608235,0.745297,0.755827
1.024952,5.508919,0.745683,0.766249
1.017081,5.409391,0.761801,0.769777
1.008140,5.309969,0.789285,0.757155
0.994896,5.210996,0.804777,0.753636
0.979336,5.112357,0.791567,0.761426
0.962463,5.013933,0.789515,0.778317
0.945251,4.915567,0.799683,0.769656
0.926061,4.817583,0.789793,0.770338
0.905574,4.719847,0.786064,0.785137
0.887433,4.621664,0.789749,0.803272
0.870720,4.523212,0.780021,0.819981
0.854600,4.424664,0.769587,0.818119
0.836099,4.326535,0.757411,0.820215
0.821025,4.227819,0.761764,0.823764
0.806132,4.129076,0.765552,0.825152
0.792415,4.030163,0.760074,0.790813
0.782466,3.930826,0.771398,0.764288
0.771670,3.831551,0.781614,0.751059
0.763216,3.732069,0.773147,0.737811
0.755147,3.632552,0.775547,0.735928
0.744970,3.533212,0.788582,0.746116
0.735359,3.433815,0.796243,0.755735
0.722622,3.334774,0.796037,0.768491
0.707542,3.236061,0.805933,0.783599
0.690557,3.137657,0.802664,0.800623
0.672491,3.039445,0.799072,0.795935
0.654148,2.941284,0.799700,0.794219
0.636327,2.843027,0.798937,0.804460
0.619836,2.744540,0.786589,0.811508
0.606599,2.645588,0.790095,0.806238
0.593787,2.546560,0.803087,0.802430
0.580967,2.447527,0.796400,0.807514
0.569479,2.348331,0.803515,0.790707
0.558912,2.249039,0.818406,0.785393
0.547543,2.149829,0.815291,0.781379
0.538083,2.050421,0.815501,0.778650
0.531230,1.950802,0.829410,0.786071
0.524178,1.851195,0.834273,0.806085
0.518544,1.751497,0.838959,0.822914
0.512045,1.651854,0.854511,0.831149
0.506071,1.552174,0.867191,0.846942
0.499400,1.452542,0.872716,0.867253
0.494486,1.352806,0.883980,0.896621
0.485407,1.253379,0.895037,0.939488
0.475567,1.154005,0.888043,0.991242
0.467862,1.054451,0.894370,1.041507
0.464399,0.954666,0.915771,1.094281
0.467260,0.854875,0.931407,1.148213
0.478457,0.755686,0.957630,1.201270
0.500926,0.658455,1.001728,1.249824
0.533755,0.564187,1.043074,1.288908
0.579017,0.475351,1.088327,1.319785
0.637771,0.394775,1.149567,1.335235
0.709728,0.325749,1.161715,1.333164
0.790960,0.267798,1.119399,1.316728
0.879870,0.222417,1.093855,1.287733
0.972964,0.186472,1.066775,1.255930
1.068487,0.157392,1.055769,1.224338
1.165231,0.132663,1.058661,1.195842
1.262737,0.111125,1.053887,1.171939
1.361088,0.093892,1.056692,1.151850
1.459496,0.076922,1.049715,1.137222
1.557755,0.059124,1.043731,1.110680
1.655746,0.039978,1.045905,1.094018
1.753252,0.018471,1.038623,1.088723
1.851085,-0.001481,1.018696,1.080881
1.948711,-0.022486,1.001236,1.076322
2.046284,-0.043732,0.993308,1.068702
2.143794,-0.065270,0.988856,1.065974
2.241091,-0.087702,0.990257,1.064838
2.338247,-0.110779,1.001009,1.064909
2.435862,-0.131824,0.988370,1.064039
2.533311,-0.153625,0.972843,1.046674
2.631304,-0.172817,0.970091,1.036000
2.729305,-0.191985,0.974688,1.029570
2.827830,-0.208211,0.953876,1.017137
2.926592,-0.222819,0.917859,1.012794
3.025723,-0.234794,0.894225,1.009345
3.125022,-0.245277,0.882832,0.983690
3.224419,-0.254882,0.883543,0.966826
3.323931,-0.263196,0.896732,0.958813
3.423401,-0.271839,0.920306,0.944895
3.523046,-0.278387,0.955741,0.926471
3.622643,-0.285481,0.984628,0.904169
3.722084,-0.294623,0.980951,0.889502
3.821660,-0.301868,0.989297,0.884014
3.920989,-0.312143,1.000100,0.892783
4.020062,-0.324501,1.008365,0.905101
4.118597,-0.340706,1.009371,0.903046
4.216941,-0.358043,1.019065,0.899880
4.315198,-0.375862,1.022335,0.907024
4.413485,-0.393521,1.027477,0.924739
4.512011,-0.409703,1.011373,0.940889
4.611021,-0.422707,0.998885,0.953834
4.710112,-0.435077,0.996938,0.966152
4.809374,-0.445970,1.006431,0.977005
4.908862,-0.454527,1.027877,0.962801
5.008524,-0.460793,1.060495,0.943521
5.108128,-0.467509,1.070160,0.922037
5.207005,-0.481413,1.074485,0.918268
5.305544,-0.497600,1.078254,0.927610
5.404261,-0.512627,1.078118,0.946302
5.503268,-0.525643,1.089201,0.972995
5.602655,-0.535187,1.085303,1.003977
5.702457,-0.537869,1.089879,1.028824
5.802052,-0.531069,1.112741,1.037150
