s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right,d_left
1.246683657484235752e+01,7.329439554289985281e+00,3.088550893684716581e+00,1.469909679220409604e+00,-4.614762781980700224e-01,2.766736356496855453e+00,1.045382718324756377e+00,4.549128585108587197e-01,7.909899909975701693e-01
1.256657126744109654e+01,7.230471733613957674e+00,3.100835336983930102e+00,1.425095546307037608e+00,-4.373567551521457819e-01,2.804166884206751753e+00,1.148390398074590868e+00,4.789686255286677019e-01,7.517589098338317566e-01
1.266630596003983555e+01,7.132134343426974610e+00,3.117424050375900091e+00,1.382649602205560768e+00,-4.139382521189094444e-01,2.844718024893227781e+00,1.246757770361216711e+00,5.009210346760590848e-01,7.246594516014798204e-01
1.276604065263857457e+01,7.034563585889003434e+00,3.138058352078696878e+00,1.342499442721024394e+00,-3.913217558782225436e-01,2.888098102055495886e+00,1.341023477712444123e+00,5.238180609119630349e-01,6.990459414530011406e-01
1.286577534523731359e+01,6.937872730902139295e+00,3.162484226686298694e+00,1.304578182890249405e+00,-3.692049228567175767e-01,2.934042224599237692e+00,1.435232917845444378e+00,5.515663448132539504e-01,6.511500497462244796e-01
1.296551003783605260e+01,6.842145198105589188e+00,3.190454099608434735e+00,1.268834181923502946e+00,-3.476623801058492669e-01,2.982430016524957317e+00,1.529593610813551052e+00,5.801325694292669422e-01,6.061510556196929578e-01
1.306524473043479162e+01,6.747445208439814657e+00,3.221725870132935210e+00,1.235220151642887121e+00,-3.264649334628881294e-01,3.033149501857768104e+00,1.627238742922985093e+00,6.056944021870538375e-01,5.638897779866699489e-01
1.316497942303353064e+01,6.653812265661188441e+00,3.256064757611457861e+00,1.203700221651299085e+00,-3.056699163251412332e-01,3.086191862512826845e+00,1.728315524277800774e+00,6.319408098322849554e-01,5.247801897616251043e-01
1.326471411563226965e+01,6.561269804198566646e+00,3.293241775625840528e+00,1.174241800857430906e+00,-2.851048931663192065e-01,3.141548383726620486e+00,1.835409939448321204e+00,6.672518175612538460e-01,4.975645298560966157e-01
1.336444880823100689e+01,6.469820766612134122e+00,3.333035532404377221e+00,1.146820839503340572e+00,-2.648127355770683033e-01,3.199286536011182402e+00,1.948794446861493723e+00,7.052018855660767693e-01,4.762453180940925401e-01
1.346418350082974591e+01,6.379454712380934645e+00,3.375230387701637191e+00,1.121415738920178207e+00,-2.446658494124270555e-01,3.259472222568272404e+00,2.070741079103012972e+00,7.413743407306578881e-01,4.549796531706911673e-01
1.356391819342848493e+01,6.290144280653093389e+00,3.419618125809777975e+00,1.098011175744978196e+00,-2.246955212829672699e-01,3.322229465230539081e+00,2.201763835906570765e+00,7.749037018856517189e-01,4.296948596580365543e-01
1.366365288602722394e+01,6.201851087677517249e+00,3.465995956668912914e+00,1.076593608831890592e+00,-2.048101162934493902e-01,3.387682555722173472e+00,2.343988176782926924e+00,8.058711519414686331e-01,4.143633845090407553e-01
1.376338757862596296e+01,6.114522931601366729e+00,3.514168002194502094e+00,1.057153958521834358e+00,-1.850316454328541638e-01,3.456001588378883493e+00,2.498262072335474038e+00,8.359868198950801688e-01,4.051359321546860182e-01
1.386312227122470198e+01,6.028098699889812728e+00,3.563943261112778593e+00,1.039684379272511894e+00,-1.652973058193132894e-01,3.527360738357830705e+00,2.666706544897258002e+00,8.734319748501944147e-01,3.957683624516949994e-01
1.396285696382344099e+01,5.942506267289243027e+00,3.615136942837551270e+00,1.024172607693630610e+00,-1.460138370783717887e-01,3.601971695269279294e+00,2.844940867976619270e+00,9.139708336202889694e-01,3.884827829637642616e-01
1.406259165642218001e+01,5.857668751650749073e+00,3.667571872329321803e+00,1.010538956013308010e+00,-1.273881737265711855e-01,3.679901995893303912e+00,3.030928223836771185e+00,9.573522478609944875e-01,3.828950378001366728e-01
1.416232634902091903e+01,5.773504007340894084e+00,3.721081117781938286e+00,9.987268878897936908e-01,-1.105904528493692474e-01,3.761150899494186461e+00,3.207045308394498750e+00,9.929454675746212100e-01,3.802073184320435839e-01
1.426206104161965804e+01,5.689935711451002298e+00,3.775516794641824880e+00,9.883916267830752389e-01,-9.666612921143820369e-02,3.845252065174900036e+00,3.354726766805876448e+00,1.030769554726038928e+00,3.881991938426978539e-01
1.436179573421839706e+01,5.606896032479323111e+00,3.830756044131560234e+00,9.794205303596719148e-01,-8.398296218769465971e-02,3.931301149799150796e+00,3.498066953535909018e+00,1.070984685416521254e+00,3.909757661350435343e-01
1.446153042681713607e+01,5.524322660113877959e+00,3.886689826141001003e+00,9.715814612763398195e-01,-7.321616766181179847e-02,4.019065313603841894e+00,3.623497410062283652e+00,1.115798180706589093e+00,3.908092646923738700e-01
1.456126511941587331e+01,5.442159830220917982e+00,3.943225215457045518e+00,9.648118302272701285e-01,-6.266284929380988578e-02,4.107999853415687852e+00,3.759786936573126237e+00,1.161600270500258159e+00,3.893822468410265691e-01
1.466099981201461233e+01,5.360352057896994538e+00,4.000273130692305834e+00,9.590725966636681754e-01,-5.242744019263246430e-02,4.198288363651913713e+00,3.905121823200996545e+00,1.205310104906804014e+00,3.927011907839118021e-01
1.476073450461335135e+01,5.278843605637978165e+00,4.057748090316724898e+00,9.543540783674653305e-01,-4.219415370682883665e-02,4.290055644577377869e+00,4.066000347411396376e+00,1.241969991118219152e+00,3.924975326023919520e-01
1.486046919721209036e+01,5.197577762993074835e+00,4.115565530143434181e+00,9.506561595831528599e-01,-3.196103112789887291e-02,4.383562480800416772e+00,4.243325591698061672e+00,1.283907621993273240e+00,3.981640621574576433e-01
1.496020388981082938e+01,5.116496568942614509e+00,4.173641767476341080e+00,9.479788084047986452e-01,-2.172843953050719243e-02,4.479066149327317170e+00,4.438091661077327998e+00,1.328782985033980957e+00,3.996250472754787619e-01
1.505993858240956840e+01,5.035541443153522145e+00,4.231893561494274536e+00,9.463220077757612536e-01,-1.149572465570718356e-02,4.576821712185759949e+00,4.651460852748359187e+00,1.375318486043074939e+00,4.063673125936568264e-01
1.515967327500830741e+01,4.954653118709021697e+00,4.290238162176751580e+00,9.456857614268621148e-01,-1.263040071925027128e-03,4.677084671213772360e+00,4.884735377870773831e+00,1.409325375924912915e+00,4.101828825459322148e-01
1.525940796760704643e+01,4.873772169420601763e+00,4.348592933808679284e+00,9.460700711445446665e-01,8.969682230917212090e-03,4.780112570262241789e+00,4.683942699123610609e+00,1.438945965176489539e+00,4.216953185185154385e-01
1.535914266020578545e+01,4.792839034378843621e+00,4.406875337509892354e+00,9.474749365716861327e-01,1.920235168156054009e-02,4.876861629662410103e+00,-4.263258506735829734e+00,1.473171688882531472e+00,4.434257678507153577e-01
1.545887735280452446e+01,4.711794457587394014e+00,4.465002615168212508e+00,9.499003603943303453e-01,2.943519700314041129e-02,4.788881894722084809e+00,-4.110827625863236356e+00,1.491886814082654000e+00,4.627212063761566019e-01
1.555861204540326348e+01,4.630579593806006145e+00,4.522891713519088697e+00,9.533463509837298844e-01,3.966793770617579179e-02,4.702489292110428210e+00,-3.899500134046834265e+00,1.442146335542549229e+00,4.752551713734331496e-01
1.565834673800200250e+01,4.549136374986558984e+00,4.580459026470743211e+00,9.578129430406092659e-01,4.990171044913067205e-02,4.619044776585027989e+00,-3.703391832873040634e+00,1.391839979522430770e+00,4.854139064360147859e-01
1.575808143060073974e+01,4.467407687526940840e+00,4.637620269755860392e+00,9.633002164329123040e-01,6.013581147602941462e-02,4.538376511049837525e+00,-3.521315228161692623e+00,1.340996401096992807e+00,4.912759892737553202e-01
1.585781612319947875e+01,4.385337679686617918e+00,4.694290278325306431e+00,9.698083214986215062e-01,7.037304018783853421e-02,4.460321375461746563e+00,-3.352290751788334244e+00,1.289664001550238526e+00,4.914134800841757356e-01
1.595755081579821777e+01,4.302872000984738321e+00,4.750382841168376835e+00,9.773375230351768472e-01,8.061202404772609131e-02,4.384722043315694151e+00,-3.195296683794925041e+00,1.238244518216311540e+00,4.858692476965043028e-01
1.605728550839695856e+01,4.219958064498935180e+00,4.805810549904732554e+00,9.858882223778722143e-01,9.085798730142100044e-02,4.311429407064254704e+00,-3.049567865892517382e+00,1.186900960500460789e+00,4.900868055487699881e-01
1.615702020099569580e+01,4.136545339593689086e+00,4.860484603713816298e+00,9.954610333564946067e-01,1.011086385561714013e-01,4.240298115082343777e+00,-2.914205583524720033e+00,1.135868874030963704e+00,4.978945044144722498e-01
1.625675489359443304e+01,4.052585583164265870e+00,4.914314704773954823e+00,1.006056796015166732e+00,1.113724020352103300e-01,4.171190874161257334e+00,-2.788632797406094266e+00,1.085079122618282987e+00,4.915537345079150633e-01
1.635648958619317384e+01,3.968033177215376295e+00,4.967208843301036403e+00,1.017676688604467916e+00,1.216458084651041160e-01,4.103972031952219268e+00,-2.672040162362148585e+00,1.034876832623538689e+00,4.942941629100920942e-01
1.645622427879191108e+01,3.882845343643418268e+00,5.019073235300809621e+00,1.030322230793338623e+00,1.319412804078665125e-01,4.038514111729298861e+00,-2.564018728662525781e+00,9.853592403214166406e-01,5.029828555780860855e-01
1.655595897139065187e+01,3.796982518385597860e+00,5.069812097538441087e+00,1.043995433209059964e+00,1.422538990801476277e-01,3.974689043333521798e+00,-2.463822078535626403e+00,9.366432171615801661e-01,5.020209790542227157e-01
1.665569366398938911e+01,3.710408565338163545e+00,5.119327623194314114e+00,1.058698791133434014e+00,1.526009242871641247e-01,3.912377271679468471e+00,-2.371194597516832037e+00,8.889194922515682995e-01,4.982488088760905764e-01
1.675542835658812990e+01,3.623091178850712524e+00,5.167519756202239023e+00,1.074435470566012629e+00,1.629756961714247110e-01,3.851456242436594124e+00,-2.285432097160605913e+00,8.420591252257394466e-01,5.004294334183838622e-01
1.685516304918686714e+01,3.535002113943955138e+00,5.214286200932686910e+00,1.091209296726370681e+00,1.734012173946916091e-01,3.791812423112805863e+00,-2.206422250730837309e+00,7.963702761099604732e-01,5.113077792964585422e-01
1.695489774178560793e+01,3.446117608808055177e+00,5.259522204788620314e+00,1.109024973268396774e+00,1.838687662317740334e-01,3.733326634816900746e+00,-2.133487095448926674e+00,7.520341631992283338e-01,5.238714712831293863e-01
1.705463243438434517e+01,3.356418650742027054e+00,5.303120599087485232e+00,1.127888073585116224e+00,1.944080984992063721e-01,3.675889334974237421e+00,-2.066652134817444253e+00,7.091719525541048119e-01,5.262430942429655589e-01
1.715436712698308597e+01,3.265891409992095706e+00,5.344971598124120149e+00,1.147805287327134494e+00,2.050080643383866419e-01,3.619382346786291560e+00,-2.005253657586599569e+00,6.678343519699907471e-01,5.344945737941282360e-01
1.725410181958182321e+01,3.174527563924299134e+00,5.384962870201779772e+00,1.168784426581034985e+00,2.157063399266065107e-01,3.563697778710262387e+00,-1.949454325296046786e+00,6.282627830323181950e-01,5.409941995734796061e-01
1.735383651218056400e+01,3.082324732954972557e+00,5.422979360587500963e+00,1.190834691714906413e+00,2.264889207381453884e-01,3.508715634280880735e+00,-1.898596441986419414e+00,5.907533632187852435e-01,5.376375827179173950e-01
1.745357120477930124e+01,2.989286889703848704e+00,5.458903394292808464e+00,1.213966709787706932e+00,2.374028016233621086e-01,3.454326784950425111e+00,-1.852985051530396943e+00,5.552874418094791986e-01,5.406919789725453951e-01
1.755330589737803848e+01,2.895424786839340570e+00,5.492614529471254947e+00,1.238192807841651533e+00,2.484305860449543824e-01,3.400405821106807558e+00,-1.811964310555696400e+00,5.219444925637815036e-01,5.473499627648539256e-01
1.765304058997677927e+01,2.800756483221389370e+00,5.523989697901311224e+00,1.263527105614396628e+00,2.596303089036797740e-01,3.346838559176516181e+00,-1.775992957550020623e+00,4.909484657174462141e-01,5.438384306989980654e-01
1.775277528257551651e+01,2.705307752107938946e+00,5.552903094369643355e+00,1.289985786483640595e+00,2.709805906437732226e-01,3.293489352925433433e+00,-1.744417583016558249e+00,4.678773166431059449e-01,5.342288838933598738e-01
1.785250997517425731e+01,2.609112764451520849e+00,5.579226365739126337e+00,1.317587280639920699e+00,2.825527137991113436e-01,3.240233666731644924e+00,-1.717875544457746928e+00,4.549920631068045118e-01,5.268654672570171060e-01
1.795224466777299455e+01,2.512214463824175681e+00,5.602828540773887589e+00,1.346352497843150697e+00,2.943202250049434254e-01,3.186918674256128181e+00,-1.695724533297636727e+00,4.567329731973848728e-01,5.211919417176467118e-01
1.805197936037173534e+01,2.414665452903827614e+00,5.623576291455411713e+00,1.376305124846143535e+00,3.063704365785948069e-01,3.133401587125606902e+00,-1.678804038907627749e+00,4.432867229923859176e-01,5.210832058767872477e-01
1.815171405297047258e+01,2.316528318861581504e+00,5.641333905903336721e+00,1.407471867644076280e+00,3.186717644883808043e-01,3.079502475513427928e+00,-1.666499913940100663e+00,4.256989673731754742e-01,5.138104076163704237e-01
1.825144874556921337e+01,2.217876794816066699e+00,5.655963643471904057e+00,1.439882996868585785e+00,3.313315473160852731e-01,3.025048724141157219e+00,-1.654039014361434523e+00,4.112857246682854462e-01,5.094766622342519202e-01
1.835118343816795061e+01,2.118795999700266997e+00,5.667325522066802179e+00,1.473586181889237512e+00,3.448655350822269483e-01,2.970015090557744930e+00,-1.640980643812070872e+00,4.001584277715813376e-01,5.080199306595130082e-01
1.845091813076669141e+01,2.019383593534213706e+00,5.675272784530150716e+00,1.508702784192031299e+00,3.594054241737906774e-01,2.914389170649412275e+00,-1.612106279929172770e+00,3.923833329157669358e-01,5.085277427131693617e-01
1.855065282336542865e+01,1.919750058507797785e+00,5.679651002041585350e+00,1.545345591070246272e+00,3.765908058408973247e-01,2.858688228797976016e+00,-1.567123677224849354e+00,3.881169129603901924e-01,5.130109824332041990e-01
1.865038751596416589e+01,1.820023573756016866e+00,5.680283399300149583e+00,1.583896974393612211e+00,3.965814378935977880e-01,2.803480906488157842e+00,-1.522899180541684050e+00,3.876287511108638117e-01,5.137479646724963933e-01
1.875012220856290668e+01,1.720350404941602296e+00,5.676971250528318969e+00,1.624481450221701095e+00,4.176535672086209572e-01,2.748769439182425334e+00,-1.477410965902696383e+00,3.911455784534562108e-01,5.105720657200165657e-01
1.884985690116164392e+01,1.620902750411352011e+00,5.669510433543961447e+00,1.667249008684533962e+00,4.401015844431770963e-01,2.694630804531605417e+00,-1.437017243791019583e+00,3.994462945998676351e-01,5.032677290154465854e-01
1.894959159376038471e+01,1.521878738801274888e+00,5.657692648745929809e+00,1.712289772169654611e+00,4.632588915618676695e-01,2.640907841366955555e+00,-1.398882274978748841e+00,4.254687508626696091e-01,4.916014987589700236e-01
1.904932628635912195e+01,1.423507705882513408e+00,5.641313091686451564e+00,1.759695210138447763e+00,4.875467132386749891e-01,2.587539379263592565e+00,-1.365106514566555962e+00,4.583612552641251336e-01,4.750690586186455677e-01
1.914906097895786274e+01,1.326049663290390646e+00,5.620170861678785990e+00,1.809569799615128538e+00,5.128007516513918285e-01,2.534376270811054876e+00,-1.332261406017274386e+00,4.944619957408921129e-01,4.544342805383518313e-01
1.924879567155659998e+01,1.229801892880515002e+00,5.594073144051187718e+00,1.862037632775027873e+00,5.395835868052186735e-01,2.481394309348992078e+00,-1.303004863113216949e+00,5.246148479630518002e-01,4.324490408156367871e-01
1.934853036415534078e+01,1.135097933130530867e+00,5.562835344133994830e+00,1.917239980510665021e+00,5.676755107928213029e-01,2.428457975653488532e+00,-1.273025931668289035e+00,5.547240364659390410e-01,4.205793024339699038e-01
1.944826505675407802e+01,1.042316132951619734e+00,5.526287656575215479e+00,1.975345323171585399e+00,5.978425837135848964e-01,2.375600648169789331e+00,-1.245667972942981816e+00,5.895841926198474026e-01,4.123371981786984053e-01
1.954799974935281881e+01,9.518779925644321738e-01,5.484275024013794742e+00,2.036544902807515101e+00,6.297804882198233534e-01,2.322715181605698564e+00,-1.215249074933506979e+00,6.292433655224051181e-01,4.122934999745080931e-01
1.964773444195155605e+01,8.642591815500099139e-01,5.436667597906910565e+00,2.101068376762160739e+00,6.645581775925512025e-01,2.269934102352490601e+00,-1.185862629425323611e+00,6.738503680906956506e-01,3.992716923311512844e-01
1.974746913455029329e+01,7.799870019835172252e-01,5.383360317076396839e+00,2.169176486914190072e+00,7.017468361516134845e-01,2.217218423927303839e+00,-1.149522219995055439e+00,7.229394989188824283e-01,3.942623820060185413e-01
1.984720382714903408e+01,6.996544787793785858e-01,5.324289786467767627e+00,2.241186432518240679e+00,7.428872302716859055e-01,2.164893311207141124e+00,-1.111083901102095872e+00,7.766159590188701500e-01,3.880777461584030696e-01
1.994693851974777132e+01,6.239166014466838162e-01,5.259433113200682186e+00,2.317458401173173588e+00,7.873354692274470157e-01,2.113086800454201164e+00,-1.058335437684705616e+00,8.352488302933486208e-01,3.907238404556754308e-01
2.004667321234651212e+01,5.535075657666296278e-01,5.188835608018828260e+00,2.398436784665302746e+00,8.373938787448853560e-01,2.062530074245245260e+00,-9.957539802732158218e-01,8.988765153137669994e-01,4.020045994434653380e-01
2.014640790494524936e+01,4.892353864731215918e-01,5.112608238655397486e+00,2.484630255714900926e+00,8.921251097902570537e-01,2.013804328357911899e+00,-9.019730492424813395e-01,9.667783994587900720e-01,4.173840616590642205e-01
2.024614259754399015e+01,4.320023535774394907e-01,5.030974126855380923e+00,2.576687182056912828e+00,9.551582585255342650e-01,1.968626897945866538e+00,-7.786289509973802758e-01,9.733565477586545445e-01,4.097428468147339964e-01
2.034587729014272739e+01,3.827971667758766072e-01,4.944263418689953227e+00,2.675343531606943159e+00,1.024729494294114529e+00,1.928776613598257805e+00,-5.814067984273976197e-01,9.356771881520602463e-01,4.001967445519826194e-01
2.044561198274146818e+01,3.427115801273143414e-01,4.852992777886868225e+00,2.781545117911178089e+00,1.106838345805250423e+00,1.898474747930984252e+00,-3.785761034269998770e-01,9.076537780848036308e-01,3.904323257640165412e-01
2.054534667534020542e+01,3.129211403937918745e-01,4.757856813972725085e+00,2.895939530347452440e+00,1.182182711465804337e+00,1.878481308379344794e+00,-7.265900368136250786e-02,8.924449384510637628e-01,3.894484371931165034e-01
2.064508136793894622e+01,2.945471248484231030e-01,4.659889621040041341e+00,3.017834420940065598e+00,1.265390477536530556e+00,1.874619635856082711e+00,-1.357483735065529232e-02,8.899979028126002722e-01,3.913060536042131110e-01
2.074481606053768346e+01,2.886186979088483096e-01,4.560421613261827822e+00,-3.136712607280419007e+00,1.281506910082271800e+00,1.873897279649207714e+00,-1.357483735065258268e-02,8.947441989282163277e-01,3.930425714343242505e-01
2.084455075313642425e+01,2.954184068878525915e-01,4.460971786679561291e+00,-3.010361395448497124e+00,1.256142209401863497e+00,1.873174644878637718e+00,8.917924792657119792e-02,8.971668224596521801e-01,3.978111090832229801e-01
2.094428544573516149e+01,3.145570428412532982e-01,4.363181678874976654e+00,-2.887897528941185232e+00,1.163903598956578023e+00,1.877916872487303879e+00,4.257117666105423304e-01,9.099033960321368797e-01,4.078030271826124098e-01
2.104402013833389873e+01,3.448946630176919492e-01,4.268212924954977616e+00,-2.779359994106196829e+00,1.015156225735554862e+00,1.900391602888634290e+00,9.124555062930906901e-01,8.514452942989777506e-01,4.140225350377979563e-01
2.114375483093263952e+01,3.846849808013486083e-01,4.176793152531958597e+00,-2.685321682042790314e+00,8.631542043695709099e-01,1.947689704031412727e+00,1.347144629861347198e+00,7.778940389156551172e-01,4.072651423749343302e-01
2.124348952353137676e+01,4.321883151727065608e-01,4.089125101804953033e+00,-2.607455494983932809e+00,6.992076499300651227e-01,2.015492320570955176e+00,1.828376384296639623e+00,7.123156697889319044e-01,4.029614098433602631e-01
2.134322421613011755e+01,4.856956771895638569e-01,4.004974541456577164e+00,-2.545632293215485120e+00,5.404941317852368643e-01,2.104023385698395643e+00,2.324307111922466973e+00,6.544607407890921102e-01,4.039286790401912519e-01
2.144295890872885479e+01,5.436617300737889291e-01,3.923824743606146637e+00,-2.499667166819402375e+00,3.814683397024379308e-01,2.211457102950683762e+00,2.908219385966997361e+00,6.106168996906770063e-01,4.091901801387166637e-01
2.154269360132759559e+01,6.046789396575849018e-01,3.844932601525641758e+00,-2.469490493594614478e+00,2.235586168278795582e-01,2.338940625823850539e+00,3.619952031577599261e+00,5.726557180536483438e-01,4.239266862797207436e-01
2.164242829392633283e+01,6.674381173363711506e-01,3.767422117203455212e+00,-2.455086841797144093e+00,6.529685244941993427e-02,2.488516195911209650e+00,-1.147191765143358744e+00,5.384115229008950010e-01,4.356576391025865913e-01
2.174216298652507362e+01,7.307054849705495458e-01,3.690316303563914158e+00,-2.456463443790315893e+00,-9.290858110978297835e-02,2.442106308336235987e+00,-3.553724999334709977e+00,5.060284520078919268e-01,4.456312515635843519e-01
2.184189767912381086e+01,7.932496898444763023e-01,3.612634869491772260e+00,-2.473621825275998720e+00,-2.511750793574654694e-01,2.292383885922566922e+00,-2.891732708334349589e+00,4.847013789100250714e-01,4.557647294482609635e-01
2.194163237172255165e+01,8.538333378913621763e-01,3.533405621645725692e+00,-2.506547544564514673e+00,-4.090702467325081360e-01,2.162917412882551016e+00,-2.360079706395231902e+00,4.627969579278806700e-01,4.673179147969827585e-01
2.204136706432128889e+01,9.111236863616775095e-01,3.451784796954611156e+00,-2.555272215651382517e+00,-5.681750497767084074e-01,2.051206495431129095e+00,-1.923478544899693166e+00,4.328071918687574904e-01,4.816738302949070127e-01
2.214110175692002613e+01,9.637027819542244300e-01,3.367046452273214641e+00,-2.619861435823259921e+00,-7.275989362329103871e-01,1.955447008769907846e+00,-1.521677586362810253e+00,4.142122952580786222e-01,4.999260056710514433e-01
2.224083644951876693e+01,1.009982813900925258e+00,3.278738358138414632e+00,-2.700629745563599915e+00,-8.927611748335921860e-01,1.876231571924585895e+00,-1.137782430907306130e+00,3.993234345897034854e-01,5.229271336508514167e-01
2.234057114211750417e+01,1.048234620661931960e+00,3.186650139668116832e+00,-2.797908194682734884e+00,-1.058956763982991101e+00,1.814742998196999357e+00,-6.469668495138056752e-01,3.967303730524228689e-01,5.517281978525395703e-01
2.244030583471624496e+01,1.076535585632995229e+00,3.091081059195682545e+00,-2.912512864697196058e+00,-1.241605078454452116e+00,1.778831658642650693e+00,-3.493822168310050658e-01,3.962967574512840652e-01,5.871745343729565247e-01
2.254004052731498220e+01,1.092860788192289601e+00,2.992760471906071640e+00,-3.043358036418736035e+00,-1.356036045757613495e+00,1.759133597484611844e+00,-1.195379923726084051e-02,4.059276524141762210e-01,6.305706484898935260e-01
2.263977521991372299e+01,1.095759877331324628e+00,2.893142654766909683e+00,3.099890889764173263e+00,-1.455290282430382165e+00,1.758455742068739669e+00,-1.195379923725681248e-02,3.997218404972746608e-01,6.813135036337066852e-01
2.273950991251246023e+01,1.084304429016060611e+00,2.794204664698187734e+00,2.953375099939762105e+00,-1.431445633783513527e+00,1.757777625250103171e+00,7.377185112070776263e-02,3.939612074973328215e-01,6.319397717649427593e-01
2.283924460511120103e+01,1.058867926463245235e+00,2.697825298910579317e+00,2.815171859033051227e+00,-1.345351352400693035e+00,1.761958400649067613e+00,3.472876617253535803e-01,3.884791363735105030e-01,5.804826084609857606e-01
2.293897929770993827e+01,1.020807252799651010e+00,2.605737114155652900e+00,2.686753581731722296e+00,-1.197078856125695312e+00,1.781507974158085261e+00,7.663376734651182742e-01,3.915800066635569121e-01,5.374108478426401492e-01
2.303871399030867906e+01,9.720294045304721520e-01,2.518785421706696059e+00,2.577213067829797755e+00,-1.002302443847328695e+00,1.823905580497137580e+00,1.282372077321162873e+00,3.979786835339126361e-01,4.985813462441026633e-01
2.313844868290741630e+01,9.148002454542034645e-01,2.437137794163439786e+00,2.486329857210933358e+00,-8.183075882475860929e-01,1.892729652228828163e+00,1.728899829655914377e+00,4.128659404872487282e-01,4.687507900946821238e-01
2.323818337550615354e+01,8.511006641764076175e-01,2.360420435519373861e+00,2.414046039961472712e+00,-6.320106627173284197e-01,1.981738661508056776e+00,2.226942239423540304e+00,4.273880738863679030e-01,4.444854681676572161e-01
2.333791806810489433e+01,7.826857042586378155e-01,2.287865826231922028e+00,2.360077366984006719e+00,-4.501052071706057034e-01,2.090812024521540025e+00,2.796842056330184789e+00,4.360836090868606685e-01,4.252919613396457521e-01
2.343765276070363157e+01,7.110789590507266000e-01,2.218449008344384854e+00,2.324289069342396985e+00,-2.677052053662394848e-01,2.220220549259573684e+00,3.514698849741035414e+00,4.427633518417628533e-01,4.130951813364049929e-01
2.353738745330237236e+01,6.376380201422746641e-01,2.150963581527021162e+00,2.306654775112928046e+00,-8.578163705913975645e-02,2.372857793056006859e+00,1.155818277448352971e+00,4.537439299525397041e-01,4.167888709506848421e-01
2.363712214590110960e+01,5.636275054481872937e-01,2.084113369336435539e+00,2.307185106990699452e+00,9.640833380481830805e-02,2.420951149294270799e+00,-3.417755229499040315e+00,4.790525273106138182e-01,4.222362435463217767e-01
2.373685683849985040e+01,4.902558461222631947e-01,2.016548115047846146e+00,2.325878129539524330e+00,2.784255521881818796e-01,2.275800284050777389e+00,-2.634833001708861477e+00,5.093191155752934129e-01,4.255220565538659905e-01
2.383659153109858764e+01,4.188022654916989662e-01,1.946984339316593760e+00,2.362743762972843609e+00,4.608897023196169562e-01,2.157243244035478735e+00,-1.974182450500681085e+00,5.457325988850371123e-01,4.248033032991734848e-01
2.393632622369732843e+01,3.506124993318568972e-01,1.874204026281607760e+00,2.417767780686977730e+00,6.427500659570818398e-01,2.063954809163148330e+00,-1.339902164056412603e+00,5.977965267753574397e-01,4.175339379015446384e-01
2.403606091629606567e+01,2.872481735582142481e-01,1.797226000481084496e+00,2.491113954986682089e+00,8.285193377889878974e-01,1.998159151163537706e+00,-8.155822756338098056e-01,6.595353614593594260e-01,4.121783005105333908e-01
2.413579560889480646e+01,2.304235785800692327e-01,1.715276225708948443e+00,2.582061425460170145e+00,9.867740076941931004e-01,1.957027413778343217e+00,-1.897507868556655986e-01,7.292770795442086174e-01,4.091243945422350370e-01
2.423553030149354370e+01,1.819578853612096037e-01,1.628171034526100014e+00,2.688267250609523096e+00,1.145120160830408462e+00,1.947333259995605914e+00,-1.464835560181417147e-02,8.092990994857796050e-01,4.089581019179437393e-01
2.433526499409228450e+01,1.436651432350763979e-01,1.536174354909293660e+00,2.806531687201648140e+00,1.187590494181523182e+00,1.946582884697968918e+00,-1.464835560181469189e-02,8.307153388994070742e-01,3.951412930485773134e-01
2.443499968669102174e+01,1.165041039214467222e-01,1.440255355490430045e+00,2.924743561804933556e+00,1.186086108923825044e+00,1.945832220031577631e+00,-4.452596531902488705e-03,8.109785517420738943e-01,3.854368063348851958e-01
2.453473437928975898e+01,1.008230723113290039e-01,1.341830571219100987e+00,3.041473652839825625e+00,1.134244176410504679e+00,1.945603986380647576e+00,2.147670357760271820e-01,8.014061944219312839e-01,3.787158339165856424e-01
2.463446907188849977e+01,9.635463059409547781e-02,1.242236912343359867e+00,-3.132369505501372942e+00,1.060840801459510763e+00,1.956582306065143939e+00,4.728385990427166896e-01,8.013482571231729246e-01,3.761365148853841878e-01
2.473420376448723701e+01,1.024350318110903574e-01,1.142731541844184129e+00,-3.029926747441940904e+00,9.912548306806668874e-01,1.980538094825717410e+00,6.645828768378145845e-01,8.101295035821508561e-01,3.809438243472061947e-01
2.483393845708597780e+01,1.183134724707264190e-01,1.044303551705203281e+00,-2.934491999837345766e+00,9.240804894281010595e-01,2.013726665392176596e+00,8.207300702971628281e-01,8.260906149694858813e-01,3.839092873280928186e-01
2.493367314968471504e+01,1.431918408231377116e-01,9.477565469317360547e-01,-2.845265468358155303e+00,8.660289196558806912e-01,2.053973126758660950e+00,9.241267351920446904e-01,8.491662111220914522e-01,3.884367785541136264e-01
2.503340784228345584e+01,1.763125426262106832e-01,8.537097584315644916e-01,-2.761581915009649002e+00,8.131442735929490517e-01,2.098366173278644720e+00,1.004768680610438558e+00,8.787020515383331398e-01,3.946272828358123874e-01
