s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right,d_left
9.979115786547093636e-01,1.224260996693317693e+01,-2.750959132943652796e-01,-1.095495084536809216e+00,3.462562843526189038e-01,3.323321755182270021e+00,-6.844301259676148774e-01,9.075283917054081106e-01,5.420850177384628488e-01
1.097702736520180355e+00,1.233052335078877704e+01,-2.278876371428887326e-01,-1.060282446278142388e+00,3.595537017034627914e-01,3.302706063059673181e+00,-5.640378347439588547e-01,9.542989466049098812e-01,4.988552951776353828e-01
1.197493894385651236e+00,1.241668512250955914e+01,-1.775565273439335401e-01,-1.023719348129093376e+00,3.733038643660144817e-01,3.285619479147434685e+00,-4.294914436496948262e-01,1.003836692514531004e+00,4.582414073258318510e-01
1.297285052251122117e+00,1.250091306121744594e+01,-1.240505306456388401e-01,-9.857602623628062277e-01,3.875707880409789419e-01,3.272548924743956977e+00,-2.797987477010664414e-01,1.055956110622237931e+00,4.265896923084122605e-01
1.397076210116593220e+00,1.258300737812456482e+01,-6.732837592573269470e-02,-9.463484642676918135e-01,4.022297058373666134e-01,3.264005757169866406e+00,-1.654901432145741702e-01,1.110704550348604380e+00,3.971364386533982604e-01
1.496867367982064101e+00,1.266276417432962020e+01,-7.361751320225012885e-03,-9.056706268494262302e-01,4.131562911169480712e-01,3.258942263499711611e+00,-4.102621527825806025e-02,1.168296933845301533e+00,3.720191851401232208e-01
1.596658525847534982e+00,1.273997911056520316e+01,5.584013164739937835e-02,-8.638669111178346460e-01,4.240276064978574788e-01,3.257685769035084888e+00,-4.102621527826695591e-02,1.231474460958118744e+00,3.540926481784620328e-01
1.696449683713005863e+00,1.281446894638913037e+01,1.222326920637576975e-01,-8.218514315774327894e-01,4.181673275794809408e-01,3.256428789751558472e+00,3.191244520634838738e-02,1.298681710282178381e+00,3.473271469455542770e-01
1.796240841578476743e+00,1.288612490613697403e+01,1.916765450519002378e-01,-7.803826172941218386e-01,4.128613708493870105e-01,3.257406579234118027e+00,9.148396528148437790e-02,1.369450369658475442e+00,3.526889829559858858e-01
1.896031999443947846e+00,1.295486345309747023e+01,2.640080893864288347e-01,-7.396344834984760475e-01,4.039085934361800190e-01,3.260208000125275341e+00,1.887693984153968607e-01,1.445892621243319631e+00,3.706950928078555085e-01
1.995823157309418727e+00,1.302063185993657157e+01,3.390519667586444075e-01,-6.997474922811818265e-01,3.956155459613572845e-01,3.265980899784278968e+00,2.700033190231879154e-01,1.525723142870866411e+00,4.003956295203432991e-01
2.095614315174889608e+00,1.308338642990225154e+01,4.166330594279029631e-01,-6.606569081352845485e-01,3.879232344911438535e-01,3.274220384369600723e+00,3.377357598291361174e-01,1.588137109663055435e+00,4.397947180446174498e-01
2.195405473040360711e+00,1.314309164017505260e+01,4.965857846451924296e-01,-6.223052724915898448e-01,3.808162570969174099e-01,3.284497710529460157e+00,3.936097947970002009e-01,1.538094811163058351e+00,4.887697521312355242e-01
2.295196630905831370e+00,1.319971548855102306e+01,5.787490552802002641e-01,-5.846347211402544986e-01,3.742537661732946996e-01,3.296434856752553877e+00,4.393007718724499244e-01,1.493652428535850119e+00,5.464330983229772620e-01
2.394987788771302473e+00,1.325323203883972667e+01,6.629701742225881933e-01,-5.475932391870930172e-01,3.682167486920149835e-01,3.309706849581383281e+00,4.759808616039393758e-01,1.453177111595951310e+00,6.102370223975304153e-01
2.494778946636773576e+00,1.330361794728243297e+01,7.491003469433675788e-01,-5.111289733344808184e-01,3.626702043452543212e-01,3.324027194950192943e+00,5.048414156264352526e-01,1.420060774451760821e+00,6.493199409143464162e-01
2.594570104502244234e+00,1.335085432782296166e+01,8.369980012641229372e-01,-4.751946686324659552e-01,3.576017767804753889e-01,3.339148725585019406e+00,5.266417030266513644e-01,1.385635044567891327e+00,6.778511386294815422e-01
2.694361262367715337e+00,1.339492416807043362e+01,9.265248905669781765e-01,-4.397430942558415712e-01,3.529835309019076495e-01,3.354850605053316670e+00,5.422259511384840414e-01,1.345133588839626970e+00,7.124225296171714517e-01
2.794152420233186440e+00,1.343581364409651790e+01,1.017548888070942237e+00,-4.047306455943655568e-01,3.488058516591086566e-01,3.370940713392069910e+00,5.521104341017840644e-01,1.308682701153748740e+00,7.454646309195027687e-01
2.893943578098657099e+00,1.347351024447239176e+01,1.109940643808484007e+00,-3.701137688357831745e-01,3.450463483600317294e-01,3.387245602577629189e+00,5.569055363598667263e-01,1.280847072610971527e+00,7.789003923176199828e-01
2.993734735964128202e+00,1.350800366026018651e+01,1.203575872194669216e+00,-3.358517300830279328e-01,3.416980062785099914e-01,3.403612972823374605e+00,5.569622527215828400e-01,1.257955749149888058e+00,8.142844570584680808e-01
3.093525893829598861e+00,1.353928446179780742e+01,1.298332539568126442e+00,-3.019038352034881800e-01,3.387433674901226266e-01,3.419903666032782397e+00,5.527254193448329911e-01,1.243606286156724083e+00,8.459937632703280475e-01
3.193317051695069964e+00,1.356734466247990234e+01,1.394092669089236569e+00,-2.682315355741764495e-01,3.361773160336362642e-01,3.435994078007216679e+00,5.444397800442437596e-01,1.222362512986301386e+00,8.742883641189057586e-01
3.293108209560541066e+00,1.359217682572338681e+01,1.490740031680951372e+00,-2.347963161661437148e-01,3.339868049139942952e-01,3.451769959915917951e+00,5.324309440828848272e-01,1.197483444596446622e+00,8.992074689546541988e-01
3.392899367426011725e+00,1.361377438611572721e+01,1.588161487646413850e+00,-2.015612271709243952e-01,3.321681991457542948e-01,3.467128445409084048e+00,5.168764967024978008e-01,1.175793176266838325e+00,9.207858427619745045e-01
3.492690525291482828e+00,1.363213108611681790e+01,1.686245156678611856e+00,-1.684893430408023196e-01,3.307125376374486780e-01,3.481973444057779421e+00,4.980136638120061243e-01,1.158219105283963657e+00,9.390305718151250591e-01
3.592481683156953487e+00,1.364724112610477746e+01,1.784881312150646382e+00,-1.355447903650748298e-01,3.296173182641301547e-01,3.496217067833867098e+00,4.759809435890834384e-01,1.147882756501694246e+00,9.540275405277479637e-01
3.692272841022424590e+00,1.365909884750443304e+01,1.883961008815667526e+00,-1.026917097677824131e-01,3.288774772426483750e-01,3.509776512027247719e+00,4.509481144700711597e-01,1.144131487101953892e+00,9.658410774656326359e-01
3.792063998887895693e+00,1.366769877506516728e+01,1.983376541330232667e+00,-6.989482537514413174e-02,3.284913891730070201e-01,3.522574688113595087e+00,4.230350691070461355e-01,1.149565906259487402e+00,9.745715577920733841e-01
3.891855156753366352e+00,1.367303547552135079e+01,2.083020512294169624e+00,-3.711886175776824004e-02,3.284578587757709944e-01,3.534538548674547087e+00,-1.290252611029319152e-01,1.160916271332842697e+00,9.711881673761467715e-01
3.991646314618837454e+00,1.367510355008453971e+01,2.182785861913264736e+00,-4.328684144610850382e-03,3.287759097020149790e-01,3.530893879978221683e+00,-4.918021636774664307e-01,1.165280156670151834e+00,9.563214500467159818e-01
4.091437472484308557e+00,1.367389760679400013e+01,2.282565363455414165e+00,2.851085777156026069e-02,3.294483188480544222e-01,3.516966957046856468e+00,-5.182487104866247973e-01,1.166682583950105601e+00,9.414561975434357910e-01
4.191228630349779216e+00,1.366941225884603917e+01,2.382251225938654127e+00,6.143520809024960450e-02,3.304745712206663133e-01,3.502231188713265109e+00,-5.419463887509090583e-01,1.171333127185658629e+00,9.298619324697573463e-01
4.291019788215249875e+00,1.366164215461569320e+01,2.481735008993246172e+00,9.447984454660773856e-02,3.318616488017814281e-01,3.486754993389555857e+00,-5.627341156608328676e-01,1.179409241542412667e+00,9.188205468038409540e-01
4.390810946080721422e+00,1.365058203784028734e+01,2.580906795245445640e+00,1.276809817906534583e-01,3.336093582893903120e-01,3.470612137070722802e+00,-5.805664879762097996e-01,1.195657425124466489e+00,8.995636338448881331e-01
4.490602103946192081e+00,1.363622678206213656e+01,2.679655521633138804e+00,1.610748942095561187e-01,3.357293382968316586e-01,3.453878660560694591e+00,-5.952201422756482341e-01,1.217040376148391445e+00,8.698009959003754066e-01
4.590393261811662740e+00,1.361857157152648590e+01,2.777867712639458198e+00,1.946990606571779026e-01,3.382215080314485145e-01,3.436638239255255467e+00,-6.066479839073610769e-01,1.247623844360887801e+00,8.391038148035081523e-01
4.690184419677134287e+00,1.359761188790480801e+01,2.875428230700419086e+00,2.285910429046058567e-01,3.411026850341294381e-01,3.418977358516684273e+00,-6.145471197759155846e-01,1.283861483546535620e+00,8.123715516836564898e-01
4.789975577542604945e+00,1.357334387773894946e+01,2.972218556287140157e+00,2.627901216569554776e-01,3.443728865929090444e-01,3.400993008043248889e+00,-6.188121845640273122e-01,1.317995607665165103e+00,7.834297468286565147e-01
4.889766735408075604e+00,1.354576423527588425e+01,3.068117964436622547e+00,2.973357176521567169e-01,3.480552411705760130e-01,3.382787234214007732e+00,-6.142524797522145308e-01,1.345717659871903615e+00,7.528936847567780921e-01
4.989557893273547151e+00,1.351487083012099077e+01,3.163001331490726820e+00,3.322695429473179196e-01,3.521492320152378452e-01,3.364618186304180636e+00,-6.045562971775272354e-01,1.376858328680029553e+00,7.221008365149499397e-01
5.089349051139017810e+00,1.348066243045994206e+01,3.256740753134487409e+00,3.676334372673764062e-01,3.566846482323130507e-01,3.346639627122768079e+00,-5.894397041476481247e-01,1.411368962852736164e+00,6.881287983403709951e-01
5.189140209004488469e+00,1.344313968443454144e+01,3.349202855922103428e+00,4.034722248589617255e-01,3.616616257377289756e-01,3.329017130128781865e+00,-5.680234089327532709e-01,1.450784534238615420e+00,6.509699963218236185e-01
5.288931366869960016e+00,1.340230460399813772e+01,3.440250866839313471e+00,4.398311095033866636e-01,3.671207330176730621e-01,3.311946199041688743e+00,-5.399089027337878877e-01,1.497911583572176575e+00,6.150071608287636105e-01
5.388722524735430675e+00,1.335816199521953607e+01,3.529741394277098543e+00,4.767590111464370395e-01,3.730581542000979134e-01,3.295638232005346779e+00,-5.039480402975696771e-01,1.548796457071713872e+00,5.806184142166143092e-01
5.488513682600901333e+00,1.331071865985177105e+01,3.617526995234016329e+00,5.143047734563626072e-01,3.795202807045647830e-01,3.280343311204586332e+00,-4.593905495040691012e-01,1.606030457852500426e+00,5.497373731086291349e-01
5.588304840466372880e+00,1.325998544571503679e+01,3.703452417015975495e+00,5.525221243504163660e-01,3.865106044155550702e-01,3.266338318311460043e+00,-4.044553341458449469e-01,1.668559001524902108e+00,5.246335955728262945e-01
5.688095998331843539e+00,1.320597598278661344e+01,3.787357626144207678e+00,5.914660230211987724e-01,3.941002295143053447e-01,3.253958186189732871e+00,-3.381897095076240034e-01,1.733691079358090636e+00,4.886565266874209890e-01
5.787887156197314198e+00,1.314870943665221148e+01,3.869073431507555672e+00,6.311971052908122992e-01,4.022749990425474320e-01,3.243570130595494039e+00,-2.582598728338720284e-01,1.788881297074705001e+00,4.565479155945940115e-01
5.887678314062784857e+00,1.308820884070994417e+01,3.948425120101394459e+00,6.717755740568107647e-01,4.111097137387630385e-01,3.235614792989225386e+00,-1.698381237295434887e-01,1.789264487315872065e+00,4.122330200930353072e-01
5.987469471928256404e+00,1.302450491186946202e+01,4.025227550932418907e+00,7.132649473085872494e-01,4.200598003440068617e-01,3.230372486661154063e+00,-9.910623628477610580e-02,1.718829407258443576e+00,3.727285894093272378e-01
6.087260629793727063e+00,1.295763984035948546e+01,4.099295279648557333e+00,7.555210114198991356e-01,4.269628215260095616e-01,3.227309490959346050e+00,-4.023364244626083386e-02,1.649796918149674330e+00,3.473498271841832796e-01
6.187051787659197721e+00,1.288768157999720820e+01,4.170445945184637182e+00,7.984861662068274413e-01,4.323806349709616303e-01,3.226065192600199083e+00,-4.023364244626047997e-02,1.582968369947593601e+00,3.334190826687022935e-01
6.286842945524669268e+00,1.281472722299320388e+01,4.238522242468593326e+00,8.413761434083553148e-01,4.273468585209597159e-01,3.224820414128024559e+00,2.182025991663635520e-02,1.518545813513844767e+00,3.295923092380980135e-01
6.386634103390139927e+00,1.273893577470119176e+01,4.303426528349622693e+00,8.837997508423383053e-01,4.225575282542486377e-01,3.225495565239682172e+00,7.509927867804180868e-02,1.456529981444268707e+00,3.352150217416502431e-01
6.486425261255610586e+00,1.266047766428691723e+01,4.365079770033195139e+00,9.256215571280335119e-01,4.157442148817116490e-01,3.227818168566678025e+00,1.468781356447972919e-01,1.397033314682210259e+00,3.495462143534721067e-01
6.586216419121082133e+00,1.257952896400126441e+01,4.423425809858314572e+00,9.667994628341185503e-01,4.096570170991763460e-01,3.232355860324072516e+00,2.038898760448841219e-01,1.340413990339406780e+00,3.662047866328776990e-01
6.686007576986552792e+00,1.249626333795780120e+01,4.478414227767742339e+00,1.007402899903419691e+00,4.042176631362939254e-01,3.238644349320639382e+00,2.486017787356929742e-01,1.286753722396218658e+00,3.874298331023682262e-01
6.785798734852023451e+00,1.241084713855556920e+01,4.529999947601493382e+00,1.047496659518145190e+00,3.994493807422772047e-01,3.246295387065294413e+00,2.819592527046078656e-01,1.236137904562037759e+00,4.100672822536144402e-01
6.885589892717494997e+00,1.232344301955898658e+01,4.578140200223133505e+00,1.087146736296360494e+00,3.953117330310166877e-01,3.254951277773288076e+00,3.054733975364427589e-01,1.188657816783990073e+00,4.343675587739916355e-01
6.985381050582965656e+00,1.223420768266228897e+01,4.622795658203110669e+00,1.126414793815532001e+00,3.917960853349213290e-01,3.264303127583662700e+00,3.200828130736776411e-01,1.144490954191292209e+00,4.484355008909879370e-01
7.085172208448436315e+00,1.214329502839107100e+01,4.663928461209336795e+00,1.165361615278876606e+00,3.888660941282999772e-01,3.274073575503672284e+00,3.269237992577692653e-01,1.103723095848034630e+00,4.690732596417947486e-01
7.184963366313906974e+00,1.205085455191896671e+01,4.701502944528748174e+00,1.204045394134888092e+00,3.865268694125452154e-01,3.284022835903371629e+00,3.265107478830951981e-01,1.066445618277026330e+00,4.918436966041211944e-01
7.284754524179378521e+00,1.195703383751524562e+01,4.735484262783100640e+00,1.242524492521498214e+00,3.847586037227316291e-01,3.293929531412044920e+00,3.195891737595512594e-01,1.032622681009252474e+00,5.070811395193063342e-01
7.384545682044849180e+00,1.186197752273213446e+01,4.765838733399090366e+00,1.280855468233298655e+00,3.835589796614394253e-01,3.303597449037918743e+00,3.066212918947471278e-01,1.002423216075504220e+00,5.184533331069899331e-01
7.484336839910319839e+00,1.176582923100773215e+01,4.792533032972990270e+00,1.319094665166119285e+00,3.829173900657482643e-01,3.312846554366593477e+00,-2.956486283358670808e-01,9.757667116823942610e-01,5.311001623920149628e-01
7.584127997775791385e+00,1.166873114498912756e+01,4.815534308072421332e+00,1.357297679945632662e+00,3.828335863857965093e-01,3.303928881633601655e+00,-3.963391123737874389e-01,9.529374778181612937e-01,5.490505705654723512e-01
7.683919155641262044e+00,1.157082534405568808e+01,4.834809756028912275e+00,1.395520182839621981e+00,3.833087306127183624e-01,3.291936174507390955e+00,-4.243426310684194069e-01,9.405173489791683883e-01,5.672836544491706157e-01
7.783710313506732703e+00,1.147225399119409417e+01,4.850326575163097509e+00,1.433817923373967407e+00,3.843399920660987568e-01,3.279047497682575418e+00,-4.481753152571654741e-01,9.379572080824579716e-01,5.828451036716676414e-01
7.883501471372204250e+00,1.137316008726501160e+01,4.862051853262272516e+00,1.472246743654865409e+00,3.859394361442003429e-01,3.265379706065726140e+00,-4.675024616602665439e-01,9.434710658151422846e-01,5.945554853064559664e-01
7.983292629237674909e+00,1.127368830199912964e+01,4.869952459984100201e+00,1.510863456530957105e+00,3.881031051392752618e-01,3.251061273011909503e+00,-4.822144716608084414e-01,9.474323546375660321e-01,6.024004713983032167e-01
8.083083787103145568e+00,1.117398513390879167e+01,4.873995136754366797e+00,1.549725133262657817e+00,3.908554092670795121e-01,3.236225875915458960e+00,-4.918068989814292635e-01,9.432801332922670090e-01,6.063721286861066817e-01
8.182874944968617115e+00,1.107420041461768356e+01,4.874146423586082300e+00,1.588890707453934681e+00,3.941899511420592916e-01,3.221024985956118414e+00,-4.935791939841642773e-01,9.430434247507440970e-01,6.063772413168865283e-01
8.282666102834086885e+00,1.097448686855358524e+01,4.870372870263987686e+00,1.628419517678507233e+00,3.981449209202120865e-01,3.205696848053733561e+00,-4.843172031295663316e-01,9.469932007803194551e-01,5.893639216233109712e-01
8.382457260699558432e+00,1.087500232664267230e+01,4.862641105065579339e+00,1.668373754776775186e+00,4.027112667079137953e-01,3.190584763436431714e+00,-4.670199033599488070e-01,9.571425749960706941e-01,5.635969327076948421e-01
8.482248418565029979e+00,1.077590867720784651e+01,4.850918081685629879e+00,1.708816266521596461e+00,4.079438957606001392e-01,3.175944303489544929e+00,-4.412125258759876933e-01,9.752436041594430005e-01,5.379844996670689605e-01
8.582039576430499750e+00,1.067737482872852794e+01,4.835171407172416558e+00,1.749813847795156363e+00,4.138290484256769153e-01,3.162050600674167544e+00,-4.052292225945197113e-01,9.999002601781299404e-01,5.190931913222447402e-01
8.681830734295971297e+00,1.057957504025664441e+01,4.815369556638469994e+00,1.791434088727961615e+00,4.204407373481857113e-01,3.149236004902871588e+00,-3.582430057319327954e-01,1.033340798556442230e+00,4.987991636509435112e-01
8.781621892161442844e+00,1.048269267656340631e+01,4.791482609057792885e+00,1.833749948179532296e+00,4.277633588810751397e-01,3.137863675480215608e+00,-2.977770444837002928e-01,1.072113195283554532e+00,4.803010723909383883e-01
8.881413050026912614e+00,1.038691791386865404e+01,4.763482310186774704e+00,1.876836111071698454e+00,4.359003754924242191e-01,3.128379358995426518e+00,-2.226142813714909463e-01,1.103225927685830943e+00,4.657774763013186603e-01
8.981204207892384161e+00,1.029245234764367112e+01,4.731343358033100799e+00,1.920773863822794247e+00,4.448159967845088936e-01,3.121270180551138029e+00,-1.292972566863648254e-01,1.134245851705851349e+00,4.575666803395969096e-01
9.080995365757855708e+00,1.019950601078436847e+01,4.695043395629859617e+00,1.965644561525593303e+00,4.546316708343419721e-01,3.117133634301008094e+00,-4.692417864157242408e-02,1.168614220537956161e+00,4.260632145231871837e-01
9.180786523623325479e+00,1.010830274257533112e+01,4.654565420931918496e+00,2.011506755105548550e+00,4.627041600700488311e-01,3.115631052909434651e+00,-3.749731483064950438e-02,1.206096495380352129e+00,4.024589877682858696e-01
9.280577681488797026e+00,1.001906085415231473e+01,4.609925979497026205e+00,2.057733169873199763e+00,4.639331628592178736e-01,3.114429812489913907e+00,-3.749731483063170612e-02,1.246316715182945734e+00,3.884833709086389364e-01
9.380368839354268573e+00,9.931983943899178158e+00,4.561206500493332427e+00,2.103998842334078745e+00,4.554960694153722955e-01,3.113228108571289621e+00,5.724927169606946337e-02,1.291140454956464900e+00,3.863631142748180092e-01
9.480159997219738344e+00,9.847193711270840311e+00,4.508603633356082163e+00,2.147495565083724856e+00,4.163936250287547103e-01,3.115062631507973467e+00,4.730168807657256225e-01,1.321998783452773329e+00,3.987850855368295644e-01
9.579951155085209891e+00,9.764657758611193117e+00,4.452520500803603731e+00,2.187102141878465744e+00,3.755038864242667973e-01,3.130179068785112317e+00,8.741280820428617426e-01,1.250944129835601659e+00,4.137159672280861789e-01
9.679742312950681438e+00,9.684278797388344628e+00,4.393391788330552217e+00,2.222160637180590648e+00,3.271854369829888531e-01,3.157923607296413859e+00,1.336058363847763442e+00,1.183583130565324382e+00,4.261626282891856077e-01
9.779533470816151208e+00,9.605869800334485120e+00,4.331667702969922651e+00,2.252418510200518753e+00,2.793008521105014852e-01,3.199864861479062572e+00,1.782862584769286718e+00,1.122749631623275235e+00,4.497349679548038326e-01
9.879324628681622755e+00,9.529212556463081185e+00,4.267783456513113194e+00,2.277905360483324593e+00,2.315209778457296697e-01,3.254990472340392405e+00,2.233534768187903197e+00,1.064805225810504297e+00,4.840060174788679004e-01
9.979115786547094302e+00,9.454049313386187592e+00,4.202143126007710450e+00,2.298632366281461614e+00,1.839110103524497497e-01,3.322760451240390989e+00,2.701192689705595562e+00,1.005252926041291683e+00,5.289757483592997245e-01
1.007890694441256407e+01,9.380104220128689718e+00,4.135135306436099611e+00,2.314610583803446531e+00,1.363252148931358709e-01,3.402917470138553835e+00,3.201206276019955776e+00,9.409124080424230430e-01,5.668800148719911336e-01
1.017869810227803562e+01,9.307076028379075439e+00,4.067126319578644456e+00,2.325842056050527074e+00,8.877975540214341765e-02,3.495533073835043414e+00,3.747455719229217053e+00,8.813252863057225994e-01,6.067189437856339573e-01
1.027848926014350717e+01,9.234653824662846233e+00,3.998473610265877998e+00,2.332329272688709487e+00,4.123584692790924211e-02,3.600927291798266872e+00,-2.977496738315298153e+00,8.266806515100858510e-01,6.536569204063173988e-01
1.037828041800897694e+01,9.162514006855820625e+00,3.929522765391025629e+00,2.334072129011077745e+00,-6.303358788710220623e-03,3.517445332439910644e+00,-4.356389361780441227e+00,7.735438946045276598e-01,7.046758582336810628e-01
1.047807157587444848e+01,9.090331213239192465e+00,3.860617667849201684e+00,2.331071472631321750e+00,-5.383580160078099003e-02,3.391601891386064160e+00,-3.832169770932928987e+00,7.276964772724210384e-01,7.634408081049082195e-01
1.057786273373992003e+01,9.017779323985180895e+00,3.792101387101336041e+00,2.323327686256796198e+00,-1.013591596756922147e-01,3.276908615219017218e+00,-3.373745430106632970e+00,6.802438177784539963e-01,8.238451070130690113e-01
1.067765389160538980e+01,8.944538264756669577e+00,3.724322601018053014e+00,2.310841141372701024e+00,-1.488999778298742693e-01,3.172505342291681796e+00,-2.969190914750931221e+00,6.310920206542627309e-01,8.909955168975248752e-01
1.077744504947086135e+01,8.870299030287700504e+00,3.657640268742321954e+00,2.293610139388101210e+00,-1.964365025639633056e-01,3.077692666309615799e+00,-2.606710416209521153e+00,5.878965352376033238e-01,9.620598781975036040e-01
1.087723620733633290e+01,8.794766838985967894e+00,3.592425996934047738e+00,2.271630858715410817e+00,-2.440931168304912580e-01,2.991979085312750808e+00,-2.277759251745523628e+00,5.477638323047704372e-01,1.034754099629368040e+00
1.097702736520180267e+01,8.717670305323709457e+00,3.529072091020929225e+00,2.244892060013130575e+00,-2.918067897552211187e-01,2.915019447758107507e+00,-1.971018960508752249e+00,5.101232681483744980e-01,1.109558090317724455e+00
1.107681852306727421e+01,8.638761392374831871e+00,3.467989882654675338e+00,2.213377476733694671e+00,-3.398683307139788168e-01,2.846745133010689432e+00,-1.679458312337394954e+00,4.522146873550607626e-01,1.185445087596134650e+00
1.117660968093274576e+01,8.557828958489066551e+00,3.409620446228656121e+00,2.177053882217158787e+00,-3.881589883199884627e-01,2.787250916794210998e+00,-1.389603279559629589e+00,4.039909283967319520e-01,1.262931577318411547e+00
1.127640083879821553e+01,8.474696043449451821e+00,3.354429357946273615e+00,2.135877808777467912e+00,-4.372226286014951890e-01,2.737047210533342323e+00,-1.093984107257941707e+00,3.670904173765147105e-01,1.341163863316851890e+00
1.137619199666368708e+01,8.389238202167545566e+00,3.302919230250319860e+00,2.089775705352426627e+00,-4.868247721905127889e-01,2.696866246440294379e+00,-7.734785115838903602e-01,3.435760495915850532e-01,1.421352658705368199e+00
1.147598315452915685e+01,8.301378659725831000e+00,3.255620916796079012e+00,2.038662739790620293e+00,-5.378270051767392035e-01,2.668091999665477942e+00,-4.602862204189261952e-01,3.315815269283189926e-01,1.478540429119995059e+00
1.157577431239462840e+01,8.211112459767507588e+00,3.213105851537339852e+00,1.982480009475729332e+00,-5.849264759921187773e-01,2.650820614245459783e+00,-1.833815423164433800e-01,3.286974408528092195e-01,1.390803565119917318e+00
1.167556547026009994e+01,8.118519311764986313e+00,3.175922517557587366e+00,1.922199940790520145e+00,-6.236225174031162499e-01,2.643908133054333032e+00,-2.700230530255284464e-02,3.314388322067087222e-01,1.306560974231400163e+00
1.177535662812556971e+01,8.023806557524045147e+00,3.144572368263298223e+00,1.858269968388265525e+00,-6.442504694762806183e-01,2.642888766749083462e+00,-2.700230530254791456e-02,3.392337106576213124e-01,1.227653384723454755e+00
1.187514778599104126e+01,7.927275318056530296e+00,3.119339611302095694e+00,1.795005333969971417e+00,-6.241458477746660849e-01,2.641869007120931201e+00,1.327870002341354216e-01,3.544233631831017473e-01,1.152913320519950213e+00
1.197493894385651281e+01,7.829356766939685741e+00,3.100165239280717966e+00,1.733683799724175856e+00,-6.017770454164487193e-01,2.646880010085804535e+00,2.884336248928543456e-01,3.770115224211935123e-01,1.083524859249591632e+00
1.207473010172198258e+01,7.730467106191660775e+00,3.086895702645353623e+00,1.675205715283476948e+00,-5.705383690431169441e-01,2.657732123179951778e+00,4.948928533875831537e-01,3.904665847422102432e-01,1.021646828330381895e+00
1.217452125958745413e+01,7.630978475683498630e+00,3.079276409246227697e+00,1.619742255475333792e+00,-5.413569040369023977e-01,2.676249596039278700e+00,6.641261480905024106e-01,3.985657031590071897e-01,9.542742344745697158e-01
1.227431241745292567e+01,7.531224598633558642e+00,3.077041182939834307e+00,1.567121509394907353e+00,-5.134846466115607910e-01,2.700899800968887376e+00,8.098009881502811202e-01,4.157436492433037589e-01,8.926926491926128193e-01
1.237410357531839544e+01,7.431484056774461777e+00,3.079919607370527501e+00,1.517206668817379089e+00,-4.871353310964701699e-01,2.730655908636240525e+00,9.352681796825424998e-01,4.344025161417401915e-01,8.364983275298191190e-01
1.247389473318386699e+01,7.332002051942414056e+00,3.087641910220615404e+00,1.469868395104470427e+00,-4.617749104157748419e-01,2.764623786431079200e+00,1.048883491107006405e+00,4.548150046589659046e-01,7.914847491866824347e-01
1.257368589104933854e+01,7.232979018881221300e+00,3.099939916708195575e+00,1.425005825850872210e+00,-4.375209594287891579e-01,2.802228269893016765e+00,1.152281370929927107e+00,4.788230569207111431e-01,7.521859442802414364e-01
