x_m,y_m,w_tr_right_m,w_tr_left_m
-4.872184,1.631300,0.857993,0.864303
-4.927799,1.548283,0.862131,0.869504
-4.985074,1.466414,0.857215,0.877281
-5.044225,1.385881,0.850672,0.882276
-5.103627,1.305541,0.849641,0.885419
-5.161595,1.224149,0.851098,0.887820
-5.219411,1.142648,0.845638,0.890278
-5.277648,1.061455,0.851427,0.882529
-5.335280,0.979832,0.868444,0.874900
-5.392087,0.897641,0.871645,0.877643
-5.447857,0.814732,0.873029,0.874902
-5.502718,0.731225,0.845162,0.876599
-5.557690,0.647780,0.828356,0.871742
-5.611151,0.563370,0.825211,0.868615
-5.664079,0.478625,0.826641,0.867891
-5.716180,0.393362,0.835869,0.869026
-5.767086,0.307391,0.830944,0.863239
-5.816815,0.220726,0.835127,0.863085
-5.866265,0.133906,0.838943,0.865433
-5.916251,0.047382,0.844277,0.877848
-5.966944,-0.038715,0.860444,0.882050
-6.016322,-0.125581,0.876579,0.874214
-6.067344,-0.211498,0.882217,0.879643
-6.118926,-0.297080,0.898358,0.892864
-6.171051,-0.382332,0.900978,0.890776
-6.225581,-0.466054,0.893805,0.895663
-6.281030,-0.549169,0.896666,0.894326
-6.336086,-0.632557,0.881367,0.897805
-6.389492,-0.717003,0.867262,0.895973
-6.443561,-0.801036,0.863769,0.888163
-6.498540,-0.884466,0.865652,0.882825
-6.552990,-0.968242,0.852405,0.888131
-6.606617,-1.052553,0.845935,0.900035
-6.657783,-1.138383,0.849004,0.897489
-6.709509,-1.223867,0.849712,0.899133
-6.760329,-1.309896,0.852397,0.891047
-6.809644,-1.396799,0.851415,0.864872
-6.859775,-1.483234,0.839277,0.850650
-6.908769,-1.570311,0.826888,0.846736
-6.956453,-1.658124,0.827978,0.853078
-7.003373,-1.746349,0.841876,0.849555
-7.051812,-1.833738,0.835209,0.847532
-7.099102,-1.921765,0.839135,0.855933
-7.146427,-2.009770,0.845923,0.875768
-7.191849,-2.098774,0.842875,0.874186
-7.239675,-2.186502,0.832254,0.875162
-7.287717,-2.274105,0.823844,0.873355
-7.337463,-2.360759,0.818218,0.867403
-7.389657,-2.445969,0.821925,0.875743
-7.441938,-2.531110,0.824468,0.874651
-7.495379,-2.615536,0.820068,0.875346
-7.549796,-2.699338,0.823398,0.865455
-7.605124,-2.782539,0.816237,0.858617
-7.660987,-2.865383,0.813202,0.854013
-7.717048,-2.948101,0.798241,0.849093
-7.773045,-3.030858,0.777967,0.848940
-7.829012,-3.113635,0.760448,0.830029
-7.884324,-3.196853,0.746390,0.810354
-7.937651,-3.281352,0.721293,0.788393
-7.990532,-3.366136,0.706085,0.768858
-8.042339,-3.451574,0.689609,0.760774
-8.091215,-3.538685,0.677825,0.750229
-8.137046,-3.627480,0.664010,0.723583
-8.180637,-3.717382,0.639791,0.707632
-8.222199,-3.808240,0.632895,0.691847
-8.257476,-3.901731,0.646094,0.656089
-8.290735,-3.995940,0.636028,0.630298
-8.321204,-4.091106,0.644470,0.616779
-8.347608,-4.187459,0.663185,0.615074
-8.372128,-4.284328,0.665927,0.612721
-8.394879,-4.381623,0.685186,0.609515
-8.412940,-4.479871,0.719753,0.617834
-8.433354,-4.577669,0.735032,0.620325
-8.453578,-4.675525,0.746531,0.626297
-8.476065,-4.772881,0.768703,0.642436
-8.499929,-4.869909,0.776170,0.674486
-8.521498,-4.967471,0.789038,0.717050
-8.539674,-5.065696,0.812892,0.767434
-8.549378,-5.165113,0.838925,0.817843
-8.551823,-5.264965,0.882142,0.854783
-8.545742,-5.364628,0.928014,0.887265
-8.526518,-5.462569,0.988448,0.912766
-8.493069,-5.556630,1.064814,0.934249
-8.448677,-5.646025,1.060695,0.954295
-8.393918,-5.729531,1.014614,0.972708
-8.330566,-5.806745,0.983077,0.982490
-8.262639,-5.880021,0.952818,0.986271
-8.189846,-5.948437,0.936278,0.983177
-8.113301,-6.012649,0.926579,0.974449
-8.035225,-6.075010,0.919038,0.963325
-7.955620,-6.135403,0.913196,0.957879
-7.875271,-6.194802,0.910566,0.961593
-7.793597,-6.252369,0.907140,0.953649
-7.712425,-6.310621,0.907146,0.937402
-7.632063,-6.370008,0.900385,0.922539
-7.551421,-6.429014,0.900712,0.907208
-7.472944,-6.490865,0.908519,0.895434
-7.393490,-6.551449,0.906324,0.891654
-7.313764,-6.611682,0.902742,0.898592
-7.235047,-6.673234,0.891387,0.898169
-7.156608,-6.735139,0.890712,0.897656
-7.077230,-6.795828,0.900968,0.903338
-6.998206,-6.856985,0.891462,0.902998
-6.917650,-6.916103,0.890318,0.911131
-6.837333,-6.975551,0.884141,0.910642
-6.756729,-7.034585,0.889720,0.914253
-6.675378,-7.092609,0.884869,0.901709
-6.593160,-7.149397,0.878332,0.898642
-6.510824,-7.206010,0.878126,0.896853
-6.429737,-7.264401,0.874553,0.883981
-6.348450,-7.322516,0.864475,0.864738
-6.267262,-7.380764,0.862898,0.856956
-6.184618,-7.436927,0.855186,0.858246
-6.101743,-7.492755,0.856929,0.856148
-6.018323,-7.547747,0.851996,0.854708
-5.933587,-7.600707,0.851035,0.853887
-5.848173,-7.652520,0.846391,0.852765
-5.760785,-7.700978,0.851423,0.845841
-5.672094,-7.746971,0.864008,0.839511
-5.580770,-7.787451,0.857848,0.831717
-5.487438,-7.823083,0.860832,0.826786
-5.391480,-7.850929,0.880329,0.825700
-5.294013,-7.872938,0.908290,0.794720
-5.195200,-7.887752,0.948512,0.759489
