x_m,y_m,w_tr_right_m,w_tr_left_m
-8.562652,1.573622,1.114068,1.105627
-8.464487,1.592267,1.121192,1.097905
-8.366474,1.611674,1.115604,1.098474
-8.268298,1.630258,1.115229,1.108918
-8.170153,1.648999,1.123931,1.112830
-8.072098,1.668197,1.118530,1.112079
-7.973926,1.686803,1.119614,1.098375
-7.875911,1.706203,1.115566,1.092856
-7.777740,1.724815,1.117717,1.097254
-7.679579,1.743478,1.111074,1.105050
-7.581578,1.762947,1.106791,1.109763
-7.483437,1.781718,1.110802,1.103414
-7.385448,1.801245,1.114478,1.100499
-7.287336,1.820164,1.111098,1.107252
-7.189226,1.839093,1.116694,1.098042
-7.091429,1.859575,1.118697,1.095616
-6.993355,1.878688,1.112595,1.103666
-6.895238,1.897582,1.102908,1.107729
-6.797272,1.917223,1.102992,1.107923
-6.699138,1.936031,1.111248,1.105829
-6.601089,1.955259,1.106902,1.107448
-6.503001,1.974292,1.107822,1.106977
-6.404848,1.992998,1.116817,1.101552
-6.306850,2.012485,1.110675,1.104378
-6.208693,2.031171,1.112686,1.108197
-6.110599,2.050171,1.119312,1.104069
-6.012536,2.069327,1.114293,1.107989
-5.914386,2.088051,1.117775,1.096408
-5.816399,2.107588,1.122296,1.093040
-5.718257,2.126357,1.118335,1.099564
-5.620158,2.145334,1.123495,1.103897
-5.522160,2.164820,1.125331,1.102307
-5.424053,2.183767,1.122996,1.104850
-5.326134,2.203642,1.128535,1.103926
-5.228178,2.223339,1.127916,1.106257
-5.130068,2.242270,1.122690,1.098704
-5.032097,2.261886,1.114819,1.099513
-4.933956,2.280659,1.115015,1.103692
-4.835803,2.299367,1.124063,1.097890
-4.737804,2.318842,1.129996,1.100381
-4.639642,2.337504,1.131286,1.108952
-4.541596,2.356743,1.127444,1.112878
-4.443452,2.375490,1.121594,1.108409
-4.345274,2.394066,1.124455,1.105465
-4.247255,2.413444,1.129637,1.110720
-4.149081,2.432040,1.125076,1.103720
-4.051001,2.451109,1.129852,1.101727
-3.952892,2.470034,1.131040,1.108312
-3.854728,2.488685,1.128884,1.099163
-3.756730,2.508169,1.135484,1.098211
-3.658583,2.526905,1.134793,1.102905
-3.560509,2.546008,1.133612,1.094737
-3.462635,2.566116,1.134985,1.094634
-3.364486,2.584841,1.134419,1.105012
-3.266560,2.604685,1.131745,1.109328
-3.168536,2.624039,1.124659,1.107696
-3.070393,2.642796,1.125817,1.102678
-2.972396,2.662287,1.136538,1.105948
-2.874231,2.680930,1.136409,1.102361
-2.776074,2.699616,1.138748,1.098860
-2.678043,2.718931,1.136622,1.103787
-2.579872,2.737541,1.131655,1.110454
-2.481850,2.756906,1.136260,1.107991
-2.383672,2.775481,1.138834,1.102588
-2.285494,2.794058,1.135261,1.093035
-2.187481,2.813466,1.140459,1.091728
-2.089319,2.832124,1.137920,1.100297
-1.991285,2.851426,1.139960,1.107121
-1.893314,2.871046,1.147601,1.107427
-1.795132,2.889602,1.144999,1.102246
-1.697236,2.909600,1.145705,1.103115
-1.599107,2.928418,1.141390,1.102824
-1.501027,2.947487,1.142206,1.097036
-1.403089,2.967274,1.141110,1.099598
-1.304918,2.985887,1.134302,1.106657
-1.206516,3.003222,1.134977,1.104305
-1.108126,3.020640,1.144493,1.110887
-1.009755,3.038150,1.137997,1.112519
-0.911392,3.055694,1.140201,1.120035
-0.812960,3.072866,1.137565,1.113693
-0.714442,3.089542,1.131605,1.114592
-0.615949,3.106361,1.134594,1.122377
-0.517434,3.123050,1.133486,1.115779
-0.419071,3.140612,1.129829,1.117223
-0.320781,3.158579,1.129193,1.121193
-0.222455,3.176335,1.126745,1.114951
-0.124573,3.196410,1.133089,1.115286
-0.026769,3.216848,1.142552,1.120888
0.070583,3.239297,1.142144,1.111428
0.167646,3.263019,1.146134,1.109605
0.264351,3.288160,1.145435,1.108236
0.360431,3.315574,1.155761,1.103742
0.456193,3.344098,1.165442,1.104421
0.551883,3.372861,1.170042,1.100182
0.646841,3.403928,1.185468,1.102165
0.741124,3.437011,1.206321,1.111046
0.835109,3.470929,1.217610,1.125761
0.928431,3.506634,1.238742,1.133111
1.021278,3.543555,1.244297,1.147855
1.113418,3.582200,1.232277,1.169171
1.204689,3.622859,1.225055,1.185155
1.295237,3.665105,1.210352,1.203226
1.384791,3.709411,1.202609,1.214643
1.473301,3.755775,1.194766,1.227908
1.561162,3.803357,1.188781,1.235987
1.647593,3.853479,1.184846,1.246597
1.733118,3.905142,1.183509,1.248452
1.817441,3.958745,1.182815,1.254194
1.900528,4.014242,1.186764,1.252412
1.982737,4.071033,1.200597,1.253534
2.064248,4.128823,1.216440,1.249864
2.144694,4.188077,1.220438,1.247176
2.223501,4.249505,1.233831,1.239856
2.301601,4.311826,1.253627,1.239429
2.378808,4.375251,1.263083,1.245621
2.454512,4.440461,1.282566,1.253040
2.529341,4.506676,1.304979,1.259130
2.603310,4.573848,1.320722,1.268261
2.675772,4.642645,1.345862,1.282945
2.747154,4.712558,1.371347,1.303055
2.816710,4.784289,1.373317,1.306824
2.885040,4.857189,1.352215,1.316501
2.952110,4.931253,1.339967,1.326349
3.017806,5.006538,1.336943,1.322193
3.082242,5.082902,1.329658,1.320049
3.145274,5.160428,1.323624,1.323638
3.206014,5.239759,1.315364,1.326101
3.264772,5.320573,1.315558,1.317686
3.321917,5.402535,1.310992,1.314841
3.377374,5.485648,1.316056,1.309149
3.429925,5.570620,1.326518,1.294128
3.480432,5.656832,1.328740,1.284028
3.529726,5.743744,1.335062,1.273169
3.576922,5.831808,1.351128,1.265906
3.621859,5.921050,1.349822,1.256265
3.664509,6.011408,1.335136,1.244057
3.704668,6.102897,1.319065,1.232193
3.742912,6.195207,1.308400,1.226285
3.779503,6.288180,1.297047,1.226724
3.813580,6.382104,1.296023,1.232599
3.844720,6.477044,1.291620,1.243415
3.872958,6.572887,1.297846,1.248144
3.898960,6.669362,1.311066,1.254559
3.923921,6.766111,1.314732,1.261540
