0.000000000000000000e+00,5.000000000000000000e-01,6.011904761904761640e-01,7.023809523809523281e-01,8.035714285714286031e-01,9.047619047619047672e-01,1.005952380952380931e+00,1.107142857142857206e+00,1.208333333333333481e+00,1.309523809523809534e+00,1.410714285714285587e+00,1.511904761904761862e+00,1.613095238095238138e+00,1.714285714285714413e+00,1.815476190476190466e+00,1.916666666666666741e+00,2.017857142857142794e+00,2.119047619047619069e+00,2.220238095238095344e+00,2.321428571428571175e+00,2.422619047619047450e+00,2.523809523809523725e+00,2.625000000000000000e+00,2.726190476190476275e+00,2.827380952380952550e+00,2.928571428571428825e+00,3.029761904761904656e+00,3.130952380952380931e+00,3.232142857142857206e+00,3.333333333333333481e+00,3.434523809523809756e+00,3.535714285714285587e+00,3.636904761904761862e+00,3.738095238095238138e+00,3.839285714285714413e+00,3.940476190476190688e+00,4.041666666666666075e+00,4.142857142857142350e+00,4.244047619047618625e+00,4.345238095238094900e+00,4.446428571428571175e+00,4.547619047619047450e+00,4.648809523809523725e+00,4.750000000000000000e+00,4.851190476190476275e+00,4.952380952380952550e+00,5.053571428571428825e+00,5.154761904761905100e+00,5.255952380952381375e+00,5.357142857142857650e+00,5.458333333333333037e+00,5.559523809523809312e+00,5.660714285714285587e+00,5.761904761904761862e+00,5.863095238095238138e+00,5.964285714285714413e+00,6.065476190476190688e+00,6.166666666666666963e+00,6.267857142857143238e+00,6.369047619047619513e+00,6.470238095238094900e+00,6.571428571428571175e+00,6.672619047619047450e+00,6.773809523809523725e+00,6.875000000000000000e+00,6.976190476190476275e+00,7.077380952380952550e+00,7.178571428571428825e+00,7.279761904761905100e+00,7.380952380952381375e+00,7.482142857142857650e+00,7.583333333333333037e+00,7.684523809523809312e+00,7.785714285714285587e+00,7.886904761904761862e+00,7.988095238095238138e+00,8.089285714285715301e+00,8.190476190476189799e+00,8.291666666666667851e+00,8.392857142857142350e+00,8.494047619047620401e+00,8.595238095238094900e+00,8.696428571428571175e+00,8.797619047619047450e+00,8.898809523809523725e+00,9.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-03,1.546460806142299117e-03,2.228623522638313592e-03,3.030557299237386735e-03,3.949519575653911985e-03,4.982405831038939567e-03,6.125775179777429892e-03,7.375878155299051171e-03,8.728686346345500280e-03,1.017992312547661392e-02,1.172509562133651137e-02,1.335952720679573283e-02,1.507839032738117653e-02,1.687673803160946728e-02,1.874953631551522226e-02,2.069169448228463243e-02,2.269809524189655980e-02,2.476362089374563660e-02,2.688318636532444073e-02,2.905175190512634606e-02,3.126435861543781780e-02,3.351613420492460110e-02,3.580233306367849866e-02,3.811833154191318629e-02,4.045965196476934700e-02,4.282197394430058146e-02,4.520114358127188398e-02,4.759318396703154930e-02,4.999429670112520707e-02,5.240086780335993094e-02,5.480948530505180827e-02,5.721690887964960004e-02,5.962010167563559088e-02,6.201621314068439528e-02,6.440258013438851514e-02,6.677672573143272894e-02,6.913635187024096129e-02,7.147933695754989103e-02,7.380373156652149380e-02,7.610774946566148391e-02,7.838976095273295086e-02,8.064830089091429288e-02,8.288203062748950023e-02,8.508976997194704628e-02,8.727044603266087552e-02,8.942314178470790742e-02,9.154703241670936187e-02,9.364142618834156440e-02,9.570571487159944268e-02,9.773939841236478632e-02,9.974212924627270938e-02,1.017134042758179174e-01,1.036531518615974312e-01,1.055611327328849769e-01,1.074372964427010302e-01,1.092815317143497333e-01,1.110938939853425983e-01,1.128744450872383870e-01,1.146233061296045713e-01,1.163406291545729387e-01,1.180266184892296982e-01,1.196815530248127590e-01,1.213056068645685243e-01,1.228991852392346679e-01,1.244625349557918204e-01,1.259960760966491178e-01,1.275001174406635296e-01,1.289750774592860472e-01,1.304213087335209798e-01,1.318393574291074621e-01,1.332294657845905228e-01,1.345922150792292771e-01,1.359280257329998909e-01,1.372372964413577090e-01,1.385205006702516228e-01,1.397781196629068190e-01,1.410106090946349755e-01,1.422184169689333366e-01,1.434019661688800129e-01,1.445618084940827608e-01,1.456983673893614273e-01,1.468120581393831392e-01,1.479033705261992016e-01,1.489727741611773237e-01,1.500206584538447130e-01,1.510476182838633719e-01
4.000000000000000083e-03,3.092933429928628689e-03,4.457263730132231955e-03,6.061136740307075145e-03,7.899067199937688868e-03,9.964845999421486494e-03,1.225159094105948178e-02,1.475180320870015521e-02,1.745742544842459124e-02,2.035990440495297898e-02,2.345025444136003903e-02,2.671912176727053376e-02,3.015685078596933022e-02,3.375354750356498318e-02,3.749914343953392876e-02,4.138345694164578814e-02,4.539625175964564358e-02,4.952729716291573436e-02,5.376641270775903148e-02,5.810352534673608738e-02,6.252871181539737533e-02,6.703223805002717084e-02,7.160459981180658517e-02,7.623655167172872782e-02,8.091913861831374899e-02,8.564371883665117258e-02,9.040198246262574899e-02,9.518597299786529797e-02,9.998809463290678212e-02,1.048011244861230540e-01,1.096182176153922549e-01,1.144329115771579447e-01,1.192391224705417890e-01,1.240311514416285454e-01,1.288036680896446629e-01,1.335517190838689527e-01,1.382707059793960858e-01,1.429563888144417261e-01,1.476048575622758430e-01,1.522125495752700008e-01,1.567762012871275756e-01,1.612928717137640244e-01,1.657599044204508820e-01,1.701749060679783043e-01,1.745358023703810491e-01,1.788406401774462195e-01,1.830878755135182667e-01,1.872760670595680355e-01,1.914040242799541491e-01,1.954707528527175053e-01,1.994753970153950451e-01,2.034173573787663170e-01,2.072961153266120460e-01,2.111113410390120237e-01,2.148628151193164859e-01,2.185505054584939710e-01,2.221743455923157196e-01,2.257345515922598855e-01,2.292313555868037978e-01,2.326650836699241665e-01,2.360361187891738821e-01,2.393449662535764300e-01,2.425920770064770859e-01,2.457782154625749449e-01,2.489039055267026346e-01,2.519698899723183394e-01,2.549769054211042385e-01,2.579257088388350883e-01,2.608171264512772480e-01,2.636519866038364301e-01,2.664311543226926537e-01,2.691554932510431541e-01,2.718258790645061707e-01,2.744432246369130080e-01,2.770084663702118144e-01,2.795224821108480695e-01,2.819862260926515041e-01,2.844006094006795160e-01,2.867664650939859561e-01,2.890850034524448109e-01,2.913568661656745218e-01,2.935830137544520047e-01,2.957643748170058484e-01,2.979019687272621009e-01,2.999965080132142026e-01,3.020489636192981719e-01
6.000000000000000125e-03,4.639429689393584355e-03,6.685937307973047541e-03,9.091760466168032073e-03,1.184867094104906197e-02,1.494735449791551388e-02,1.837748786556868061e-02,2.212782191137223353e-02,2.618627041835332875e-02,3.054000286827703720e-02,3.517553995875256911e-02,4.007885108186583917e-02,4.523545149120593994e-02,5.063049966413920439e-02,5.624889177995229944e-02,6.207535461310155489e-02,6.809453374564919392e-02,7.429107820545023666e-02,8.064971833819739588e-02,8.715534368203368965e-02,9.379306586384457411e-02,1.005482877387459950e-01,1.074067331972172051e-01,1.143545499870218946e-01,1.213782950356417922e-01,1.284650020071754772e-01,1.356021953254305523e-01,1.427779706733945109e-01,1.499808963679021834e-01,1.572001423154705535e-01,1.644254441398368405e-01,1.716471349904291621e-01,1.788559826743696679e-01,1.860435353287291926e-01,1.932017711387937209e-01,2.003232452934481655e-01,2.074010633650540947e-01,2.144288573519844421e-01,2.214007703344468281e-01,2.283114456389785385e-01,2.351559898784010560e-01,2.419299884325131766e-01,2.486294629754931262e-01,2.552508130246854412e-01,2.617908826691725532e-01,2.682468220501827427e-01,2.746163185723262679e-01,2.808971263339122837e-01,2.870875230424230762e-01,2.931859733582745653e-01,2.991912617675277497e-01,3.051024185803438149e-01,3.109187058853111196e-01,3.166396218564264120e-01,3.222648370564650255e-01,3.277942460283603809e-01,3.332279106763073595e-01,3.385660258050837146e-01,3.438089454767526698e-01,3.489572060667650022e-01,3.540113943920908945e-01,3.589721593058237126e-01,3.638403826605913771e-01,3.686169896480204211e-01,3.733029090026823149e-01,3.778992143821400251e-01,3.824070172405902857e-01,3.868274735721780044e-01,3.911618251468294005e-01,3.954112393897288302e-01,3.995771731576031605e-01,4.036607831119592427e-01,4.076634385369237723e-01,4.115865131343015570e-01,4.154313940281375017e-01,4.191994232518529429e-01,4.228920246977281860e-01,4.265105098611260415e-01,4.300564092248058135e-01,4.335309963706694414e-01,4.369356844053790545e-01,4.402718397416567897e-01,4.435408438245891927e-01,4.467440411632109809e-01,4.498827600718957598e-01,4.529583876921898788e-01
8.000000000000000167e-03,6.185961403236436666e-03,8.914660942389613860e-03,1.212245062054531294e-02,1.579835879437669482e-02,1.992996584082743286e-02,2.450350653316891308e-02,2.950398124004642575e-02,3.491527408657091325e-02,4.072027672730185732e-02,4.690101575890737173e-02,5.343878247927263264e-02,6.031426260469462119e-02,6.750766587655067374e-02,7.499885233329879608e-02,8.276745557515804985e-02,9.079300090044589711e-02,9.905501752593959264e-02,1.075331445746799536e-01,1.162072286811512145e-01,1.250574171125453660e-01,1.340642357718644095e-01,1.432086667743874275e-01,1.524722130558460176e-01,1.618369553934527749e-01,1.712855986299992861e-01,1.808015172269412107e-01,1.903687860436537038e-01,1.999722031713560000e-01,2.095973122751101647e-01,2.192304123674549410e-01,2.288585643506041156e-01,2.384695967527060700e-01,2.480520958087270300e-01,2.575953965272196333e-01,2.670895118418061820e-01,2.765254254491033570e-01,2.858944620742414622e-01,2.951888671603400405e-01,3.044014826981371602e-01,3.135258571594923271e-01,3.225559220066098187e-01,3.314865137656008987e-01,3.403128274579895196e-01,3.490306153794485167e-01,3.576361402747130214e-01,3.661261644136824533e-01,3.744978669544614114e-01,3.827488163689966583e-01,3.908770535261413270e-01,3.988809306158548895e-01,4.067591761245254456e-01,4.145107425826167757e-01,4.221350266293206754e-01,4.296315944403281684e-01,4.370002824988243884e-01,4.442411747248850573e-01,4.513545416013769462e-01,4.583408917895224755e-01,4.652008441901315239e-01,4.719352677566723830e-01,4.785450699421308629e-01,4.850313820383632124e-01,4.913953708457510228e-01,4.976383976111217189e-01,5.037618578859645035e-01,5.097672220636779716e-01,5.156560441625269720e-01,5.214299531426438428e-01,5.270906235287204922e-01,5.326397948095669133e-01,5.380791773986481896e-01,5.434105539834507281e-01,5.486360516489595662e-01,5.537568350334106659e-01,5.587753008055418302e-01,5.636931086514042066e-01,5.685121055135999857e-01,5.732342955672584672e-01,5.778613393850876578e-01,5.823951740550413758e-01,5.868375949848892992e-01,5.911905731048882062e-01,5.954557406439671130e-01,5.996348984203218047e-01,6.037299201856435316e-01
1.000000000000000021e-02,7.732540391631112509e-03,1.114345132120872321e-02,1.515322934945381554e-02,1.974815886731932230e-02,2.491271418748098113e-02,3.062968754385750336e-02,3.688032802034824781e-02,4.364448935532024010e-02,5.090078454961693283e-02,5.862674517213069258e-02,6.679898335366092621e-02,7.539335427258164746e-02,8.438511759015154823e-02,9.374909606611016299e-02,1.034598275533462480e-01,1.134917159383614788e-01,1.238191687282391013e-01,1.344167298375484321e-01,1.452592035463792786e-01,1.563217681460134789e-01,1.675800690425372497e-01,1.790103338361123120e-01,1.905894312360029708e-01,2.022949537944799259e-01,2.141052737395917338e-01,2.259996027718216560e-01,2.379580191502833064e-01,2.499615166250544473e-01,2.619920373256941493e-01,2.740323754085747798e-01,2.860664013003626494e-01,2.980788887462362813e-01,3.100555598424789006e-01,3.219830513469268407e-01,3.338489692438493250e-01,3.456417998131732228e-01,3.573509121875829697e-01,3.689665352291783829e-01,3.804797273292217508e-01,3.918823158341015467e-01,4.031669467182960043e-01,4.143269490170253255e-01,4.253563735012526603e-01,4.362498896525181524e-01,4.470028861460960123e-01,4.576112254676778512e-01,4.680714388229286205e-01,4.783805627373575731e-01,4.885359013180751164e-01,4.985356743913827438e-01,5.083781394334396797e-01,5.180620754615867796e-01,5.275866447278354521e-01,5.369513773176012306e-01,5.461560270401637496e-01,5.552007269891355845e-01,5.640858371610477651e-01,5.728119598512082522e-01,5.813799277440734325e-01,5.897908223702442720e-01,5.980456792364706731e-01,6.061460456700373811e-01,6.140934029752550538e-01,6.218893412370662954e-01,6.295356600478105857e-01,6.370342817187438778e-01,6.443870840624912333e-01,6.515960720899938163e-01,6.586635050463197638e-01,6.655913942569842146e-01,6.723819686866443490e-01,6.790375552613338028e-01,6.855602416773018959e-01,6.919525515821541850e-01,6.982166952646660096e-01,7.043549790030482205e-01,7.103696164376221978e-01,7.162631593130737162e-01,7.220377470739901549e-01,7.276958612396402515e-01,7.332399143803258745e-01,7.386717384100133232e-01,7.439938131707378721e-01,7.492084264569136565e-01,7.543180181140718421e-01
1.200000000000000025e-02,9.279178474515007921e-03,1.337232513416093671e-02,1.818411880009775106e-02,2.369809920023725758e-02,2.989563379426981443e-02,3.675607147655279155e-02,4.425690912852318915e-02,5.237396913537140097e-02,6.108158498008169068e-02,7.035279137037930841e-02,8.015952108623122796e-02,9.047279654047850339e-02,1.012629258713055175e-01,1.124996927308136579e-01,1.241525381288193508e-01,1.361907410360845561e-01,1.485835844293587615e-01,1.613005145599838153e-01,1.743112884979286514e-01,1.875861094619565850e-01,2.010957511791779950e-01,2.148116684009717114e-01,2.287060930428742034e-01,2.427521251034139294e-01,2.569238029945978830e-01,2.711961577354752295e-01,2.855452791376641986e-01,2.999483379365695535e-01,3.143836210711618007e-01,3.288305650210308628e-01,3.432697021394270909e-01,3.576827772067937006e-01,3.720526292656070044e-01,3.863632421904034664e-01,4.005997055200519186e-01,4.147481598066622976e-01,4.287959138057251263e-01,4.427311767443709023e-01,4.565432963616324336e-01,4.702222155535599746e-01,4.837593398063615435e-01,4.971465838307617680e-01,5.103767572026548516e-01,5.234436029238734855e-01,5.363413987044384212e-01,5.490652865662161153e-01,5.616111274368247308e-01,5.739752256606092118e-01,5.861545679321941149e-01,5.981468209957369053e-01,6.099500228612037001e-01,6.215625076518219716e-01,6.329835663841291149e-01,6.442124539629114910e-01,6.552489885194701102e-01,6.660932361602991403e-01,6.767456580718181902e-01,6.872070468962929723e-01,6.974782825162489930e-01,7.075608570441341838e-01,7.174559871997281402e-01,7.271654791150322650e-01,7.366909988349815697e-01,7.460346963161722522e-01,7.551986410526466686e-01,7.641850944236624477e-01,7.729964629759435990e-01,7.816350330223650333e-01,7.901035202316930572e-01,7.984044626371362696e-01,8.065404938350765329e-01,8.145143331998916381e-01,8.223287322280166123e-01,8.299864286996931906e-01,8.374901716591579559e-01,8.448428693414067325e-01,8.520472897546569335e-01,8.591061737574814394e-01,8.660223513912337356e-01,8.727987589516486011e-01,8.794377532463764080e-01,8.859424774376695177e-01,8.923155023700816146e-01,8.985595232630606555e-01,9.046774288543938392e-01
1.400000000000000029e-02,1.082588747607253314e-02,1.560129907153772269e-02,2.121514112418542916e-02,2.764820785191163602e-02,3.487875897130665592e-02,4.288269892981560333e-02,5.163377141933900294e-02,6.110376628769285251e-02,7.126273599094225253e-02,8.207921825678184125e-02,9.352046308099777605e-02,1.055526596916023935e-01,1.181411628548274667e-01,1.312507136859013823e-01,1.448456549924481140e-01,1.588901378583997548e-01,1.733483178447049466e-01,1.881845378257900603e-01,2.033635072824342416e-01,2.188504484265375860e-01,2.346112520043659444e-01,2.506126012158448879e-01,2.668220853208908561e-01,2.832083049155341148e-01,2.997409345150477966e-01,3.163908765519366506e-01,3.331301670447657237e-01,3.499321803684691257e-01,3.667715300396963141e-01,3.836242237450206982e-01,4.004675528399637141e-01,4.172801752417104049e-01,4.340420485687505048e-01,4.507344758934029860e-01,4.673400082487734752e-01,4.838425787627868013e-01,5.002271984641984970e-01,5.164801842251410813e-01,5.325889919293252950e-01,5.485421759598595459e-01,5.643293851665462935e-01,5.799412790059650380e-01,5.953695063691055722e-01,6.106066428269718571e-01,6.256461443612804096e-01,6.404822939437917473e-01,6.551101668390788557e-01,6.695255258909849072e-01,6.837249856751502763e-01,6.977056566673606186e-01,7.114652194064210455e-01,7.250020289546660335e-01,7.383149327206227630e-01,7.514031552656573743e-01,7.642665855294120680e-01,7.769052689640648657e-01,7.893198065490251158e-01,8.015110277863533028e-01,8.134801350836420308e-01,8.252285879536679358e-01,8.367581114735456183e-01,8.480706401128895733e-01,8.591683435557699866e-01,8.700535399387310243e-01,8.807287896682006734e-01,8.911966653299635555e-01,9.014599568930076190e-01,9.115215578038440292e-01,9.213844231783130390e-01,9.310515921101853998e-01,9.405262229293229748e-01,9.498114335670567732e-01,9.589104659355753846e-01,9.678265259128515652e-01,9.765629250512551929e-01,9.851229371428300574e-01,9.935097809241060229e-01,1.001726822774758885e+00,1.009777231398002684e+00,1.017664466593867667e+00,1.025391487569718540e+00,1.032961838408001487e+00,1.040378331358416064e+00,1.047644488653394212e+00,1.054763358514543503e+00
1.600000000000000033e-02,1.237267922109905501e-02,1.783038983107505804e-02,2.424631847780876759e-02,3.159851288309303841e-02,3.986212394026273503e-02,4.900961050275236264e-02,5.901096183234682407e-02,6.983393387798883523e-02,8.144429663025012922e-02,9.380608875333704133e-02,1.068818764718154485e-01,1.206330137052540885e-01,1.350198991411848681e-01,1.500022296550554135e-01,1.655392455437693922e-01,1.815899684708494055e-01,1.981134207910375256e-01,2.150688411695461377e-01,2.324158796067632704e-01,2.501147862159502355e-01,2.681265420576888769e-01,2.864130676845219603e-01,3.049373173715816954e-01,3.236633252896656265e-01,3.425564713100771597e-01,3.615834519812238801e-01,3.807122878194408311e-01,3.999125084815479125e-01,4.191551154647168431e-01,4.384126197575207717e-01,4.576590592883630348e-01,4.768700077825387407e-01,4.960225448489015698e-01,5.150952802346169257e-01,5.340682346766187916e-01,5.529229890313274165e-01,5.716424570031665153e-01,5.902109589023336600e-01,6.086141226124287540e-01,6.268388683374751524e-01,6.448733428412806168e-01,6.627068713597421556e-01,6.803298911179459507e-01,6.977339062118156354e-01,7.149114905877449466e-01,7.318559281601465516e-01,7.485617749406636712e-01,7.650242171894505727e-01,7.812392024219372288e-01,7.972035054876531746e-01,8.129145555022652125e-01,8.283704051072011687e-01,8.435698478065418726e-01,8.585119060845867178e-01,8.731965241457738669e-01,8.876236457324934159e-01,9.017941335139653125e-01,9.157088928400930472e-01,9.293693105785943986e-01,9.427771280021614020e-01,9.559341981303667302e-01,9.688429176916372176e-01,9.815055876054569195e-01,9.939251445659885720e-01,1.006104299175110794e+00,1.018046112148047522e+00,1.029753785794355281e+00,1.041230691336372027e+00,1.052480129883476057e+00,1.063505678756693884e+00,1.074310902251051969e+00,1.084899443677003639e+00,1.095274983350346565e+00,1.105441272846236389e+00,1.115401911403299362e+00,1.125160974727700047e+00,1.134722072739064558e+00,1.144088792194150717e+00,1.153265111352000938e+00,1.162254554926170913e+00,1.171061357520275514e+00,1.179688760282528781e+00,1.188140390824634851e+00,1.196420140672038501e+00,1.204531393416315765e+00
