x_m,y_m,w_tr_right_m,w_tr_left_m
-11.641226,-4.532960,1.317251,1.384650
-11.644602,-4.632743,1.332124,1.431202
-11.640358,-4.732478,1.340695,1.476473
-11.626958,-4.831375,1.365499,1.517188
-11.602741,-4.928181,1.407114,1.525732
-11.566865,-5.021255,1.459940,1.528550
-11.518530,-5.108530,1.402835,1.524127
-11.459325,-5.188827,1.334880,1.513311
-11.390557,-5.261119,1.281430,1.496587
-11.314164,-5.325338,1.219122,1.475367
-11.231848,-5.381787,1.169041,1.451030
-11.144873,-5.430788,1.133802,1.418736
-11.054279,-5.472763,1.114227,1.384581
-10.960537,-5.507047,1.086693,1.342280
-10.864655,-5.534932,1.058734,1.299943
-10.767751,-5.559045,1.040901,1.260422
-10.670146,-5.580169,1.035530,1.224844
-10.572129,-5.599298,1.041794,1.194594
-10.473803,-5.616760,1.027191,1.170437
-10.374772,-5.629655,1.014274,1.144542
-10.275495,-5.640350,1.011383,1.122269
-10.176074,-5.649772,1.018513,1.100409
-10.076716,-5.659791,1.026596,1.086613
-9.977349,-5.669750,1.024864,1.066161
-9.877695,-5.676196,1.018411,1.043366
-9.778057,-5.682928,1.011670,1.025308
-9.678265,-5.686715,1.007880,1.005452
-9.578418,-5.688732,1.006896,0.977327
-9.478562,-5.690266,1.014971,0.958349
-9.378697,-5.690808,1.033652,0.948558
-9.278892,-5.694324,1.049688,0.952077
-9.179086,-5.697825,1.047820,0.955580
-9.079495,-5.705160,1.051621,0.962924
-8.980108,-5.714934,1.062403,0.972714
-8.880840,-5.725774,1.067817,0.983515
-8.781546,-5.736424,1.057176,0.994120
-8.681886,-5.742673,1.054266,1.000348
-8.582042,-5.742873,1.066780,1.000542
-8.482485,-5.735471,1.095610,1.002939
-8.383942,-5.719593,1.123913,1.006729
-8.287539,-5.693777,1.154088,1.010239
-8.194222,-5.658425,1.117293,1.013580
-8.105197,-5.613300,1.028506,1.002220
-8.021405,-5.559096,0.946024,0.985889
-7.943957,-5.496137,0.867354,0.968717
-7.873232,-5.425714,0.800880,0.951629
-7.808851,-5.349435,0.749350,0.911883
-7.751429,-5.267771,0.716574,0.869059
-7.698645,-5.183005,0.673577,0.830698
-7.650204,-5.095686,0.624442,0.798109
-7.604713,-5.006796,0.590976,0.767412
-7.563251,-4.915947,0.577635,0.732525
-7.523906,-4.824159,0.561641,0.695558
-7.485099,-4.732139,0.553378,0.658145
-7.446744,-4.639931,0.553121,0.623682
-7.408156,-4.547821,0.547719,0.604199
-7.367508,-4.456608,0.558153,0.585747
-7.323375,-4.367035,0.582049,0.572667
-7.273832,-4.280346,0.608332,0.563617
-7.220358,-4.196018,0.630171,0.564059
-7.161458,-4.115424,0.645527,0.573892
-7.096128,-4.039954,0.652702,0.591090
-7.025782,-3.969108,0.659299,0.630147
-6.948287,-3.906312,0.668858,0.690179
-6.864582,-3.851925,0.670115,0.755287
-6.775053,-3.807923,0.674315,0.769390
-6.680538,-3.775861,0.680321,0.732397
-6.583487,-3.752413,0.691908,0.708926
-6.484557,-3.739357,0.704999,0.693676
-6.384749,-3.736775,0.707586,0.666913
-6.285291,-3.744899,0.699498,0.655878
-6.187058,-3.762752,0.683641,0.669604
-6.090347,-3.787540,0.675083,0.694286
-5.995453,-3.818604,0.663976,0.725228
-5.902061,-3.853952,0.660027,0.747107
-5.809634,-3.891775,0.668467,0.731233
-5.718455,-3.932467,0.688374,0.715106
-5.629742,-3.978305,0.697613,0.709493
-5.543602,-4.028815,0.707888,0.710222
-5.459560,-4.082750,0.726834,0.702393
-5.376980,-4.138898,0.725263,0.705342
-5.296607,-4.198165,0.726707,0.691403
-5.218892,-4.260857,0.713151,0.696060
-5.142650,-4.325352,0.709524,0.706204
-5.068103,-4.391799,0.715258,0.700492
-4.996607,-4.461522,0.707417,0.693309
-4.926350,-4.532495,0.690427,0.673790
-4.857498,-4.604824,0.677646,0.666378
-4.789450,-4.677918,0.674085,0.665653
-4.721499,-4.751104,0.670391,0.646163
-4.653628,-4.824364,0.666587,0.641909
-4.586448,-4.898257,0.661850,0.646656
-4.519758,-4.972588,0.656458,0.652060
-4.453669,-5.047459,0.654516,0.658272
-4.388123,-5.122806,0.666971,0.665203
-4.323017,-5.198529,0.670851,0.672711
-4.256920,-5.273391,0.670538,0.678911
-4.192185,-5.349434,0.669067,0.686909
-4.128796,-5.426603,0.680646,0.696656
-4.067309,-5.505292,0.678104,0.708825
-4.007036,-5.584916,0.687075,0.722516
-3.948036,-5.665491,0.686429,0.737783
-3.888790,-5.745886,0.695652,0.752751
-3.829636,-5.826349,0.718658,0.773004
-3.769756,-5.906272,0.727107,0.804383
-3.707137,-5.984061,0.743223,0.831123
-3.642586,-6.060257,0.752364,0.845716
-3.577007,-6.135568,0.773437,0.870287
-3.507484,-6.207224,0.811312,0.897179
-3.434501,-6.275376,0.863319,0.912597
-3.359063,-6.340799,0.918010,0.933784
-3.279523,-6.401141,0.942824,0.950251
-3.195607,-6.455205,0.888399,0.967889
-3.107111,-6.501292,0.842210,0.976423
-3.014532,-6.538676,0.804841,0.965027
-2.919499,-6.569261,0.774306,0.941255
-2.822475,-6.592753,0.750862,0.920360
-2.723894,-6.608672,0.734972,0.902293
-2.624804,-6.621085,0.722580,0.881618
-2.525488,-6.631558,0.716867,0.849109
-2.426128,-6.641611,0.719560,0.827030
-2.326891,-6.652806,0.727520,0.815227
-2.227818,-6.665346,0.728158,0.796753
-2.128638,-6.676826,0.716676,0.784130
-2.029277,-6.686750,0.706751,0.764336
-1.930012,-6.697700,0.695800,0.750045
-1.830597,-6.707184,0.686316,0.731136
-1.731394,-6.718673,0.682043,0.727617
-1.632067,-6.729043,0.693411,0.726136
-1.532736,-6.739282,0.704458,0.709738
-1.433368,-6.749082,0.694647,0.706754
-1.333809,-6.756915,0.686806,0.699020
-1.234226,-6.764453,0.679261,0.681716
-1.134575,-6.771007,0.672701,0.677833
-1.034936,-6.777605,0.675984,0.684437
-0.935300,-6.784148,0.688457,0.671380
-0.835544,-6.788880,0.705567,0.653243
-0.735899,-6.795266,0.699173,0.651768
-0.636468,-6.804589,0.689835,0.661092
-0.537095,-6.814516,0.679891,0.671021
