x_m,y_m,w_tr_right_m,w_tr_left_m
9.106524,11.706523,1.174352,1.308755
9.206394,11.710847,1.189213,1.288636
9.306293,11.714446,1.185615,1.262635
9.406201,11.717755,1.185510,1.242273
9.506102,11.721312,1.193560,1.229971
9.605968,11.725706,1.209022,1.219802
9.705760,11.731541,1.218487,1.202814
9.805500,11.738181,1.211845,1.194788
9.905353,11.742819,1.207206,1.193095
10.005210,11.747429,1.207381,1.197706
10.105016,11.753031,1.214818,1.203310
10.204750,11.759805,1.229205,1.210087
10.304518,11.766051,1.234260,1.216336
10.404258,11.772686,1.227621,1.222975
10.503976,11.779666,1.226942,1.229958
10.603755,11.785667,1.235359,1.224561
10.703470,11.792718,1.250696,1.210456
10.803176,11.799888,1.250999,1.204628
10.902883,11.807042,1.243839,1.207063
11.002601,11.814048,1.244608,1.214070
11.102263,11.821760,1.252671,1.221784
11.201980,11.828775,1.269270,1.228800
11.301670,11.836156,1.264293,1.236182
11.401344,11.843769,1.256691,1.243797
11.501009,11.851481,1.250246,1.251511
11.600737,11.858281,1.252687,1.258313
11.700514,11.864395,1.263742,1.264428
11.800283,11.870631,1.279450,1.262722
11.899904,11.878891,1.271194,1.251645
11.999502,11.887430,1.265422,1.248778
12.099215,11.894508,1.268994,1.247726
12.198896,11.902018,1.279955,1.252059
12.298555,11.909815,1.290193,1.259853
12.398263,11.916907,1.283101,1.266943
12.498015,11.923403,1.280839,1.273438
12.597679,11.931072,1.285193,1.281104
12.697229,11.940156,1.295855,1.290185
12.796881,11.948036,1.302181,1.277094
12.896485,11.956502,1.293709,1.268122
12.996049,11.965430,1.284775,1.267460
13.095588,11.974642,1.281224,1.274946
13.194912,11.985917,1.283393,1.286204
13.294351,11.996142,1.294352,1.296416
13.393729,12.006940,1.293720,1.305591
13.493053,12.018234,1.282411,1.293372
13.592339,12.029847,1.272486,1.289136
13.691688,12.040889,1.268544,1.292066
13.791118,12.051198,1.273202,1.301953
13.890436,12.062505,1.284647,1.313231
13.989664,12.074588,1.276103,1.318191
14.088948,12.086220,1.265079,1.307863
14.188168,12.098383,1.261366,1.305668
14.287423,12.110240,1.265870,1.310805
14.386757,12.121445,1.278783,1.322023
14.486049,12.133008,1.267236,1.322063
14.585238,12.145395,1.256804,1.313907
14.684241,12.159217,1.250839,1.314776
14.783296,12.172648,1.247484,1.322826
14.882470,12.185186,1.253022,1.332081
14.981618,12.197927,1.252102,1.325413
15.080926,12.209333,1.240701,1.324925
15.180183,12.221164,1.232129,1.325247
15.279312,12.234037,1.230585,1.315072
15.378541,12.246134,1.237921,1.309240
15.477722,12.258618,1.241410,1.311414
15.576939,12.270785,1.229238,1.320855
15.676102,12.283382,1.216637,1.310735
15.775304,12.295683,1.208961,1.306424
15.874619,12.307030,1.210487,1.304057
15.973934,12.318388,1.220216,1.292354
16.073296,12.329334,1.220914,1.287909
16.172640,12.340438,1.209799,1.283126
16.271977,12.351604,1.204720,1.272359
16.371336,12.362563,1.208128,1.269189
16.470634,12.374041,1.219230,1.274399
16.569774,12.386838,1.221421,1.269481
16.668953,12.399343,1.224601,1.267045
16.768065,12.412330,1.232711,1.267284
16.866885,12.427408,1.232970,1.261735
16.965538,12.443533,1.233805,1.258522
17.063962,12.461004,1.241352,1.250454
17.162090,12.480068,1.232500,1.251233
17.259867,12.500855,1.229904,1.253008
17.356806,12.525241,1.231733,1.252689
17.453150,12.551885,1.239317,1.262640
17.548792,12.580939,1.242258,1.279185
17.643534,12.612810,1.245557,1.287956
17.737383,12.647226,1.252134,1.306983
17.829495,12.686050,1.249219,1.327449
17.920017,12.728437,1.244848,1.350476
18.009004,12.773961,1.237033,1.368475
18.095766,12.823570,1.231314,1.390499
18.180266,12.876961,1.228094,1.376585
18.261979,12.934533,1.221585,1.359532
18.340836,12.995937,1.206086,1.347200
18.416455,13.061299,1.190753,1.338811
18.489106,13.129941,1.179273,1.317131
18.558031,13.202314,1.170932,1.295609
18.624060,13.277360,1.164561,1.276574
18.687033,13.354985,1.154212,1.267316
18.745417,13.436117,1.138154,1.254270
18.800031,13.519830,1.119960,1.228873
18.850949,13.605842,1.106157,1.215541
18.898192,13.693920,1.097074,1.203480
18.942153,13.783691,1.093087,1.191520
18.981904,13.875396,1.077970,1.192511
19.018180,13.968536,1.067094,1.189218
19.051699,14.062709,1.062581,1.181933
19.081526,14.158109,1.063572,1.179775
19.107274,14.254688,1.063690,1.179618
19.129615,14.352109,1.058222,1.175631
19.147667,14.450422,1.057802,1.171178
19.162601,14.549259,1.063650,1.178387
19.174253,14.648536,1.075323,1.182714
19.182265,14.748173,1.083498,1.189654
19.186411,14.848045,1.096931,1.200913
19.186666,14.948002,1.115392,1.214303
19.183066,15.047893,1.138645,1.217897
19.175667,15.147574,1.166419,1.225279
19.164611,15.246918,1.194457,1.236302
