6.690745813767313977e-310,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,2.578187965248707799e-03,3.720487931274760185e-03,5.064379033654914722e-03,6.605412058251771204e-03,8.338544859940800677e-03,1.025818295270888164e-02,1.235822331915455499e-02,1.463210076494814507e-02,1.707283731334071492e-02,1.967309262783922472e-02,2.242521534374224135e-02,2.532129632750481155e-02,2.835321615599195946e-02,3.151270337799132876e-02,3.479137693106542500e-02,3.818079792258911864e-02,4.167251303163927584e-02,4.525810030528114314e-02,4.892920657500268722e-02,5.267761335144288681e-02,5.649513853466070490e-02,6.037393822099868662e-02,6.430623061689760833e-02,6.828453417403000658e-02,7.230157641695583726e-02,7.635035927810629452e-02,8.042418624004915584e-02,8.451659602737980614e-02,8.862146624957115137e-02,9.273296863828844883e-02,9.684558732338212350e-02,1.009541116252704318e-01,1.050536012573040495e-01,1.091395839320486033e-01,1.132076389536703781e-01,1.172538278042582621e-01,1.212744421309005782e-01,1.252660670305962565e-01,1.292255557412571587e-01,1.331500301597977054e-01,1.370368716104365392e-01,1.408837334862448332e-01,1.446883863892107214e-01,1.484489765138623518e-01,1.521637729628973201e-01,1.558313355373965869e-01,1.594502052323441554e-01,1.630194076580944451e-01,1.665378454739705194e-01,1.700047849061239735e-01,1.734195273793960601e-01,1.767815493386346026e-01,1.800904784111152512e-01,1.833460076482102130e-01,1.865479981812956933e-01,1.896963090681126618e-01,1.927910855518937261e-01,1.958323973925486516e-01,1.988203789419053791e-01,2.017553697631190579e-01,2.046376329391542681e-01,2.074676110634108839e-01,2.102457557640407537e-01,2.129725105796951845e-01,2.156484593569369668e-01
6.666666666666667095e-03,5.156429638244556732e-03,7.441051136798772572e-03,1.012885702272721747e-02,1.321094778664549073e-02,1.667723846935675533e-02,2.051653926839298175e-02,2.471664182012910452e-02,2.926441543962430419e-02,3.414590201499283911e-02,3.934641839191875545e-02,4.485066051639374080e-02,5.064280695155291140e-02,5.670661536002166714e-02,6.302553701195533209e-02,6.958280697278614035e-02,7.636153899454148353e-02,8.334481758529775630e-02,9.051579947871885024e-02,9.785777376019891283e-02,1.053541916157801211e-01,1.129888870431520337e-01,1.207459682904165055e-01,1.286099568321927011e-01,1.365658227890188814e-01,1.445990290053363048e-01,1.526955659723605585e-01,1.608419604827057425e-01,1.690253370864746862e-01,1.772334341978318850e-01,1.854545022449977376e-01,1.936775294871884989e-01,2.018921282740553103e-01,2.100883885957562369e-01,2.182571501499706856e-01,2.263897970489861244e-01,2.344783513113940510e-01,2.425153577095332802e-01,2.504940020256504751e-01,2.584078897870778491e-01,2.662513511789560972e-01,2.740190914663951371e-01,2.817063494181070160e-01,2.893088203829758953e-01,2.968226695173953877e-01,3.042444628031426568e-01,3.115711836257571976e-01,3.188001937564501898e-01,3.259292231490399372e-01,3.329563355501349853e-01,3.398799573473895164e-01,3.466986416395921866e-01,3.534114321453865615e-01,3.600175450038470837e-01,3.665164564061769159e-01,3.729077703681121791e-01,3.791913982644622982e-01,3.853674074725391141e-01,3.914360446007533745e-01,3.973976753120957994e-01,4.032529062159769251e-01,4.090023526649746999e-01,4.146468323330433359e-01,4.201872061411977000e-01,4.256245369714433124e-01,4.309599338782620359e-01
1.000000000000000021e-02,7.734778731275360891e-03,1.116176487354077380e-02,1.519353276331012088e-02,1.981673113226794375e-02,2.501622995438451680e-02,3.077524138515003171e-02,3.707545101936469273e-02,4.389715799299840487e-02,5.121942156127817780e-02,5.902021334706498978e-02,6.727656801075268533e-02,7.596474667862472552e-02,8.506037994231636923e-02,9.453863326786775267e-02,1.043743426091126025e-01,1.145421654629602687e-01,1.250167148630929315e-01,1.357726873400445511e-01,1.467849862629794222e-01,1.580288310210851421e-01,1.694798602360998996e-01,1.811142407456416414e-01,1.929086711922356756e-01,2.048406260334055817e-01,2.168882157646635223e-01,2.290303797786156226e-01,2.412468799630275162e-01,2.535183561907211058e-01,2.658263021478105559e-01,2.781531617885120156e-01,2.904822917177335984e-01,3.027979438992015604e-01,3.150854254833910240e-01,3.273307876825563012e-01,3.395211013513442788e-01,3.516443177611689452e-01,3.636892600601669967e-01,3.756456075665586813e-01,3.875038648182684287e-01,3.992553426254933369e-01,4.108921224085932411e-01,4.224070174717067250e-01,4.337935928184482592e-01,4.450459581118472174e-01,4.561591182271087508e-01,4.671285122758480068e-01,4.779500704324639582e-01,4.886204417954375101e-01,4.991367210306184021e-01,5.094964895410778460e-01,5.196977623261829216e-01,5.297389994537852198e-01,5.396190091908678044e-01,5.493370520132281332e-01,5.588925899950242249e-01,5.682855091716476625e-01,5.775159377879159894e-01,5.865842380377302989e-01,5.954910716035605178e-01,6.042373220552283986e-01,6.128239374104815784e-01,6.212522275073809608e-01,6.295235516889908789e-01,6.376394304109506139e-01,6.456015623473077003e-01
1.333333333333333419e-02,1.031328897528951787e-02,1.488270441878336396e-02,2.025850531525298301e-02,2.642288583314711739e-02,3.335566807220381735e-02,4.103446309829248545e-02,4.943484608644199696e-02,5.853054239571453543e-02,6.829362332709142114e-02,7.869470750230976586e-02,8.970316566989822160e-02,1.012873307247146859e-01,1.134146948642086872e-01,1.260521200858657764e-01,1.391660268293161140e-01,1.527226206993785307e-01,1.666879778463426498e-01,1.810283671792631832e-01,1.957102695688175964e-01,2.107005285986013332e-01,2.259666341735869777e-01,2.414768081952796408e-01,2.571998850986906282e-01,2.731056902710631284e-01,2.891650066375953121e-01,3.053496592067820870e-01,3.216325661183797036e-01,3.379878071964900199e-01,3.543906216603910364e-01,3.708175567548777085e-01,3.872462070282156610e-01,4.036556020452597426e-01,4.200259010432337847e-01,4.363385377210037275e-01,4.525761455425006408e-01,4.687225655657496493e-01,4.847628139454870366e-01,5.006830460673455940e-01,5.164705495455423900e-01,5.321136561632374695e-01,5.476017683711824624e-01,5.629252350297365703e-01,5.780754299020272047e-01,5.930446196977463558e-01,6.078257982881964949e-01,6.224130584349111261e-01,6.368010759930411435e-01,6.509851428020002606e-01,6.649615076485224652e-01,6.787271224761394217e-01,6.922791645127414073e-01,7.056154177090663282e-01,7.187347600746087917e-01,7.316359999607131570e-01,7.443185247904271495e-01,7.567822570940549998e-01,7.690274034779029932e-01,7.810544404856131218e-01,7.928643822508171235e-01,8.044583992858326260e-01,8.158379933638987280e-01,8.270048124703508474e-01,8.379607665101485026e-01,8.487080484495487243e-01,8.592489135623407881e-01
1.666666666666666644e-02,1.289201407382817299e-02,1.860394509517040995e-02,2.532387359396010354e-02,3.302953573640493579e-02,4.169570177494381913e-02,5.129437739064174329e-02,6.179502226333864756e-02,7.316478241515343706e-02,8.536873455899172958e-02,9.837013746323169938e-02,1.121306874707352630e-01,1.266107734328391909e-01,1.417697401493548393e-01,1.575661330382825409e-01,1.739579501933378736e-01,1.909028488818573788e-01,2.083584637550232321e-01,2.262824631980951406e-01,2.446328611392185326e-01,2.633682772595171695e-01,2.824479253798716782e-01,3.018318296815356017e-01,3.214810542450996511e-01,3.413577869302396595e-01,3.614252750166475070e-01,3.816482260943800942e-01,4.019925939966058626e-01,4.224258634413169955e-01,4.429169223709681358e-01,4.634362006814076174e-01,4.839557146177521640e-01,5.044489931520224069e-01,5.248910660102490411e-01,5.452585871775110782e-01,5.655296993145993989e-01,5.856840751395835376e-01,6.057028468991247916e-01,6.255685966716221236e-01,6.452653074721287352e-01,6.647783040556758394e-01,6.840942342153231159e-01,7.032010120443340506e-01,7.220877388730706503e-01,7.407446698826074538e-01,7.591631646627872154e-01,7.773356208592053784e-01,7.952553086466439547e-01,8.129167976128049977e-01,8.303151521087355214e-01,8.474462942242870778e-01,8.643070675322569452e-01,8.808949702278418004e-01,8.972081470310305784e-01,9.132454702834625904e-01,9.290061115960626115e-01,9.444901924477915323e-01,9.596980083128624495e-01,9.746302260703482157e-01,9.892883097633141665e-01,1.003673713344366947e+00,1.017788487045196977e+00,1.031634838928039200e+00,1.045215248671954589e+00,1.058532570037346021e+00,1.071589797058874360e+00
2.000000000000000042e-02,1.547100780709996688e-02,2.232556223308229323e-02,3.038973658565300578e-02,3.963680466784469392e-02,5.003648002877354034e-02,6.155515744844411441e-02,7.415617466384051559e-02,8.780009259729126825e-02,1.024449820371335779e-01,1.180467365584723927e-01,1.345593590042040988e-01,1.519352897221731835e-01,1.701256998928994679e-01,1.890807942446309509e-01,2.087501074985147198e-01,2.290827872753666561e-01,2.500278806070807547e-01,2.715344706013268494e-01,2.935521829719426878e-01,3.160311164881069446e-01,3.389222102636884060e-01,3.621773910870324520e-01,3.857497385247162791e-01,4.095936348736969324e-01,4.336648883352424710e-01,4.579208760226593511e-01,4.823205660824361751e-01,5.068246732835784973e-01,5.313956816810365691e-01,5.559978840996484539e-01,5.805973635583828729e-01,6.051622094621300629e-01,6.296622494395052172e-01,6.540692242085969221e-01,6.783566676823078456e-01,7.025000220100456882e-01,7.264764418224539666e-01,7.502648188170741861e-01,7.738458400934067338e-01,7.972018117400220261e-01,8.203164468046977298e-01,8.431751953744773820e-01,8.657648815757390537e-01,8.880737904592621579e-01,9.100914789226687285e-01,9.318088043542248622e-01,9.532178128014601182e-01,9.743117095130975347e-01,9.950847414801829993e-01,1.015532183810676115e+00,1.035650221034045693e+00,1.055435928251148736e+00,1.074887235661214246e+00,1.094002763432624814e+00,1.112781888173933753e+00,1.131224677105633347e+00,1.149331599682435368e+00,1.167103775505468510e+00,1.184543007798993575e+00,1.201651304212608906e+00,1.218431168451693303e+00,1.234885511556407689e+00,1.251017511603096599e+00,1.266830674381178357e+00,1.282328832862652535e+00
2.333333333333333440e-02,1.805032393920103992e-02,2.604763109287836637e-02,3.545619331171279837e-02,4.624481654771705336e-02,5.837815183357494830e-02,7.181697654087491889e-02,8.651849945925389751e-02,1.024366862559975278e-01,1.195225957273568507e-01,1.377247363237498745e-01,1.569894136912083904e-01,1.772610936238964707e-01,1.984827538788981049e-01,2.205962428936862063e-01,2.435425668626258755e-01,2.672623793299649941e-01,2.916960303322655434e-01,3.167840886864036198e-01,3.424675467620619806e-01,3.686880511750073586e-01,3.953881662763166216e-01,4.225115969741993771e-01,4.500033776828419874e-01,4.778100291527777599e-01,5.058797374952362924e-01,5.341624666927931031e-01,5.626100913452880548e-01,5.911764303163909995e-01,6.198174279192943947e-01,6.484911228226075686e-01,6.771576579152460695e-01,7.057794386244736762e-01,7.343208835229049214e-01,7.627488383781695358e-01,7.910321659300284525e-01,8.191418410243835879e-01,8.470510285097848646e-01,8.747349003854122396e-01,9.021706454135495212e-01,9.293373688095454277e-01,9.562160799981902493e-01,9.827895959864283437e-01,1.009042464374718451e+00,1.034960905882345461e+00,1.060532713301072683e+00,1.085747200174813409e+00,1.110595100180380213e+00,1.135068504208682771e+00,1.159160771623239050e+00,1.182866461972798655e+00,1.206181250629109858e+00,1.229101852894524782e+00,1.251625970898388562e+00,1.273752195546126620e+00,1.295479956609602024e+00,1.316809464826083742e+00,1.337741683056280273e+00,1.358278055528144179e+00,1.378420751683018253e+00,1.398172497688717764e+00,1.417536445579306692e+00,1.436516232206875632e+00,1.455115804462686846e+00,1.473339591408181493e+00,1.491192139640105552e+00
2.666666666666666838e-02,2.063001626951048439e-02,2.977022724394410777e-02,4.052334282896322137e-02,5.285369532596268655e-02,6.672086624216717887e-02,8.208000798129638786e-02,9.888219137678828929e-02,1.170747763272121378e-01,1.366017999003811545e-01,1.574043726347676142e-01,1.794210825557617517e-01,2.025884072600285246e-01,2.268410844191841857e-01,2.521126112201194092e-01,2.783354337747043217e-01,3.054415645540469737e-01,3.333627492888661670e-01,3.620308720685068704e-01,3.913782869350824201e-01,4.213380884617484723e-01,4.518443846246147366e-01,4.828325593336049160e-01,5.142394817306013000e-01,5.460037137438678023e-01,5.780656813632967239e-01,6.103678439883342133e-01,6.428547919681871781e-01,6.754733855454486680e-01,7.081728440871861707e-01,7.409047353018789472e-01,7.736232761982586581e-01,8.062847742007791529e-01,8.388485355188930459e-01,8.712760872812287394e-01,9.035314648578670615e-01,9.355812785694078704e-01,9.673944363738616881e-01,9.989422810584651646e-01,1.030198492830384671e+00,1.061138977471277167e+00,1.091741862798289553e+00,1.121987307972146963e+00,1.151857581284840171e+00,1.181336825230102860e+00,1.210411061112348419e+00,1.239068049989033415e+00,1.267297285498270476e+00,1.295089754907038815e+00,1.322437976827112616e+00,1.349335869572369839e+00,1.375778654729129524e+00,1.401762764143961615e+00,1.427285788469609962e+00,1.452346358641198654e+00,1.476944083521558149e+00,1.501079472045628860e+00,1.524753853925998603e+00,1.547969313739822939e+00,1.570728721711863063e+00,1.593035265719234594e+00,1.614893034766558211e+00,1.636306477014009664e+00,1.657280448639304016e+00,1.677820380544734480e+00,1.697931867509643977e+00
3.000000000000000236e-02,2.321013862275901618e-02,3.349342596083226126e-02,4.559128425563110931e-02,5.946356501365458735e-02,7.506477249577793442e-02,9.234442467496417617e-02,1.112474461442128915e-01,1.317145805057491903e-01,1.536828246213601534e-01,1.770858776559632586e-01,2.018545911273372240e-01,2.279174124776947863e-01,2.552008830650718818e-01,2.836299861570444336e-01,3.131287035861696211e-01,3.436202824561463975e-01,3.750278040143550928e-01,4.072744067379285293e-01,4.402837374482659882e-01,4.739802370505877827e-01,5.082894688950400086e-01,5.431383727018358476e-01,5.784555440408175597e-01,6.141714408737585229e-01,6.502186172601821523e-01,6.865318456132061264e-01,7.230483112781668220e-01,7.597077325798227143e-01,7.964524384725382156e-01,8.332274763674689666e-01,8.699806921501314072e-01,9.066626998605268328e-01,9.432269255946429398e-01,9.796297872480569380e-01,1.015830311713129985e+00,1.051790504385490710e+00,1.087474979017119425e+00,1.122851212009923216e+00,1.157889241628141219e+00,1.192561718884377342e+00,1.226843782109426018e+00,1.260712992262346122e+00,1.294149228793470607e+00,1.327134621922666735e+00,1.359653421213441904e+00,1.391691880856952279e+00,1.423238216574025161e+00,1.454282445087123010e+00,1.484816307099527499e+00,1.514833155686825528e+00,1.544327845584520631e+00,1.573296652516056549e+00,1.601737159155826928e+00,1.629648161838727960e+00,1.657029564205762195e+00,1.683882330457284970e+00,1.710208342695898498e+00,1.736010375437689879e+00,1.761292018672694581e+00,1.786057421818129098e+00,1.810311505238608287e+00,1.834059820169350985e+00,1.857308158401981490e+00,1.880063178849054939e+00,1.902331504020331687e+00
