6.479960666683682027e-310,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,2.570190437066752123e-03,3.703856448289868496e-03,5.033612190187880010e-03,6.553168999665429269e-03,8.255462481829628149e-03,1.013273203344326745e-02,1.217660521980858113e-02,1.437818639020333779e-02,1.672814637971717713e-02,1.921681411091501201e-02,2.183426551271156271e-02,2.457041123855560269e-02,2.741508033196992863e-02,3.035809925298722095e-02,3.338936581802168929e-02,3.649891693893388134e-02,3.967698889675751878e-02,4.291407235374304630e-02,4.620095914709970719e-02,4.952878242951912896e-02,5.288904983271047744e-02,5.627367082278411647e-02,5.967497530154558527e-02,6.308573071241183050e-02,6.649914902633394242e-02,6.990889165002993344e-02,7.330907046088144807e-02,7.669423474089291648e-02,8.005938623753239280e-02,8.339993853726812567e-02,8.671172650495098666e-02,8.999099000666635484e-02,9.323432212526097662e-02,9.643872542967381334e-02,9.960152059361311594e-02,1.027203596568036226e-01,1.057932047077863036e-01,1.088182877189769193e-01,1.117941906059500279e-01,1.147196200075483452e-01,1.175936047338095175e-01,1.204153605272568761e-01,1.231843051177400478e-01,1.259000215035479542e-01,1.285622808008016760e-01,1.311709931668777196e-01,1.337262069103995199e-01,1.362280589595492308e-01,1.386768674065604334e-01,1.410729910290723088e-01,1.434168828716086141e-01,1.457090860963387857e-01,1.479502349901570812e-01,1.501409654266454008e-01,1.522820038976708812e-01,1.543741132843431674e-01,1.564180909073987213e-01,1.584147697026077328e-01,1.603650225991138378e-01,1.622696866105114155e-01,1.641296977237303445e-01,1.659459180693006464e-01,1.677193116846175669e-01,1.694507372946522095e-01,1.711411444039568075e-01
6.666666666666667095e-03,5.140435095941255431e-03,7.407789305874865060e-03,1.006732543124814160e-02,1.310646541815318165e-02,1.651107983575558075e-02,2.026564650928412009e-02,2.435341989717933198e-02,2.875660758260532163e-02,3.345655087570384434e-02,3.843390633627029318e-02,4.366882483073687704e-02,4.914112687226308840e-02,5.483046941687902409e-02,6.071650441278391569e-02,6.677902628543035124e-02,7.299810712427952375e-02,7.935421845265640262e-02,8.582834018949037080e-02,9.240205353564359680e-02,9.905762369323976857e-02,1.057780636321284384e-01,1.125471909491499028e-01,1.193496626336464916e-01,1.261710118164805217e-01,1.329976590535494330e-01,1.398169272955367692e-01,1.466170329383882642e-01,1.533870856110659819e-01,1.601170697517184105e-01,1.667978211377289799e-01,1.734210033922022332e-01,1.799790838242087410e-01,1.864652905880428424e-01,1.928735782787973918e-01,1.991986051987807149e-01,2.054356737302441283e-01,2.115807107233222129e-01,2.176302225737353213e-01,2.235812394272635728e-01,2.294313125344911164e-01,2.351784449380830977e-01,2.408210746535495994e-01,2.463580290272753548e-01,2.517884613181105569e-01,2.571120119196481646e-01,2.623283780652141961e-01,2.674376883157859597e-01,2.724402895329882113e-01,2.773367282179623472e-01,2.821277603390372479e-01,2.868143273556302830e-01,2.913974317308943296e-01,2.958784483260433196e-01,3.002585639806448770e-01,3.045392803793386394e-01,3.087221142306256216e-01,3.128086675048074583e-01,3.168006052230393776e-01,3.206996316699554650e-01,3.245075057803428753e-01,3.282260240370820092e-01,3.318569881771767371e-01,3.354022065610146042e-01,3.388635532715970067e-01,3.422427989525217429e-01
1.000000000000000021e-02,7.710788291817613146e-03,1.111187500664585250e-02,1.510124078116057041e-02,1.966001678339142009e-02,2.476700692370316370e-02,3.039892596767155425e-02,3.653065351271135575e-02,4.313549882821967468e-02,5.018547162486345498e-02,5.765155453024495280e-02,6.550397176466049576e-02,7.371245170018349280e-02,8.224647615797595068e-02,9.107552160824196330e-02,1.001692755540225105e-01,1.094978437843961427e-01,1.190319293532688810e-01,1.287429981029831472e-01,1.386034185696693732e-01,1.485865829904955138e-01,1.586670071894800693e-01,1.688204095879940747e-01,1.790237742493797357e-01,1.892553935245518126e-01,1.994948941106682583e-01,2.097232513277417498e-01,2.199227874458499210e-01,2.300771648765205790e-01,2.401713479355062353e-01,2.501915895039946713e-01,2.601253847028790478e-01,2.699614239867130228e-01,2.796895404841588939e-01,2.893006802651799103e-01,2.987868241101265809e-01,3.081409032115384194e-01,3.173568298274256350e-01,3.264293475128669519e-01,3.353540144987498528e-01,3.441271517909737510e-01,3.527457586647735899e-01,3.612075037562033075e-01,3.695106256392872157e-01,3.776539057557252166e-01,3.856366382130425596e-01,3.934585526631835251e-01,4.011197890197387150e-01,4.086208598574324058e-01,4.159625926218546987e-01,4.231461245044547126e-01,4.301728563367461788e-01,4.370443994807887700e-01,4.437626075429448869e-01,4.503294574747940815e-01,4.567471285179596774e-01,4.630179215217653521e-01,4.691442295537079921e-01,4.751285420068320775e-01,4.809734549489969591e-01,4.866815439453416881e-01,4.922556517990869240e-01,4.976983317509576787e-01,5.030123604608655041e-01,5.082005316244041504e-01,5.132657023216862235e-01
1.333333333333333419e-02,1.028130427550055098e-02,1.481618995018566670e-02,2.013545931331099659e-02,2.621395055989802006e-02,3.302339866031796245e-02,4.053275290445065848e-02,4.870851555300314412e-02,5.751509498579474716e-02,6.691516677480044417e-02,7.687003699983026295e-02,8.734000016031445712e-02,9.828468904672829631e-02,1.096634094188343733e-01,1.214354562975477614e-01,1.335604087751993962e-01,1.459983916317242336e-01,1.587103622788964274e-01,1.716582419287115968e-01,1.848051891414163594e-01,1.981157246537758321e-01,2.115558427850684209e-01,2.250931747406720307e-01,2.386970215556497854e-01,2.523384256254496139e-01,2.659902133448144856e-01,2.796270087487551237e-01,2.932252298364333432e-01,3.067630857786577958e-01,3.202205210414170167e-01,3.335791891862040504e-01,3.468224155990868862e-01,3.599351113994164741e-01,3.729037225144363199e-01,3.857161585425283867e-01,3.983617163156286667e-01,4.108310034671721622e-01,4.231158623558025633e-01,4.352092973215159755e-01,4.471053817603233838e-01,4.587992116306779389e-01,4.702867952823380215e-01,4.815650077663510831e-01,4.926315170042508962e-01,5.034847134354594189e-01,5.141236323054942936e-01,5.245479457000714607e-01,5.347578268842914095e-01,5.447539735523020399e-01,5.545374926453383591e-01,5.641099123669962578e-01,5.734731076959435070e-01,5.826292331302934668e-01,5.915807576493428144e-01,6.003303383564901896e-01,6.088809006775648403e-01,6.172355281314985120e-01,6.253973737263271993e-01,6.333697648383526113e-01,6.411562059277172709e-01,6.487602208012561711e-01,6.561853716723804464e-01,6.634352985155489435e-01,6.705136622303287108e-01,6.774241571442921606e-01,6.841704699442110460e-01
1.666666666666666644e-02,1.285203733767011774e-02,1.852081061290189457e-02,2.517008210438113555e-02,3.276839425339234807e-02,4.128040996487775116e-02,5.066730985811693927e-02,6.088721555030893878e-02,7.189563114439007085e-02,8.364589469094278751e-02,9.608963177177326509e-02,1.091772038040887821e-01,1.228581446941338223e-01,1.370815777630557952e-01,1.517966147903605234e-01,1.669527196174596106e-01,1.825000492372275129e-01,1.983897576656297457e-01,2.145742666405583698e-01,2.310075009581585292e-01,2.476450903748794730e-01,2.644445349778251630e-01,2.813653391705133178e-01,2.983691181810501636e-01,3.154196598725799716e-01,3.324829838696415907e-01,3.495273424278432794e-01,3.665232586060384601e-01,3.834434625753578296e-01,4.002628771703344857e-01,4.169585631183272967e-01,4.335096522657055917e-01,4.498972747578707798e-01,4.661044808805961392e-01,4.821161443885731424e-01,4.979188827188711364e-01,5.135009451192215080e-01,5.288521282518156008e-01,5.439636897464454890e-01,5.588282249659517475e-01,5.734395898218943577e-01,5.877928155935292498e-01,6.018839800256461370e-01,6.157101862721797714e-01,6.292694204722596441e-01,6.425605057518072316e-01,6.555830062961631732e-01,6.683371635669267397e-01,6.808238636793823018e-01,6.930445061989189970e-01,7.050010666405650550e-01,7.166957245757318296e-01,7.281313498134082129e-01,7.393109906951423893e-01,7.502380112422467606e-01,7.609160339024503283e-01,7.713489168543291585e-01,7.815406439288702378e-01,7.914955073910275862e-01,8.012177283475501177e-01,8.107117512883335042e-01,8.199820857826795040e-01,8.290332874641666017e-01,8.378699300145003859e-01,8.464966528237073407e-01,8.549180781064479318e-01
2.000000000000000042e-02,1.542304177354384895e-02,2.222581345266064212e-02,3.020521034070124469e-02,3.932347541873441876e-02,4.953819581480898432e-02,6.080277943095020732e-02,7.306696324946661270e-02,8.627734242544177201e-02,1.003779133814401425e-01,1.153106169951401416e-01,1.310158766451880452e-01,1.474331219542522053e-01,1.645012914757723044e-01,1.821593028532056124e-01,2.003465028514880841e-01,2.190030642173869391e-01,2.380703558380385387e-01,2.574912665645455179e-01,2.772104879374702735e-01,2.971747494585513238e-01,3.173330428089612965e-01,3.376367488613052914e-01,3.580397744041191044e-01,3.784986412670855449e-01,3.989725508757143713e-01,4.194233951475908606e-01,4.398157621964243202e-01,4.601169083939278814e-01,4.802967222409549319e-01,5.003276569263301887e-01,5.201846461383137221e-01,5.398450335247881871e-01,5.592884795229772221e-01,5.784967746973215252e-01,5.974538726589095905e-01,6.161456837754265559e-01,6.345599730825209894e-01,6.526861483774785144e-01,6.705154195978594300e-01,6.880403874851362955e-01,7.052550779342221521e-01,7.221548170129942212e-01,7.387361085955702622e-01,7.549965571038564915e-01,7.709347493890480463e-01,7.865501952062514679e-01,8.018432046079323472e-01,8.168148134863540966e-01,8.314667706941196723e-01,8.458013428154922408e-01,8.598213539749441914e-01,8.735302199938047574e-01,8.869315089930420726e-01,9.000293376236239151e-01,9.128280798279123642e-01,9.253323521082965630e-01,9.375470564321771727e-01,9.494772538243364535e-01,9.611280038701933703e-01,9.725047818201482119e-01,9.836129177865624573e-01,9.944579473323988950e-01,1.005045382717118185e+00,1.015380790331724681e+00,1.025469727042470636e+00
2.333333333333333440e-02,1.799437191020557963e-02,2.593127497927363162e-02,3.524094512785203720e-02,4.587932164867658535e-02,5.779691123495682425e-02,7.093934426623051126e-02,8.524796780790147577e-02,1.006604638386816297e-01,1.171114812858113086e-01,1.345332707537168493e-01,1.528563125869031591e-01,1.720099261173761440e-01,1.919228563846006042e-01,2.125238263365722968e-01,2.337420527027469497e-01,2.555077179638644558e-01,2.777523972043536293e-01,3.004094369419056942e-01,3.234142851022436260e-01,3.467047721812792638e-01,3.702213595321300899e-01,3.939072548340670221e-01,4.177087039486060971e-01,4.415749219216100752e-01,4.654582902553271451e-01,4.893143092360195956e-01,5.131016362453733048e-01,5.367820377648202523e-01,5.603203512437611167e-01,5.836844102589822114e-01,6.068449494255904186e-01,6.297755082458349474e-01,6.524523142139432297e-01,6.748541587124819996e-01,6.969622778491760817e-01,7.187601998885819743e-01,7.402336323802419793e-01,7.613703078278227787e-01,7.821598730866705651e-01,8.025937156296419905e-01,8.226648923163101257e-01,8.423679396176559919e-01,8.616987396659899767e-01,8.806546725427379929e-01,8.992339632691738194e-01,9.174360924409978857e-01,9.352613989344928935e-01,9.527111951416400437e-01,9.697874620202132645e-01,9.864929542874003587e-01,1.002831025607979099e+00,1.018805358226210878e+00,1.034420521093752265e+00,1.049681379598991438e+00,1.064592716287477092e+00,1.079160226502205777e+00,1.093389474326329935e+00,1.107286448874552853e+00,1.120857227885709628e+00,1.134108013212190125e+00,1.147045212570274808e+00,1.159675123585035772e+00,1.172004527763115478e+00,1.184039638970622477e+00,1.195786961119066349e+00
2.666666666666666838e-02,2.056608209867321138e-02,2.963727173055615005e-02,4.027738770188526302e-02,5.243606059532765484e-02,6.605671131250875905e-02,8.107718708559388809e-02,9.743043942340498531e-02,1.150452307526579343e-01,1.338468567133607456e-01,1.537578716959270286e-01,1.746988056258472755e-01,1.965888614569433479e-01,2.193465838254110567e-01,2.428904911025251967e-01,2.671396634822956195e-01,2.920142833553737161e-01,3.174361217090214682e-01,3.433289712861979370e-01,3.696190243179508506e-01,3.962351975515157054e-01,4.231093877118006774e-01,4.501767002096804249e-01,4.773756020516861653e-01,5.046480552858620960e-01,5.319395562942001998e-01,5.591992306218522835e-01,5.863797799809692401e-01,6.134374632878905054e-01,6.403320613574603470e-01,6.670267727027491267e-01,6.934881176422073024e-01,7.196858310043426910e-01,7.455926924000221279e-01,7.711844615810682368e-01,7.964396705922991426e-01,8.213394661604920266e-01,8.458675347867640193e-01,8.700098230708854796e-01,8.937544930515753938e-01,9.170917226221925178e-01,9.400135622407780334e-01,9.625137893382224030e-01,9.845878517396142726e-01,1.006232375861228157e+00,1.027445720440100629e+00,1.048227192623512716e+00,1.068577267362493588e+00,1.088497475750261900e+00,1.107989909151478214e+00,1.127058083203316796e+00,1.145705294060098245e+00,1.163936629009832302e+00,1.181756734891763694e+00,1.199171160920424972e+00,1.216185746344768948e+00,1.232806888798708922e+00,1.249041137600233276e+00,1.264895008401756726e+00,1.280375844561111975e+00,1.295490585057123445e+00,1.310246623088699325e+00,1.324651301515175739e+00,1.338712159316446160e+00,1.352436349514524405e+00,1.365831729784384940e+00
