x_m,y_m,w_tr_right_m,w_tr_left_m
3.671501,2.089169,1.254492,1.128568
3.758720,2.137631,1.243463,1.156058
3.835884,2.200723,1.238530,1.167732
3.900828,2.276425,1.249832,1.170349
3.951581,2.362325,1.283357,1.157168
3.988176,2.455100,1.313548,1.135479
4.012282,2.551903,1.362115,1.107855
4.025015,2.650833,1.423232,1.070836
4.025822,2.750612,1.456662,1.030681
4.016712,2.849935,1.382247,0.989530
3.999569,2.948274,1.317208,0.949349
3.978176,3.045772,1.260328,0.914151
3.952210,3.142163,1.210671,0.884239
3.923293,3.237710,1.163823,0.851830
3.889213,3.331545,1.109080,0.824028
3.850552,3.423575,1.056545,0.802808
3.807280,3.513524,1.015816,0.788615
3.761822,3.602403,0.985348,0.776533
3.712451,3.689148,0.959127,0.763972
3.662758,3.775733,0.933079,0.757004
3.612274,3.861861,0.907738,0.762238
3.559194,3.946392,0.885397,0.777344
3.502150,4.028312,0.867747,0.794948
3.443218,4.108886,0.852400,0.810264
3.382460,4.188100,0.839319,0.823323
3.320552,4.266410,0.827696,0.821525
3.257242,4.343601,0.817864,0.815090
3.193000,4.420011,0.809247,0.817922
3.127811,4.495622,0.801867,0.825291
3.062079,4.570756,0.795211,0.817303
2.995468,4.645108,0.789729,0.806358
2.927062,4.717821,0.786680,0.787952
2.859662,4.791466,0.782259,0.777201
2.792466,4.865295,0.777563,0.779469
2.726937,4.940608,0.770636,0.782878
2.661695,5.016173,0.774251,0.773293
2.596222,5.091538,0.790857,0.766673
2.530324,5.166532,0.785963,0.772438
2.463893,5.241054,0.780236,0.774614
2.397201,5.315341,0.774860,0.759979
2.330263,5.389406,0.769815,0.753022
2.263533,5.463660,0.764489,0.758342
2.195941,5.537129,0.760329,0.762495
2.128290,5.610543,0.756249,0.766568
2.059304,5.682703,0.754000,0.768811
1.991401,5.755883,0.762975,0.772540
1.923132,5.828720,0.781948,0.775767
1.853153,5.899917,0.781092,0.776628
1.782205,5.970144,0.781608,0.776118
1.711239,6.040358,0.782145,0.775587
1.639724,6.110006,0.784778,0.775391
1.566881,6.178274,0.801826,0.786063
1.492584,6.244940,0.826844,0.803227
1.416359,6.309399,0.835173,0.808811
1.337791,6.370990,0.849926,0.812610
1.257674,6.430529,0.868357,0.821574
1.175225,6.486817,0.900253,0.831696
1.090759,6.539996,0.937472,0.848307
1.004913,6.590957,0.962199,0.862383
0.917313,6.638790,0.990410,0.875896
0.826789,6.680856,1.026644,0.877119
0.733846,6.717261,1.076290,0.879725
0.639675,6.750395,1.135361,0.890106
0.545247,6.782798,1.187576,0.907963
0.451253,6.816424,1.230208,0.914705
0.357905,6.851813,1.270881,0.929269
0.266082,6.890952,1.313925,0.957946
0.177531,6.936925,1.356294,1.002573
0.092574,6.989290,1.396589,1.054598
0.013872,7.050622,1.408844,1.115838
-0.059447,7.118241,1.412866,1.133682
-0.124310,7.194084,1.405093,1.059475
-0.180167,7.276766,1.386084,0.998598
-0.228115,7.364283,1.363724,0.952572
-0.270015,7.454857,1.341698,0.920878
-0.303286,7.548939,1.315936,0.898910
-0.330238,7.645047,1.266844,0.894316
-0.354196,7.741959,1.215190,0.903899
-0.377473,7.839040,1.163113,0.924168
-0.402855,7.935589,1.113079,0.943627
-0.433383,8.030619,1.067857,0.967893
-0.470874,8.123114,1.029436,0.985810
-0.515133,8.212578,1.006778,0.998052
-0.562583,8.300406,0.997253,1.014873
-0.613915,8.386003,1.002139,1.036741
-0.668791,8.469398,1.020924,1.056858
-0.727369,8.550218,1.043670,1.070171
-0.788191,8.629382,1.069432,1.062920
-0.852677,8.705573,1.071593,1.060303
-0.919262,8.779958,1.058139,1.064305
-0.987752,8.852589,1.055217,1.067230
-1.056675,8.924812,1.052890,1.069562
-1.126728,8.995936,1.052137,1.070319
-1.196127,9.067703,1.050468,1.071993
-1.266584,9.138426,1.050284,1.072181
-1.337327,9.208867,1.050501,1.071968
-1.408399,9.278974,1.051187,1.071287
-1.479547,9.349007,1.039864,1.056565
-1.550858,9.418871,1.024275,1.044591
-1.620948,9.489960,1.016551,1.035570
-1.690900,9.561187,1.015652,1.027402
-1.760984,9.632285,1.014938,1.009832
-1.831223,9.703229,1.014442,1.001729
-1.901595,9.774043,1.014132,1.002040
-1.972125,9.844698,1.001720,1.002128
-2.043591,9.914401,0.987053,1.000882
-2.114793,9.984373,0.981988,1.000013
-2.185149,10.055201,0.980259,1.000347
-2.255707,10.125829,0.980210,1.000396
-2.326441,10.196280,0.980412,1.000195
-2.397082,10.266821,0.980483,1.000124
-2.467184,10.337901,0.964091,0.989919
-2.537944,10.408324,0.949306,0.972210
-2.608644,10.478807,0.944809,0.964647
-2.679474,10.549161,0.945145,0.964311
-2.749845,10.619974,0.944832,0.964622
-2.820999,10.689998,0.945630,0.956148
-2.891864,10.760316,0.946017,0.939013
-2.962420,10.830943,0.928221,0.932749
-3.033946,10.900590,0.915445,0.926581
-3.105847,10.969834,0.914014,0.924703
-3.180727,11.035860,0.920266,0.918444
-3.256640,11.100693,0.907920,0.910612
-3.334727,11.162869,0.906289,0.899367
-3.415457,11.221569,0.919908,0.888339
-3.498345,11.277204,0.938810,0.884713
-3.583526,11.329227,0.940239,0.888056
-3.670486,11.378260,0.955606,0.899076
-3.759330,11.423738,0.984748,0.907390
-3.851504,11.461978,1.022650,0.903855
-3.945664,11.495125,1.065065,0.889684
-4.040610,11.525976,1.090680,0.884169
-4.136147,11.554899,1.126457,0.887884
-4.231824,11.583398,1.170082,0.902255
-4.326328,11.615536,1.195891,0.919852
-4.418672,11.653424,1.218112,0.934781
-4.507770,11.698349,1.229537,0.967200
-4.591403,11.752788,1.238063,1.017988
-4.667529,11.817272,1.240592,1.042842
-4.737256,11.888625,1.220164,0.996494
-4.799440,11.966720,1.190963,0.960442
-4.857639,12.047794,1.156221,0.927782
-4.913015,12.130857,1.125904,0.908408
-4.967038,12.214810,1.099232,0.901375
-5.022403,12.297883,1.060425,0.894743
-5.078512,12.380455,1.025195,0.890229
-5.136161,12.461957,0.988612,0.880982
-5.197832,12.540456,0.960047,0.877984
-5.262821,12.616217,0.932324,0.882019
-5.332741,12.687408,0.914052,0.882916
-5.408574,12.752293,0.902046,0.875170
-5.486878,12.814210,0.886117,0.871295
-5.567281,12.873379,0.872305,0.875382
-5.649342,12.930195,0.872678,0.875436
-5.733841,12.983353,0.874527,0.873541
-5.819381,13.034799,0.882513,0.881016
-5.905307,13.085624,0.886022,0.870604
-5.991325,13.136282,0.895431,0.856957
-6.078490,13.184954,0.887631,0.852534
-6.165494,13.233907,0.890697,0.860081
-6.253046,13.281871,0.904421,0.877876
-6.340523,13.329973,0.909687,0.890599
-6.429637,13.374957,0.925704,0.887585
-6.519471,13.418487,0.937208,0.892396
-6.610761,13.458886,0.955655,0.895227
-6.703455,13.495907,0.972578,0.893727
-6.797509,13.529306,0.996194,0.888192
-6.892093,13.561239,1.017779,0.883862
-6.987683,13.589977,1.046650,0.877606
-7.084452,13.614460,1.075329,0.867188
-7.181365,13.638417,1.109053,0.867653
-7.278078,13.663161,1.149750,0.861778
-7.374180,13.690197,1.195354,0.867030
-7.468758,13.722146,1.239533,0.888588
-7.560649,13.761053,1.277074,0.927341
-7.647073,13.810783,1.305319,0.976492
-7.722608,13.875478,1.319627,1.040703
-7.771972,13.961509,1.241862,1.127538
-7.781365,14.059965,1.146796,1.225632
-7.758917,14.156912,1.047339,1.322828
-7.719213,14.248321,0.950252,1.413526
-7.668642,14.334361,0.857605,1.500289
-7.612866,14.417127,0.769630,1.582329
-7.553421,14.497325,0.687490,1.662952
-7.492216,14.576181,0.609576,1.741540
-7.427311,14.652015,0.533672,1.819365
-7.360011,14.725749,0.469406,1.897350
-7.290139,14.797050,0.408906,1.975175
-7.218622,14.866693,0.362946,2.053501
-7.145584,14.934744,0.335023,2.132317
-7.072866,15.003107,0.275548,2.213072
-7.067317,15.009280,0.272302,2.220234
-7.131274,14.932641,0.320626,2.132778
-7.194050,14.855014,0.383909,2.045665
-7.257184,14.777679,0.434879,1.960007
-7.321965,14.701723,0.499271,1.876951
-7.387870,14.626741,0.562456,1.796497
-7.454652,14.552533,0.632276,1.718819
-7.522628,14.479441,0.706245,1.644656
-7.593790,14.409436,0.776189,1.574787
-7.667850,14.342514,0.849418,1.508463
-7.745542,14.279860,0.924167,1.445374
-7.827372,14.222730,0.999067,1.387983
-7.912155,14.170064,1.074759,1.338780
-7.999696,14.122112,1.150822,1.300467
-8.089156,14.077811,1.227820,1.272843
-8.179718,14.035808,1.306408,1.255108
-8.271451,13.996421,1.379376,1.248011
-8.363687,13.958222,1.437925,1.242157
-8.456175,13.920641,1.490950,1.238184
-8.548033,13.881546,1.449012,1.240611
-8.638900,13.840216,1.394056,1.241740
-8.727975,13.795170,1.347960,1.246220
-8.814702,13.745753,1.301867,1.253711
-8.898103,13.690962,1.265555,1.251188
-8.976727,13.629469,1.244280,1.245091
-9.050349,13.562101,1.228960,1.229827
-9.120120,13.490714,1.207041,1.211316
-9.186834,13.416447,1.183616,1.196658
-9.251800,13.340656,1.167851,1.187904
-9.314179,13.262715,1.163854,1.176886
-9.374051,13.182846,1.155423,1.162723
-9.430686,13.100635,1.153433,1.144596
-9.487029,13.018230,1.149285,1.133324
-9.541443,12.934531,1.149008,1.128463
-9.595664,12.850705,1.157604,1.132186
-9.648646,12.766093,1.169425,1.143188
-9.703206,12.682496,1.184614,1.155370
-9.757638,12.598809,1.185778,1.169217
-9.812851,12.515636,1.194382,1.192199
-9.867733,12.432244,1.196141,1.222131
-9.923923,12.349726,1.189278,1.215057
-9.979611,12.266870,1.190776,1.209468
-10.036350,12.184730,1.184904,1.213371
-10.091340,12.101412,1.180383,1.222923
-10.147115,12.018624,1.179127,1.204446
-10.201620,11.934983,1.176212,1.191101
-10.254845,11.850524,1.183264,1.184520
-10.303684,11.763484,1.203578,1.170348
-10.347684,11.673894,1.216885,1.145811
-10.385983,11.581725,1.239974,1.123406
-10.416668,11.486748,1.265033,1.101519
-10.441293,11.390002,1.303137,1.082110
-10.456221,11.291341,1.356015,1.059564
-10.464049,11.191901,1.410262,1.032823
-10.462868,11.092082,1.469268,1.006326
-10.454681,10.992658,1.436623,0.982320
-10.442600,10.893559,1.375174,0.964158
-10.427550,10.794872,1.316420,0.949122
-10.411064,10.696421,1.258816,0.933666
-10.389068,10.599055,1.205068,0.915513
-10.362023,10.503005,1.156025,0.902823
-10.329636,10.408586,1.117168,0.895487
-10.291197,10.316481,1.092420,0.892771
-10.246598,10.227169,1.077858,0.894446
-10.197060,10.140522,1.051595,0.901622
-10.141712,10.057442,1.031978,0.912963
-10.081706,9.977674,1.018001,0.926961
-10.017822,9.901001,1.008957,0.936013
-9.949263,9.828453,1.006136,0.941134
-9.876338,9.760326,1.009528,0.950580
-9.799295,9.696854,1.019124,0.964190
-9.717924,9.639062,1.040504,0.980834
-9.633540,9.585749,1.075815,0.997840
-9.546127,9.537577,1.120892,1.013696
-9.455972,9.494720,1.154315,1.033186
-9.363540,9.457054,1.122496,1.047587
-9.269462,9.423695,1.071346,1.066673
-9.173926,9.394738,1.023514,1.075906
-9.077455,9.369073,0.986736,1.066962
-8.980131,9.346840,0.962437,1.050247
-8.881597,9.330822,0.946385,1.023479
-8.782244,9.321115,0.936666,0.995346
-8.682480,9.317596,0.918523,0.970340
-8.582669,9.317366,0.895879,0.942722
-8.482930,9.321277,0.888129,0.912871
-8.383237,9.326555,0.892918,0.880428
-8.283609,9.332897,0.899235,0.857381
-8.183810,9.334800,0.881632,0.850005
-8.083977,9.334800,0.860530,0.850005
-7.984167,9.336233,0.852128,0.848572
-7.884357,9.338303,0.854201,0.838274
-7.784526,9.338841,0.854744,0.815162
-7.684758,9.335363,0.851276,0.803053
-7.584979,9.332071,0.847993,0.803078
-7.485150,9.331860,0.847788,0.803288
-7.385324,9.330732,0.846666,0.804416
-7.285514,9.328592,0.844533,0.806555
-7.185725,9.325615,0.841566,0.809530
-7.085959,9.321975,0.837936,0.813167
-6.986211,9.317845,0.833819,0.817293
-6.886477,9.313398,0.829385,0.821735
-6.786750,9.308808,0.824809,0.826321
-6.687021,9.304247,0.820262,0.830878
-6.587283,9.299888,0.815917,0.835233
-6.487530,9.295904,0.811946,0.839213
-6.387756,9.292468,0.808522,0.832579
-6.287960,9.289754,0.805818,0.810194
-6.188144,9.287936,0.783668,0.798838
-6.088314,9.287188,0.761397,0.798809
-5.988517,9.288976,0.754367,0.781991
-5.888695,9.288951,0.754345,0.758012
-5.788872,9.287996,0.753393,0.747644
-5.689073,9.290378,0.755778,0.747200
-5.589403,9.296008,0.761413,0.756786
-5.489734,9.301381,0.766791,0.770267
-5.389911,9.302089,0.771646,0.782855
-5.290185,9.297888,0.772333,0.787058
-5.190967,9.287078,0.778749,0.797877
-5.092914,9.268513,0.790035,0.816475
-4.996704,9.241993,0.805604,0.843071
-4.902892,9.207989,0.806510,0.877231
-4.811770,9.167260,0.808807,0.918239
-4.723548,9.120593,0.816777,0.891747
-4.638497,9.068349,0.823449,0.868590
-4.556249,9.011804,0.821224,0.850350
-4.478117,8.949678,0.824188,0.837091
-4.403102,8.883843,0.830685,0.807929
-4.332272,8.813502,0.831034,0.796507
-4.264663,8.740079,0.826930,0.800617
-4.201120,8.663087,0.817437,0.810138
-4.140318,8.583916,0.804478,0.823152
-4.083111,8.502126,0.790551,0.840589
-4.029543,8.417898,0.770490,0.862363
-3.980516,8.330955,0.750622,0.889330
-3.933883,8.242684,0.740995,0.913539
-3.888748,8.153650,0.743072,0.924234
-3.846867,8.063030,0.754851,0.948885
-3.808600,7.970856,0.775569,0.986687
-3.775077,7.876822,0.797299,1.024442
-3.745820,7.781410,0.811907,1.052650
-3.723551,7.684095,0.831292,1.095828
-3.708365,7.585445,0.855059,1.152034
-3.698565,7.486095,0.880546,1.215529
-3.690358,7.386619,0.888729,1.280657
-3.687995,7.286816,0.891086,1.349081
-3.693032,7.187189,0.895222,1.285594
-3.705762,7.088236,0.894197,1.224054
-3.728943,6.991204,0.891539,1.171617
-3.758554,6.895914,0.893380,1.125126
-3.794920,6.802956,0.899066,1.085148
-3.836944,6.712425,0.899561,1.050921
-3.880450,6.622580,0.909449,1.018255
-3.928271,6.534961,0.916025,0.992738
-3.978586,6.448749,0.919446,0.979650
-4.028891,6.362521,0.923606,0.974617
-4.077443,6.275318,0.927899,0.950451
-4.124568,6.187308,0.936960,0.934719
-4.171109,6.098988,0.957052,0.928844
-4.216633,6.010140,0.981535,0.932526
-4.260842,5.920631,1.013583,0.931690
-4.304694,5.830952,1.038315,0.921385
-4.351401,5.742726,1.049279,0.918707
-4.395425,5.653133,1.072395,0.923847
-4.436806,5.562325,1.106774,0.936765
-4.472257,5.469015,1.147382,0.946774
-4.503280,5.374132,1.192282,0.950011
-4.530266,5.278075,1.240967,0.959482
-4.550632,5.180351,1.295673,0.972421
-4.565669,5.081677,1.355080,0.985123
-4.573587,4.982160,1.420355,0.966874
-4.576557,4.882394,1.435087,0.953780
-4.569943,4.782790,1.383948,0.941454
-4.557911,4.683700,1.322005,0.934189
-4.540190,4.585457,1.264996,0.931813
-4.517075,4.488376,1.212832,0.934604
-4.488431,4.392747,1.165727,0.909956
-4.455669,4.298474,1.123387,0.882966
-4.421361,4.204725,1.089528,0.865070
-4.383485,4.112372,1.059718,0.854656
-4.344823,4.020329,1.039513,0.840520
-4.308239,3.927456,0.999908,0.833007
-4.272059,3.834417,0.959412,0.820165
-4.234728,3.741836,0.928115,0.813482
-4.196336,3.649680,0.907909,0.792422
-4.155363,3.558651,0.882089,0.771675
-4.112596,3.468455,0.851552,0.761542
-4.066385,3.379963,0.829430,0.751983
-4.017476,3.292952,0.822040,0.741019
-3.964023,3.208642,0.805213,0.724072
-3.909648,3.124922,0.784410,0.706103
-3.852944,3.042755,0.766368,0.694447
-3.795282,2.961268,0.749490,0.685368
-3.734500,2.882083,0.736460,0.686890
-3.672393,2.803920,0.725093,0.689778
-3.609890,2.726078,0.714235,0.700638
-3.545011,2.650209,0.715381,0.708416
-3.479040,2.575280,0.731708,0.714752
-3.412452,2.500904,0.730362,0.720260
-3.345124,2.427193,0.725844,0.724774
-3.276885,2.354323,0.722565,0.724149
-3.208108,2.281963,0.720028,0.703832
-3.139240,2.209688,0.717614,0.697229
-3.068560,2.139196,0.717743,0.697096
-2.998539,2.068050,0.727545,0.697891
-2.930169,1.995303,0.748408,0.704269
-2.861260,1.923066,0.747479,0.711967
-2.791715,1.851442,0.746005,0.732453
-2.722611,1.779395,0.743919,0.742121
-2.652494,1.708330,0.743244,0.742791
-2.582507,1.637137,0.742386,0.743644
-2.512605,1.565860,0.741408,0.744617
-2.443415,1.493896,0.739442,0.746578
-2.374299,1.421858,0.737372,0.748644
-2.304641,1.350344,0.736054,0.749957
-2.234354,1.279447,0.735617,0.750388
-2.164272,1.208352,0.734896,0.751104
-2.094588,1.136863,0.733614,0.752381
-2.024734,1.065539,0.744675,0.760183
-1.953602,0.995491,0.769001,0.779033
-1.882661,0.925249,0.769501,0.773917
-1.812022,0.854702,0.769573,0.758185
-1.741602,0.783937,0.769336,0.755506
-1.671392,0.712964,0.768805,0.753502
-1.602479,0.640737,0.766475,0.755843
-1.534370,0.567746,0.763040,0.768367
-1.466576,0.494464,0.759581,0.783047
-1.398604,0.421348,0.769415,0.802816
-1.329994,0.348829,0.787357,0.805574
-1.260584,0.277072,0.785704,0.807231
-1.190404,0.206073,0.785131,0.807809
-1.120127,0.135176,0.784697,0.808248
-1.047316,0.066885,0.790029,0.805054
-0.972236,0.001109,0.811032,0.798473
-0.894672,-0.061720,0.839781,0.788039
-0.814806,-0.121617,0.853924,0.773885
-0.733927,-0.180114,0.869780,0.758013
-0.650102,-0.234320,0.890778,0.749038
-0.565090,-0.286636,0.913969,0.747656
-0.476822,-0.333219,0.943576,0.743950
-0.386707,-0.376176,0.977111,0.749538
-0.294362,-0.414093,1.015892,0.762796
-0.201980,-0.451926,1.054472,0.788482
-0.108749,-0.487619,1.094781,0.823422
-0.015425,-0.523075,1.135415,0.858554
0.077667,-0.559135,1.181507,0.902945
0.170786,-0.595130,1.231960,0.955680
0.264778,-0.628768,1.285813,1.013546
0.359880,-0.659047,1.343763,1.074886
0.457084,-0.681625,1.405298,1.135701
0.555751,-0.696371,1.476662,1.195711
0.655470,-0.700678,1.548045,1.250468
0.754774,-0.691336,1.549017,1.288576
