x_m,y_m,w_tr_right_m,w_tr_left_m
14.269154,2.201746,0.738691,0.752017
14.175300,2.235524,0.759779,0.743270
14.080757,2.267359,0.762004,0.745786
13.986033,2.298656,0.763270,0.740219
13.891482,2.330465,0.776911,0.744708
13.797346,2.363500,0.772706,0.763594
13.702616,2.394781,0.773780,0.782244
13.607613,2.425210,0.767784,0.778649
13.513443,2.458104,0.772111,0.772974
13.420144,2.493434,0.786127,0.769686
13.327137,2.529526,0.777181,0.772082
13.234292,2.566032,0.780540,0.787649
13.140995,2.601339,0.781396,0.807038
13.047907,2.637191,0.783670,0.811746
12.954177,2.671361,0.788117,0.822788
12.860889,2.706684,0.774399,0.828605
12.767585,2.741967,0.771954,0.824351
12.674753,2.778478,0.761295,0.822107
12.581653,2.814293,0.760146,0.823348
12.488594,2.850227,0.771869,0.822310
12.395305,2.885585,0.767164,0.817495
12.301760,2.920229,0.770198,0.813602
12.208548,2.955763,0.772766,0.814911
12.115027,2.990500,0.776057,0.807066
12.021891,3.026256,0.775778,0.804564
11.929048,3.062754,0.779886,0.806677
11.836400,3.099716,0.778907,0.801870
11.744355,3.138145,0.771759,0.802468
11.652332,3.176675,0.777350,0.808722
11.560939,3.216676,0.778235,0.805965
11.470296,3.258346,0.774526,0.809438
11.380233,3.301259,0.770307,0.805468
11.290494,3.344840,0.763839,0.790329
11.200600,3.388074,0.758616,0.787252
11.111497,3.432948,0.751648,0.786013
11.022535,3.478100,0.754853,0.776895
10.933410,3.522930,0.761402,0.776496
10.844038,3.567261,0.756999,0.778265
10.754522,3.611263,0.741993,0.784876
10.664394,3.654005,0.723648,0.787040
10.572894,3.693758,0.714956,0.771604
10.480955,3.732483,0.721221,0.759000
10.389162,3.771552,0.734921,0.756327
10.296512,3.808545,0.753015,0.754730
10.204035,3.845968,0.741365,0.755723
10.111027,3.881982,0.741925,0.751181
10.016588,3.914137,0.759782,0.744658
9.921657,3.944811,0.771232,0.741507
9.826439,3.974584,0.774574,0.727768
9.731130,4.004063,0.785794,0.725453
9.635919,4.033862,0.793498,0.731459
9.541484,4.065985,0.792102,0.733832
9.447344,4.098953,0.802307,0.738908
9.353469,4.132690,0.813732,0.732447
9.260276,4.168291,0.816513,0.741472
9.167911,4.205966,0.815281,0.765670
9.075049,4.242431,0.819121,0.792433
8.982433,4.279515,0.813937,0.815929
8.889927,4.316872,0.813546,0.829267
8.796991,4.353118,0.819870,0.837615
8.704079,4.389423,0.811135,0.835626
8.611985,4.427766,0.812426,0.824748
8.519715,4.465669,0.825032,0.808681
8.427155,4.502871,0.825863,0.799735
8.334130,4.538915,0.823213,0.794703
8.240840,4.574269,0.829335,0.801411
8.147009,4.608155,0.806007,0.801274
8.052509,4.640130,0.796631,0.806194
7.958358,4.673110,0.798628,0.812250
7.863210,4.703090,0.816040,0.816733
7.768025,4.732958,0.819826,0.818092
7.672846,4.762844,0.790093,0.824127
7.577456,4.792004,0.761118,0.823333
7.480979,4.817391,0.735902,0.826344
7.384416,4.842384,0.711105,0.819793
7.287068,4.864177,0.689485,0.818975
7.189450,4.884689,0.670290,0.808184
7.091115,4.901479,0.669434,0.805848
6.993032,4.919676,0.681900,0.796345
6.894593,4.935731,0.688947,0.780064
6.796249,4.952504,0.695012,0.768563
6.698122,4.970421,0.694734,0.760897
6.599707,4.986777,0.698930,0.750608
6.501180,5.002441,0.708465,0.736936
6.403038,5.020249,0.712951,0.729861
6.305411,5.040789,0.721527,0.720691
6.208068,5.062628,0.713419,0.719592
6.111138,5.086237,0.714552,0.711903
6.013818,5.108166,0.707951,0.712850
5.916577,5.130465,0.712080,0.702120
5.819820,5.154725,0.714380,0.707450
5.722841,5.178135,0.709699,0.725721
5.625418,5.199577,0.706262,0.717529
5.527995,5.221026,0.687510,0.714284
5.430694,5.243013,0.682366,0.707531
5.333354,5.264840,0.691885,0.703055
5.236250,5.287682,0.688448,0.699075
5.139060,5.310177,0.699079,0.708892
5.042608,5.335661,0.682160,0.709798
4.945432,5.358239,0.680924,0.716991
4.848615,5.382258,0.670297,0.711040
4.751725,5.405965,0.655082,0.712277
4.654714,5.429183,0.655381,0.703822
4.558078,5.453970,0.659551,0.708134
4.461175,5.477693,0.650474,0.724426
4.364215,5.501181,0.652258,0.703285
4.267040,5.523760,0.642481,0.695005
4.169607,5.545199,0.649254,0.699810
4.072042,5.566028,0.638297,0.699733
3.974761,5.588122,0.631374,0.701844
3.876905,5.607450,0.632991,0.694508
3.778745,5.625241,0.630374,0.685740
3.680816,5.644283,0.629042,0.676469
3.582621,5.661908,0.640911,0.669471
3.484341,5.679052,0.628315,0.676775
3.386269,5.697297,0.630310,0.674499
3.288168,5.715392,0.637126,0.670370
3.189736,5.731550,0.627983,0.663077
3.091511,5.749006,0.621203,0.660145
2.993132,5.765566,0.628065,0.666846
2.894836,5.782523,0.620054,0.651035
2.796242,5.797760,0.614377,0.646440
2.697817,5.813975,0.623807,0.631589
2.599567,5.831293,0.621756,0.633430
2.500687,5.844541,0.608478,0.643877
2.401951,5.858738,0.606544,0.647877
2.303418,5.874363,0.619438,0.635303
2.204704,5.888792,0.615155,0.637060
2.105896,5.902577,0.602058,0.636137
2.007114,5.916546,0.603179,0.624239
1.908230,5.929765,0.621281,0.627409
1.809667,5.945179,0.608737,0.642847
1.711019,5.960058,0.595193,0.651959
1.612133,5.973248,0.599901,0.641718
1.513420,5.987669,0.615307,0.642519
1.414275,5.998669,0.608466,0.646173
1.314992,6.008455,0.619073,0.620389
1.215707,6.018128,0.634395,0.595172
1.116573,6.029325,0.623206,0.587603
1.017425,6.040352,0.619171,0.590752
0.918222,6.050842,0.631610,0.599728
0.819355,6.063997,0.638618,0.612792
0.720661,6.078570,0.633695,0.627266
0.621685,6.091032,0.646457,0.653209
0.522298,6.099596,0.653604,0.689159
0.422715,6.105185,0.660206,0.734397
0.323013,6.103167,0.688707,0.783442
0.223980,6.091610,0.726441,0.833734
0.126970,6.068629,0.766702,0.878918
0.032727,6.036180,0.821168,0.918510
-0.055996,5.990886,0.877245,0.949208
-0.136261,5.931849,0.951755,0.964220
-0.207225,5.861895,0.934050,0.969892
-0.268142,5.783016,0.899107,0.972357
-0.317404,5.696393,0.888071,0.971038
-0.358185,5.605382,0.869938,0.957289
-0.392469,5.511750,0.855732,0.940721
-0.418794,5.415532,0.845551,0.911835
-0.441138,5.318306,0.844968,0.873976
-0.460427,5.220427,0.855017,0.843210
-0.477620,5.122158,0.861250,0.821347
-0.492869,5.023575,0.869166,0.809282
-0.507258,4.924857,0.868715,0.808553
-0.521749,4.826155,0.879548,0.820154
-0.535128,4.727298,0.886636,0.833498
-0.547077,4.628259,0.901241,0.845420
-0.561213,4.529509,0.896956,0.848630
-0.576535,4.430940,0.898824,0.839361
-0.588859,4.331940,0.913447,0.838871
-0.603388,4.233252,0.906901,0.852357
-0.618741,4.134676,0.910466,0.867637
-0.633670,4.036040,0.919227,0.882500
-0.650580,3.937720,0.902265,0.899333
-0.666343,3.839209,0.886458,0.897898
-0.680127,3.740405,0.882490,0.889915
-0.693662,3.641570,0.890009,0.892824
-0.706256,3.542615,0.896852,0.905444
-0.714414,3.443189,0.889280,0.902869
-0.725229,3.344012,0.890202,0.893523
-0.735477,3.244776,0.902782,0.892557
-0.744481,3.145419,0.907897,0.892909
-0.751550,3.045908,0.900841,0.899984
-0.758357,2.946384,0.896617,0.881035
-0.765111,2.846850,0.903510,0.869784
-0.769896,2.747202,0.923135,0.867931
-0.774498,2.647553,0.927529,0.872535
-0.777677,2.547857,0.928958,0.875714
-0.779190,2.448104,0.936122,0.877228
-0.782647,2.348418,0.948145,0.880686
-0.788600,2.248831,0.963487,0.886640
-0.795229,2.149287,0.956853,0.893272
-0.802192,2.049766,0.956396,0.900237
-0.809147,1.950244,0.966304,0.907194
-0.815750,1.850698,0.986595,0.913800
-0.821659,1.751109,0.980860,0.919710
-0.826527,1.651464,0.984304,0.928890
-0.830006,1.551761,0.995169,0.947183
-0.833834,1.452082,1.009994,0.975712
-0.840644,1.352562,1.012506,0.994762
-0.851451,1.253387,1.001845,1.021138
-0.863170,1.154313,1.000142,1.057157
-0.873378,1.055075,1.009861,1.096905
-0.879768,0.955529,1.022674,1.135851
-0.880135,0.855797,1.022311,1.174276
-0.871701,0.756450,1.030757,1.206116
-0.852134,0.658697,1.052004,1.228203
-0.819693,0.564467,1.094255,1.244969
-0.777014,0.474372,1.152724,1.256924
-0.722188,0.391169,1.089408,1.257096
-0.655029,0.317523,1.015383,1.237481
-0.579179,0.252851,0.950356,1.210630
-0.496497,0.197151,0.894764,1.180502
-0.408702,0.149882,0.850572,1.141333
-0.317216,0.110180,0.824378,1.101356
-0.223131,0.077054,0.805487,1.058251
-0.127190,0.049736,0.797589,1.013074
-0.030084,0.026902,0.774855,0.971695
0.068132,0.009504,0.757527,0.933853
0.166619,-0.006408,0.741681,0.888911
0.265124,-0.022169,0.725991,0.849062
0.364039,-0.035109,0.715627,0.816729
0.463255,-0.045510,0.721627,0.788421
0.562667,-0.053839,0.743134,0.755366
0.662312,-0.058559,0.744083,0.715690
0.761929,-0.063920,0.757023,0.688922
0.861525,-0.069625,0.771793,0.676301
0.961184,-0.074134,0.773401,0.677082
1.060847,-0.078473,0.769060,0.681413
1.160529,-0.082485,0.765047,0.685419
1.260254,-0.085139,0.766268,0.688069
1.359905,-0.089887,0.769101,0.703397
1.459583,-0.094053,0.785280,0.731574
1.559289,-0.097462,0.800490,0.751292
1.659010,-0.100298,0.797650,0.766522
1.758690,-0.104293,0.803216,0.795180
1.858444,-0.105427,0.823729,0.832271
1.958204,-0.105555,0.843255,0.877906
2.057965,-0.105038,0.843764,0.903783
2.157715,-0.106645,0.853542,0.934849
2.257464,-0.107135,0.875733,0.962361
2.357219,-0.105799,0.892300,0.997452
2.456787,-0.100094,0.899894,1.031673
2.555790,-0.088068,0.924434,1.057048
2.653820,-0.069726,0.964576,1.077707
2.750502,-0.045258,1.018226,1.099537
2.845317,-0.014227,1.063805,1.099513
2.938113,0.022353,1.119012,1.100909
3.029600,0.062111,1.173758,1.080644
3.119353,0.105657,1.207001,1.046959
3.208311,0.150804,1.163602,1.001707
3.296661,0.197133,1.128642,0.955391
3.384150,0.245071,1.100746,0.907629
3.471485,0.293292,1.073178,0.859784
3.559288,0.340647,1.044696,0.813015
3.647442,0.387357,1.015540,0.766447
3.736263,0.432783,0.985052,0.731997
3.825759,0.476863,0.953198,0.711491
3.916529,0.518233,0.918606,0.685168
4.009077,0.555452,0.879121,0.647648
4.102672,0.589984,0.836997,0.612899
4.197133,0.622080,0.792577,0.580650
4.291951,0.653066,0.755317,0.549552
4.387269,0.682517,0.722770,0.520028
4.482664,0.711690,0.689097,0.490816
4.578659,0.738827,0.646588,0.463675
4.675007,0.764711,0.616145,0.437815
4.771503,0.789996,0.580659,0.412583
4.869218,0.810043,0.544663,0.392588
4.967697,0.825806,0.521088,0.376867
5.066776,0.837483,0.490548,0.365220
5.166169,0.845801,0.444242,0.356919
5.265763,0.851614,0.413198,0.351118
5.365441,0.855671,0.403237,0.347067
5.465195,0.856609,0.404177,0.346132
5.564905,0.853705,0.401277,0.349037
5.664395,0.846470,0.394051,0.356278
5.763348,0.833931,0.392130,0.368840
5.861492,0.816105,0.392755,0.386717
5.958011,0.791079,0.390995,0.374509
6.052909,0.760323,0.374484,0.392190
6.146735,0.726428,0.380818,0.420484
6.238292,0.686811,0.393636,0.405670
6.327817,0.642810,0.404236,0.418637
6.416425,0.596972,0.398523,0.420016
6.504062,0.549311,0.397074,0.418449
6.589763,0.498241,0.416317,0.404072
6.675085,0.446540,0.424542,0.409672
6.758766,0.392255,0.416678,0.389008
6.840468,0.335004,0.409673,0.379603
6.921773,0.277197,0.411349,0.394786
7.002599,0.218717,0.405470,0.390215
7.083872,0.160860,0.404728,0.406606
7.164643,0.102305,0.401436,0.413023
7.246653,0.045502,0.419336,0.411522
7.329031,-0.010767,0.437881,0.431432
7.411544,-0.066840,0.456663,0.430420
7.493833,-0.123241,0.454420,0.433329
7.574496,-0.181941,0.454477,0.433223
7.655328,-0.240411,0.470336,0.441156
7.735653,-0.299576,0.485341,0.464984
7.815041,-0.359993,0.498790,0.463293
7.894824,-0.419890,0.489598,0.476952
7.973615,-0.481084,0.489482,0.474344
8.051777,-0.543076,0.500931,0.489221
8.129502,-0.605615,0.511684,0.489987
8.205800,-0.669888,0.526815,0.505694
8.281688,-0.734645,0.528101,0.511611
8.356247,-0.800924,0.533945,0.528035
8.428485,-0.869725,0.532378,0.541347
8.498887,-0.940406,0.508830,0.562169
8.568883,-1.011482,0.503710,0.562926
8.639570,-1.081882,0.500893,0.579958
8.710564,-1.151973,0.501522,0.596431
8.780958,-1.222666,0.510301,0.573215
8.852529,-1.292167,0.527539,0.559137
8.924664,-1.361078,0.541297,0.556862
8.999246,-1.427335,0.563807,0.550988
9.076798,-1.490047,0.592895,0.540528
9.157647,-1.548485,0.609678,0.524753
9.241055,-1.603206,0.605955,0.509279
9.327056,-1.653735,0.572179,0.508194
9.415932,-1.698952,0.548733,0.515713
9.508301,-1.736466,0.511078,0.521007
9.604183,-1.763975,0.485980,0.529973
9.701344,-1.786529,0.474270,0.539465
9.799834,-1.802403,0.489947,0.543762
9.898608,-1.816433,0.481412,0.516251
9.997490,-1.829668,0.468149,0.502173
10.096663,-1.840492,0.471596,0.500082
10.195733,-1.852145,0.494737,0.483224
10.293757,-1.870583,0.478166,0.477623
10.391532,-1.890355,0.466356,0.466551
10.489493,-1.909239,0.465695,0.464314
10.587136,-1.929632,0.470426,0.484596
10.684024,-1.953354,0.446521,0.497509
10.780561,-1.978487,0.442591,0.481776
10.877481,-2.002137,0.447110,0.469799
10.974598,-2.024912,0.424695,0.471953
11.072105,-2.045961,0.405323,0.460057
11.169021,-2.069633,0.407356,0.456084
11.266090,-2.092659,0.405928,0.423676
11.363582,-2.113812,0.385027,0.395157
11.461684,-2.131916,0.371496,0.387668
11.560137,-2.148016,0.386249,0.374030
11.658307,-2.165776,0.382072,0.369695
11.756738,-2.182012,0.374602,0.353019
11.854970,-2.199427,0.392027,0.352228
11.953577,-2.214554,0.382946,0.367392
12.052613,-2.226550,0.370951,0.342654
12.151629,-2.238722,0.362534,0.339992
12.250525,-2.251846,0.363102,0.313827
12.349707,-2.262591,0.385299,0.315902
12.448982,-2.272387,0.375486,0.325638
12.548000,-2.284530,0.380979,0.337705
