# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
18.2; 4.260; -0.7; 3.8; 6.4; -0.7; 4.6; 12.2; -0.7; 4.6; 5.1; -0.7; 9.0; 10.9
18.4; 4.309; -0.3; 3.8; 6.2; -0.3; 4.9; 12.0; -0.3; 4.7; 5.2; -0.3; 9.1; 11.1
18.6; 4.360; -0.1; 3.8; 6.1; -0.1; 4.9; 12.0; -0.1; 4.7; 5.3; -0.1; 9.2; 11.2
18.8; 4.414; -0.1; 3.8; 6.1; -0.1; 4.9; 12.0; -0.1; 4.8; 5.3; -0.1; 9.2; 11.2
19.0; 4.472; -0.2; 3.9; 6.2; -0.2; 4.7; 12.0; -0.2; 4.7; 5.3; -0.2; 9.2; 11.1
19.2; 4.533; -0.5; 3.9; 6.3; -0.5; 4.4; 12.1; -0.5; 4.7; 5.2; -0.5; 9.1; 11.0
19.4; 4.599; -0.3; 3.9; 6.2; -0.3; 4.4; 12.0; -0.3; 4.7; 5.3; -0.3; 9.1; 11.0
19.6; 4.669; -0.1; 3.8; 6.1; -0.1; 4.4; 11.8; 0.3; 4.9; 5.4; 0.3; 9.2; 11.2
19.8; 4.741; -0.8; 3.4; 5.6; -0.8; 4.2; 11.5; 2.7; 5.1; 5.8; 2.7; 9.5; 11.6
20.0; 4.814; -0.5; 3.3; 5.5; -0.5; 4.4; 11.4; 2.8; 5.2; 5.9; 2.8; 9.4; 11.7
20.2; 4.888; -0.1; 3.2; 5.4; -0.1; 4.6; 11.3; 3.0; 5.2; 6.0; 3.0; 9.4; 11.9
20.4; 4.962; -0.1; 3.1; 5.4; -0.1; 4.6; 11.2; 3.1; 5.2; 6.1; 3.1; 9.3; 11.9
20.6; 5.037; -0.1; 2.9; 5.4; -0.1; 4.7; 11.1; 3.3; 5.2; 6.1; 3.3; 9.1; 11.9
20.8; 5.112; -0.1; 2.2; 5.5; -0.1; 3.5; 10.5; 4.4; 5.1; 6.7; 4.4; 8.3; 11.8
21.0; 5.181; -0.1; -0.3; 6.5; -0.1; -0.0; 6.8; 10.4; 0.7; 10.5; 10.4; 0.7; 10.7
21.2; 5.247; -3.1; -3.6; 11.9; -3.1; -2.1; 8.8; -3.1; -3.8; 8.4; -3.1; -2.8; 5.4
21.4; 5.316; -9.9; -4.3; 13.4; -9.9; -2.7; 10.2; -2.8; -4.5; 7.0; -2.8; -2.7; 3.9
21.6; 5.398; -9.6; -4.3; 13.3; -9.6; -2.4; 9.9; -2.1; -5.1; 7.3; -2.1; -3.1; 4.0
21.8; 5.487; -0.1; -4.3; 10.3; -0.1; -1.7; 6.2; 3.3; -5.7; 11.1; 3.3; -4.2; 7.0
22.0; 5.569; -0.1; -4.1; 9.3; -0.1; -1.8; 5.6; 7.0; -4.7; 11.7; 7.0; -3.8; 8.0
22.2; 5.646; -0.1; -3.4; 9.0; -0.1; -1.8; 5.6; 7.6; -4.1; 11.6; 7.6; -3.4; 8.3
22.4; 5.717; -0.1; -0.0; 6.7; -0.1; -0.0; 6.6; 10.6; -0.1; 10.7; 10.6; -0.1; 10.6
22.6; 5.785; -0.8; 2.2; 7.5; -0.8; 3.8; 11.1; -0.7; 3.3; 6.2; -0.7; 4.6; 9.8
22.8; 5.860; -9.8; 2.7; 10.1; -9.8; 4.2; 13.4; -2.7; 2.8; 3.9; -2.7; 4.7; 7.1
23.0; 5.948; -6.4; 2.5; 8.3; -6.4; 4.5; 12.2; 0.7; 3.7; 5.1; 0.7; 5.8; 9.0
23.2; 6.044; -1.3; 1.6; 7.6; -1.3; 4.0; 11.5; -1.3; 3.9; 5.8; -1.3; 5.6; 9.6
23.4; 6.144; -0.1; 1.1; 7.3; -0.1; 3.9; 10.7; -0.1; 3.6; 6.5; -0.1; 4.6; 10.0
23.6; 6.237; -0.1; 1.7; 5.6; -0.1; 4.0; 9.1; 7.3; 3.6; 8.1; 7.3; 4.3; 11.7
23.8; 6.319; -0.1; 1.9; 5.6; -0.1; 4.0; 9.3; 7.1; 3.7; 8.0; 7.1; 4.6; 11.7
24.0; 6.393; -0.1; 2.1; 5.5; -0.1; 4.1; 9.5; 6.7; 3.9; 7.8; 6.7; 5.1; 11.8
24.2; 6.460; -0.1; 2.2; 5.5; -0.1; 4.2; 9.7; 6.4; 4.1; 7.6; 6.4; 5.5; 11.8
24.4; 6.523; -0.1; 2.3; 5.4; -0.1; 4.4; 9.9; 6.1; 4.2; 7.4; 6.1; 5.9; 11.8
24.6; 6.582; -0.1; 2.4; 5.4; -0.1; 4.5; 10.0; 5.8; 4.3; 7.3; 5.8; 6.3; 11.9
24.8; 6.637; -0.1; 2.5; 5.4; -0.1; 4.6; 10.2; 5.6; 4.4; 7.1; 5.6; 6.6; 11.9
25.0; 6.689; -0.1; 2.6; 5.4; -0.1; 4.8; 10.3; 5.3; 4.5; 7.0; 5.3; 6.9; 11.9
25.2; 6.739; -0.1; 2.6; 5.4; -0.1; 4.7; 10.3; 5.2; 4.6; 6.9; 5.2; 7.0; 11.9
25.4; 6.787; -0.1; 2.5; 5.4; -0.1; 4.5; 10.3; 5.3; 4.6; 7.0; 5.3; 7.0; 11.9
25.6; 6.833; -0.1; 2.4; 5.4; -0.1; 4.2; 10.2; 5.5; 4.5; 7.1; 5.5; 6.8; 11.9
25.8; 6.877; -0.1; 2.3; 5.5; -0.1; 3.9; 10.0; 5.8; 4.4; 7.3; 5.8; 6.5; 11.8
26.0; 6.919; -0.1; 2.2; 5.5; -0.1; 3.6; 9.7; 6.3; 4.2; 7.6; 6.3; 6.0; 11.8
26.2; 6.960; -0.1; 2.0; 5.6; -0.1; 3.2; 9.4; 6.9; 3.9; 7.9; 6.9; 5.3; 11.7
26.4; 7.000; -0.1; 1.8; 5.7; -0.1; 2.8; 9.0; 7.5; 3.5; 8.3; 7.5; 4.6; 11.6
26.6; 7.039; -0.1; 1.7; 5.8; -0.1; 2.4; 8.7; 8.0; 3.1; 8.6; 8.0; 3.9; 11.5
26.8; 7.076; -0.1; 1.5; 5.9; -0.1; 2.1; 8.4; 8.4; 2.8; 8.9; 8.4; 3.4; 11.4
27.0; 7.112; -0.1; 1.3; 6.0; -0.1; 1.8; 8.2; 8.8; 2.4; 9.1; 8.8; 2.9; 11.3
27.2; 7.147; -0.1; 1.2; 6.0; -0.1; 1.5; 8.0; 9.1; 2.1; 9.3; 9.1; 2.5; 11.2
27.4; 7.182; -0.1; 1.0; 6.1; -0.1; 1.2; 7.8; 9.4; 1.8; 9.5; 9.4; 2.1; 11.2
27.6; 7.215; -0.1; 0.8; 6.2; -0.1; 1.0; 7.5; 9.6; 1.5; 9.8; 9.6; 1.7; 11.1
27.8; 7.248; -0.1; 0.6; 6.3; -0.1; 0.7; 7.3; 9.9; 1.2; 10.0; 9.9; 1.3; 11.0
28.0; 7.280; -0.1; 0.4; 6.4; -0.1; 0.5; 7.1; 10.1; 0.9; 10.2; 10.1; 0.9; 10.9
28.2; 7.311; -0.1; 0.3; 6.5; -0.1; 0.3; 7.0; 10.3; 0.5; 10.3; 10.3; 0.6; 10.8
28.4; 7.341; -0.1; 0.1; 6.6; -0.1; 0.1; 6.8; 10.5; 0.3; 10.5; 10.5; 0.3; 10.7
