x_m,y_m,w_tr_right_m,w_tr_left_m
7.276181,1.943235,0.627600,0.609820
7.322094,2.032040,0.616744,0.613144
7.368130,2.120775,0.616824,0.621435
7.413861,2.209664,0.608729,0.629477
7.460976,2.297838,0.599577,0.626493
7.505882,2.387154,0.594553,0.616885
7.552735,2.475455,0.601667,0.613914
7.597482,2.564844,0.611216,0.599868
7.642861,2.653915,0.609845,0.598665
7.689263,2.742446,0.622883,0.586315
7.736918,2.830315,0.622792,0.578408
7.785280,2.917807,0.616575,0.588440
7.834298,3.004935,0.599965,0.600355
7.885431,3.090833,0.597344,0.614295
7.937031,3.176450,0.609531,0.613687
7.987776,3.262586,0.609308,0.614721
8.037718,3.349178,0.626171,0.617098
8.088716,3.435163,0.650957,0.623778
8.140334,3.520774,0.675047,0.615212
8.191924,3.606393,0.665052,0.622756
8.242251,3.692773,0.668151,0.636300
8.292111,3.779424,0.664475,0.633386
8.341689,3.866233,0.651798,0.627207
8.391523,3.952886,0.638894,0.637151
8.441124,4.039672,0.634258,0.628180
8.490006,4.126866,0.635592,0.624411
8.537985,4.214563,0.613242,0.624365
8.584827,4.302876,0.600378,0.635299
8.629950,4.392080,0.605932,0.623538
8.675361,4.481142,0.618608,0.620391
8.719752,4.570718,0.611757,0.626972
8.763815,4.660456,0.606776,0.624123
8.809073,4.749584,0.616820,0.609234
8.854282,4.838738,0.627193,0.608960
8.899532,4.927872,0.620930,0.599903
8.947618,5.015510,0.616100,0.594574
8.994045,5.104047,0.623916,0.600705
9.039789,5.192940,0.629377,0.609400
9.085746,5.281714,0.621038,0.618267
9.131818,5.370426,0.612657,0.613387
9.177731,5.459219,0.608893,0.608023
9.224769,5.547435,0.612424,0.605638
9.269246,5.636959,0.622823,0.607869
9.313687,5.726500,0.619990,0.589313
9.357450,5.816373,0.613528,0.586664
9.401099,5.906302,0.610480,0.592636
9.444407,5.996395,0.611203,0.596829
9.487526,6.086579,0.595981,0.585413
9.530531,6.176816,0.591223,0.587012
9.574645,6.266529,0.590822,0.606529
9.618117,6.356555,0.578681,0.606864
9.660965,6.446879,0.573865,0.602686
9.704340,6.536935,0.578366,0.581692
9.747487,6.627113,0.585474,0.572861
9.791123,6.717055,0.562212,0.566706
9.834934,6.806901,0.556012,0.569028
9.878427,6.896902,0.559715,0.548502
9.922584,6.986592,0.539113,0.546534
9.964477,7.077350,0.539142,0.550637
10.006547,7.168037,0.540682,0.553473
10.047200,7.259370,0.527649,0.539340
10.086654,7.351227,0.532310,0.523971
10.126257,7.443001,0.515178,0.523877
10.164675,7.535281,0.508523,0.541281
10.200931,7.628443,0.523583,0.527894
10.235942,7.722067,0.510916,0.517282
10.271299,7.815577,0.511959,0.513841
10.307578,7.908724,0.499348,0.511499
10.343150,8.002142,0.503124,0.499381
10.378424,8.095671,0.515836,0.486635
10.416166,8.188235,0.504432,0.496800
10.454804,8.280438,0.505900,0.498545
10.493127,8.372758,0.512650,0.481810
10.530124,8.465627,0.504784,0.469481
10.566300,8.558821,0.507080,0.465310
10.602404,8.652042,0.515177,0.479745
10.635816,8.746264,0.515022,0.458114
10.667591,8.841049,0.522299,0.454206
10.698917,8.935984,0.531706,0.465231
10.726456,9.032060,0.524871,0.460030
10.752651,9.128535,0.537771,0.463119
10.776447,9.225630,0.558712,0.457051
10.797103,9.323417,0.563069,0.451933
10.816361,9.421509,0.579586,0.444194
10.834291,9.519857,0.589210,0.457338
10.852436,9.618163,0.614938,0.475359
10.872777,9.716039,0.641775,0.495566
10.895240,9.813453,0.652743,0.517892
10.917152,9.910988,0.663147,0.552361
10.935815,10.009202,0.687257,0.598813
10.950779,10.108047,0.706557,0.637882
10.959266,10.207629,0.728059,0.674358
10.957036,10.307525,0.752803,0.713588
10.941894,10.406281,0.797715,0.750790
10.917358,10.503134,0.843438,0.781010
10.880467,10.595977,0.898572,0.806032
10.831462,10.683051,0.875118,0.811277
10.774465,10.765106,0.845050,0.819352
10.709978,10.841421,0.832651,0.827724
10.638686,10.911446,0.799007,0.826829
10.563444,10.977258,0.782566,0.822553
10.485393,11.039695,0.773602,0.826015
10.404005,11.097724,0.756428,0.825965
10.320723,11.153009,0.749997,0.807848
10.236079,11.206204,0.749913,0.789218
10.151145,11.258930,0.745032,0.782456
10.065455,11.310419,0.751394,0.786976
9.980303,11.362798,0.754577,0.792150
9.896220,11.416872,0.752569,0.789599
9.811351,11.469708,0.758292,0.798189
9.726171,11.522042,0.754408,0.798739
9.640717,11.573926,0.756227,0.796203
9.555101,11.625542,0.756815,0.787881
9.470573,11.678905,0.758584,0.788529
9.385431,11.731301,0.761211,0.800616
9.301889,11.786204,0.758406,0.784126
9.218917,11.841969,0.755603,0.777765
9.136246,11.898159,0.751837,0.782337
9.053598,11.954404,0.749882,0.778004
8.971261,12.011105,0.748517,0.786468
8.889253,12.068280,0.759481,0.784863
8.807609,12.125976,0.764426,0.779346
8.726216,12.184024,0.762771,0.767396
8.644540,12.241657,0.774626,0.767875
8.563812,12.300623,0.774223,0.765687
8.482380,12.358615,0.763496,0.755152
8.401265,12.417053,0.764031,0.758319
8.321214,12.476928,0.768973,0.754199
8.241776,12.537620,0.759474,0.745930
8.162319,12.598290,0.759182,0.740530
8.082629,12.658653,0.748756,0.748181
8.002864,12.718891,0.748983,0.745048
7.921535,12.777026,0.741495,0.751277
7.838939,12.833350,0.749613,0.747365
7.754949,12.887565,0.758829,0.750382
7.670632,12.941271,0.758138,0.765190
7.584029,12.991188,0.763189,0.739507
7.496506,13.039503,0.782748,0.711849
7.407574,13.085145,0.796049,0.694543
7.318302,13.130119,0.808420,0.684341
7.227551,13.172055,0.824746,0.677993
7.135878,13.211938,0.843711,0.684080
7.042494,13.247596,0.865897,0.700030
6.947852,13.279691,0.893574,0.725893
6.851124,13.304862,0.915381,0.751064
6.752483,13.320502,0.949732,0.772797
6.652726,13.326281,1.001515,0.797112
6.553039,13.320383,1.068936,0.821857
6.454384,13.304491,1.097099,0.848253
6.357860,13.278768,1.031862,0.875864
6.264708,13.242796,0.959542,0.901048
6.177625,13.193835,0.900338,0.915092
6.095777,13.136521,0.857707,0.924997
6.021989,13.069214,0.827412,0.897204
5.954883,12.995168,0.806936,0.870565
5.894693,12.915438,0.781690,0.845996
5.841791,12.830618,0.765079,0.823600
5.794208,12.742715,0.758373,0.795214
5.751389,12.652393,0.768821,0.761343
5.713766,12.559811,0.786095,0.733771
5.680577,12.465513,0.793830,0.714413
5.650598,12.370150,0.802723,0.698682
5.623751,12.273857,0.822531,0.687414
5.599319,12.176919,0.847061,0.688095
5.580096,12.078842,0.875458,0.697900
5.563585,11.980248,0.910487,0.714439
5.546698,11.881714,0.932797,0.735537
5.531495,11.782915,0.956760,0.767576
5.518749,11.683760,0.919043,0.808567
5.507421,11.584447,0.872893,0.820379
5.497842,11.484938,0.837869,0.829959
5.489592,11.385330,0.815006,0.838210
5.486886,11.285404,0.809557,0.846616
5.484627,11.185465,0.816848,0.863771
5.487771,11.085569,0.841302,0.878340
5.492587,10.985730,0.866119,0.893133
5.499471,10.886007,0.872977,0.905076
5.509809,10.786575,0.863779,0.924352
5.523821,10.687596,0.856431,0.934699
5.540344,10.589018,0.863235,0.939985
5.559060,10.490819,0.882009,0.952701
5.577247,10.392522,0.900252,0.973366
5.598574,10.294855,0.898053,0.994133
5.621896,10.197642,0.902442,0.986645
5.644529,10.100275,0.917072,0.988748
5.666829,10.002822,0.912789,0.982768
5.691152,9.905870,0.919948,0.984372
5.716197,9.809097,0.938490,0.969121
5.740251,9.712062,0.942804,0.962449
5.762965,9.614720,0.949713,0.957994
5.783492,9.516878,0.947848,0.965883
5.804172,9.419076,0.944029,0.981264
5.825769,9.321466,0.939048,0.984259
5.845187,9.223403,0.935356,0.985018
5.864515,9.125320,0.942224,0.973988
5.881480,9.026806,0.937099,0.969298
5.896751,8.928027,0.928982,0.976592
5.910986,8.829081,0.912538,0.970464
5.924820,8.730073,0.906474,0.970411
5.937405,8.630901,0.910147,0.981846
5.950779,8.531829,0.923545,0.982358
5.962761,8.432583,0.910084,0.984791
5.975664,8.333448,0.904975,0.987839
5.985930,8.234025,0.908235,0.992094
5.991659,8.134218,0.912285,0.993520
5.998563,8.034494,0.892015,1.003775
6.005622,7.934772,0.882823,1.023009
6.011165,7.834956,0.883385,1.026372
6.017496,7.735192,0.889715,1.038606
6.023232,7.635398,0.895450,1.053962
6.028521,7.535586,0.900737,1.061609
6.038831,7.436175,0.911044,1.071188
6.054107,7.337383,0.926314,1.076703
6.070878,7.238827,0.948592,1.071974
6.085845,7.139989,0.978896,1.078364
6.096652,7.040619,1.014335,1.085593
6.100868,6.940763,1.030188,1.094981
6.098641,6.840822,1.044457,1.119531
6.088723,6.741386,1.060448,1.145202
6.068164,6.643599,1.074992,1.179595
6.036685,6.548758,1.087448,1.230520
5.994868,6.458017,1.097914,1.154063
5.942120,6.373136,1.094622,1.090775
5.880624,6.294377,1.074819,1.042575
5.813463,6.220352,1.056720,0.997130
5.741639,6.150896,1.041376,0.955993
5.664180,6.087709,1.016403,0.913010
5.583532,6.028683,0.988098,0.880972
5.499875,5.973960,0.959551,0.847576
5.413932,5.922929,0.931364,0.825483
5.326192,5.875018,0.903150,0.798869
5.237016,5.829858,0.871987,0.784658
5.147301,5.785762,0.845571,0.760969
5.057047,5.742781,0.829192,0.748534
4.966076,5.701324,0.806636,0.728500
4.874741,5.660691,0.772310,0.717403
4.783097,5.620753,0.741077,0.699519
4.690700,5.582583,0.720533,0.685194
4.598334,5.544400,0.713555,0.677199
4.505008,5.508563,0.714317,0.680933
4.411044,5.474439,0.705048,0.690936
4.317303,5.439734,0.696886,0.694462
4.224034,5.403787,0.691609,0.698702
4.130648,5.368138,0.696828,0.699432
4.036543,5.334392,0.688249,0.690184
3.943180,5.298674,0.668536,0.673587
3.850531,5.261146,0.655416,0.669673
3.757385,5.224862,0.656072,0.681896
3.664841,5.187093,0.673327,0.695062
3.572922,5.147810,0.680649,0.710339
3.481014,5.108496,0.687072,0.721943
3.388810,5.069907,0.683638,0.743605
3.296162,5.032383,0.686788,0.762854
3.202835,4.996555,0.690455,0.781140
3.109995,4.959480,0.686100,0.781481
3.017317,4.922003,0.696650,0.775227
2.923948,4.886273,0.718814,0.783674
2.829822,4.852593,0.723026,0.780711
2.734373,4.822864,0.715198,0.785596
2.637976,4.796410,0.717887,0.806293
2.541103,4.771807,0.712058,0.808075
2.444601,4.745716,0.706552,0.819392
2.348192,4.719296,0.710679,0.842173
2.252313,4.690981,0.717421,0.869387
2.157151,4.660382,0.716242,0.877336
2.063372,4.625795,0.733024,0.883109
1.971896,4.585554,0.768277,0.892803
1.883446,4.539015,0.802501,0.875356
1.797868,4.487356,0.837760,0.854234
1.715745,4.430423,0.863127,0.838206
1.636777,4.369144,0.832644,0.820180
1.561862,4.302976,0.800914,0.805068
1.490928,4.232561,0.778428,0.796397
1.422715,4.159476,0.744660,0.785667
1.358724,4.082669,0.715102,0.776617
1.298114,4.003193,0.689777,0.763304
1.239982,3.921872,0.679910,0.750682
1.183485,3.839400,0.685502,0.749269
1.128143,3.756145,0.674918,0.743959
1.075029,3.671451,0.673776,0.721673
1.022790,3.586221,0.670857,0.703226
0.971942,3.500146,0.656613,0.697105
0.921795,3.413668,0.643228,0.695854
0.872142,3.326899,0.636542,0.691871
0.821238,3.240862,0.634359,0.689420
0.770705,3.154603,0.637530,0.686451
0.721374,3.067650,0.628832,0.680696
0.672124,2.980655,0.616834,0.670048
0.625447,2.892254,0.607849,0.665415
0.580471,2.802981,0.613491,0.662208
0.537914,2.712529,0.634851,0.649181
0.496988,2.621326,0.639614,0.639138
0.458134,2.529223,0.654688,0.615049
0.423968,2.435291,0.672884,0.601648
0.392667,2.340346,0.680057,0.601674
0.362859,2.244933,0.688874,0.607673
0.335703,2.148731,0.706036,0.605700
0.311322,2.051779,0.731092,0.604096
0.288507,1.954446,0.763658,0.599938
0.270138,1.856179,0.775004,0.607829
0.252145,1.757843,0.792273,0.625856
0.235943,1.659196,0.823131,0.642085
0.220614,1.560414,0.858073,0.657440
0.202765,1.462064,0.879398,0.675327
0.181677,1.364392,0.897524,0.700459
0.157722,1.267335,0.918842,0.732423
0.131792,1.170796,0.941998,0.774160
0.105136,1.074451,0.970813,0.826569
0.082659,0.977056,0.993857,0.865383
0.063817,0.878888,1.025056,0.909538
0.052365,0.779638,1.048077,0.955747
0.051271,0.679722,1.087829,1.000992
0.059387,0.580175,1.142722,1.045933
0.080309,0.482529,1.212896,1.074835
0.112016,0.387771,1.226739,1.081987
0.154314,0.297261,1.163522,1.085370
0.206198,0.211858,1.115125,1.087087
0.267350,0.132793,1.084500,1.086763
0.335124,0.059389,1.046683,1.086917
0.408329,-0.008650,1.015382,1.083263
0.485143,-0.072635,0.998557,1.074189
0.563696,-0.134436,0.993314,1.062339
0.645535,-0.191840,0.976455,1.047690
0.730534,-0.244444,0.970363,1.030038
0.817696,-0.293347,0.974334,1.017624
0.907758,-0.336667,0.986205,1.008655
1.000140,-0.374751,1.003027,0.988891
1.095408,-0.404968,1.024170,0.967011
1.193065,-0.425764,1.042553,0.939179
1.292574,-0.434765,1.080585,0.906519
1.392207,-0.429087,1.085815,0.863131
1.490391,-0.410559,0.998856,0.814481
1.586763,-0.384051,0.919408,0.767585
1.681131,-0.351151,0.843046,0.714628
1.774937,-0.316591,0.764568,0.652859
1.867041,-0.277721,0.695068,0.592153
1.958220,-0.236733,0.635694,0.541102
2.049274,-0.195468,0.587713,0.500060
2.140691,-0.155015,0.552289,0.460277
2.230820,-0.111764,0.519405,0.418153
2.322029,-0.070837,0.483406,0.377301
2.416100,-0.037131,0.458283,0.368111
2.512975,-0.012699,0.433432,0.382203
2.611536,0.003888,0.413235,0.404654
2.711116,0.011876,0.408094,0.404971
2.810951,0.008950,0.405170,0.437996
2.909700,-0.005942,0.401598,0.469449
3.005439,-0.034215,0.401263,0.523954
3.096149,-0.075937,0.396202,0.548491
3.181153,-0.128373,0.404064,0.515410
3.256506,-0.193833,0.411069,0.472675
3.322384,-0.268870,0.404607,0.451082
3.377690,-0.352033,0.394009,0.459583
3.422954,-0.441087,0.396946,0.445869
3.459244,-0.534183,0.397305,0.454472
3.488352,-0.629802,0.386638,0.454797
3.511002,-0.727159,0.394888,0.468760
3.527814,-0.825695,0.421594,0.502967
3.539066,-0.924994,0.447509,0.512416
3.542425,-1.024880,0.478844,0.547754
3.541253,-1.124841,0.511226,0.594263
3.539995,-1.224802,0.558134,0.619436
3.542460,-1.324734,0.586109,0.655114
3.547059,-1.424587,0.624567,0.676143
3.557967,-1.523949,0.680852,0.704884
3.576817,-1.622045,0.748734,0.738738
3.605788,-1.717656,0.806401,0.774692
3.646170,-1.809020,0.872849,0.810502
3.700964,-1.892439,0.955065,0.830597
3.767823,-1.966669,0.943741,0.835843
3.844392,-2.030756,0.929092,0.838073
3.930048,-2.082106,0.924768,0.836552
4.021535,-2.122270,0.922826,0.834341
4.116508,-2.153297,0.930706,0.834314
4.214094,-2.174752,0.956395,0.831835
