x_m,y_m,w_tr_right_m,w_tr_left_m
5.853982,14.279015,0.673843,0.862490
5.808518,14.367821,0.694235,0.893267
5.754576,14.451769,0.730175,0.914547
5.693394,14.530588,0.784705,0.929038
5.624691,14.602864,0.854536,0.943560
5.548274,14.666970,0.921871,0.947854
5.465948,14.723289,0.987528,0.952858
5.378603,14.771478,0.964990,0.958734
5.287064,14.811092,0.925739,0.965420
5.191343,14.839299,0.897766,0.970253
5.093881,14.860756,0.876672,0.978349
4.995203,14.875643,0.873306,0.989874
4.895799,14.884066,0.887709,0.983952
4.796036,14.887056,0.901601,0.965053
4.696238,14.888598,0.908247,0.954804
4.596444,14.890336,0.920010,0.955130
4.496726,14.894444,0.939967,0.959233
4.397343,14.903414,0.932538,0.968181
4.298238,14.915260,0.920702,0.979995
4.199101,14.926829,0.909143,0.972040
4.099876,14.937616,0.898367,0.962671
4.000520,14.947111,0.888882,0.962285
3.900964,14.953930,0.882069,0.969108
3.801372,14.960320,0.875685,0.951347
3.701862,14.968050,0.867963,0.940525
3.602358,14.975862,0.860159,0.940314
3.502821,14.983241,0.852788,0.947697
3.403219,14.989674,0.846362,0.953791
3.303534,14.994640,0.841401,0.931604
3.203810,14.998607,0.837439,0.918773
3.104152,15.004109,0.831944,0.918227
3.004443,15.008578,0.827480,0.917872
2.904682,15.011666,0.824397,0.895032
2.804986,15.016242,0.819826,0.884437
2.705316,15.021517,0.814558,0.885738
2.605628,15.026450,0.809631,0.890669
2.505915,15.030869,0.805218,0.895086
2.406210,15.035297,0.800796,0.899513
2.306545,15.040609,0.795492,0.894659
2.206776,15.043322,0.792784,0.873077
2.106972,15.044102,0.792007,0.860644
2.007173,15.044061,0.792052,0.858874
1.907430,15.040502,0.795614,0.855317
1.807643,15.040578,0.795542,0.865236
1.707847,15.042203,0.793921,0.887846
1.608041,15.042121,0.794006,0.907292
1.508305,15.038543,0.797588,0.904358
1.408905,15.029669,0.806473,0.907120
1.310329,15.014140,0.822031,0.914132
1.213570,14.989776,0.846473,0.922974
1.119706,14.955959,0.880465,0.932664
1.030282,14.911741,0.902920,0.937306
0.947231,14.856494,0.819598,0.934325
0.872489,14.790461,0.746330,0.928366
0.807602,14.714735,0.680270,0.919274
0.753415,14.631014,0.625680,0.898318
0.711567,14.540538,0.583767,0.863735
0.679904,14.445926,0.552134,0.818959
0.656467,14.348944,0.528739,0.773591
0.639732,14.250561,0.512036,0.732497
0.628253,14.151420,0.500577,0.696266
0.620721,14.051900,0.493056,0.649315
0.615685,13.952219,0.488027,0.602709
0.611312,13.852505,0.491440,0.561346
0.605528,13.752866,0.513227,0.537010
0.600715,13.653181,0.522978,0.529662
0.596412,13.553467,0.518673,0.531572
0.593211,13.453714,0.515469,0.534773
0.589650,13.353969,0.511905,0.538334
0.586801,13.254208,0.509054,0.541182
0.582441,13.154493,0.504690,0.523059
0.578784,13.054751,0.501032,0.507662
0.576006,12.954980,0.498251,0.501836
0.574280,12.855185,0.496524,0.503562
0.573781,12.755377,0.496023,0.504061
0.573702,12.655573,0.507154,0.515187
0.573875,12.555769,0.525396,0.532937
0.573772,12.455963,0.546625,0.554699
0.573446,12.356160,0.546293,0.568733
0.572979,12.256356,0.545820,0.599418
0.575103,12.156572,0.547934,0.620556
0.577161,12.056787,0.549982,0.649667
0.581901,11.957096,0.554705,0.675369
0.586440,11.857394,0.559228,0.703096
0.591920,11.757741,0.564689,0.742456
0.597794,11.658104,0.570544,0.783079
0.607727,11.558809,0.580440,0.827903
0.622851,11.460172,0.595498,0.859526
0.641072,11.362045,0.613640,0.878694
0.665509,11.265331,0.637964,0.890538
0.695581,11.170162,0.667913,0.903573
0.728401,11.075918,0.700642,0.909536
0.766256,10.983570,0.738456,0.910197
0.808409,10.893098,0.780667,0.905124
0.851833,10.803230,0.824266,0.899051
0.898356,10.714937,0.871116,0.889200
0.947451,10.628052,0.920717,0.861213
0.999535,10.542908,0.905461,0.839085
1.052005,10.458003,0.882412,0.828017
1.106067,10.374108,0.861224,0.803723
1.162222,10.291622,0.842534,0.778647
1.219829,10.210117,0.825579,0.764101
1.277146,10.128410,0.808275,0.732100
1.334085,10.046449,0.790522,0.707767
1.390496,9.964119,0.772131,0.697651
1.445285,9.880691,0.751804,0.695997
1.500668,9.797664,0.732188,0.684305
1.556419,9.714877,0.713007,0.664455
1.611336,9.631533,0.692839,0.646408
1.666124,9.548104,0.672521,0.635555
1.720049,9.464124,0.651200,0.634411
1.772362,9.379125,0.628013,0.630232
1.827763,9.296110,0.608438,0.615453
1.883035,9.213018,0.599419,0.591132
1.936837,9.128952,0.603071,0.580508
1.990059,9.044517,0.593368,0.552527
2.039730,8.957954,0.590709,0.532736
2.089357,8.871358,0.564406,0.503271
2.140453,8.785619,0.553924,0.483862
2.192495,8.700462,0.552407,0.483547
2.244348,8.615183,0.528621,0.485857
2.296614,8.530154,0.505314,0.483416
2.349108,8.445268,0.498676,0.448340
2.403280,8.361441,0.497540,0.431892
2.455538,8.276410,0.490098,0.424190
2.506855,8.190806,0.485246,0.435657
2.555642,8.103741,0.479803,0.462790
2.605270,8.017155,0.467622,0.496291
2.654113,7.930121,0.442182,0.546963
2.700685,7.841859,0.435944,0.553089
2.743803,7.751861,0.448463,0.573202
2.781078,7.659307,0.462387,0.574656
2.813344,7.564903,0.472019,0.597145
2.839113,7.468479,0.470310,0.633188
2.861413,7.371256,0.485952,0.666061
2.871581,7.272049,0.494067,0.721690
2.871327,7.172299,0.507104,0.793379
2.861249,7.073028,0.529439,0.780546
2.844454,6.974666,0.517843,0.722755
2.819668,6.878060,0.509188,0.672206
2.785345,6.784355,0.510044,0.630568
2.741692,6.694600,0.520209,0.598278
2.692862,6.607585,0.513322,0.573849
2.638784,6.523714,0.514254,0.560531
2.581868,6.441736,0.513607,0.563018
2.521079,6.362587,0.508492,0.554595
2.458686,6.284682,0.519484,0.547806
2.394589,6.208177,0.529432,0.561199
2.329158,6.132807,0.555727,0.562693
2.263218,6.057909,0.575945,0.556366
2.195334,5.984740,0.579687,0.553946
2.127316,5.911698,0.583246,0.557053
2.058732,5.839184,0.586029,0.578395
1.990558,5.766286,0.589376,0.578151
1.921308,5.694410,0.591238,0.585058
1.852338,5.622264,0.593489,0.608112
1.783276,5.550215,0.595607,0.611512
1.714581,5.477812,0.601339,0.619816
1.647123,5.404249,0.613737,0.636429
1.578375,5.331897,0.635634,0.646382
1.510720,5.258516,0.648964,0.665979
1.442512,5.185651,0.672192,0.676806
1.374079,5.112996,0.692134,0.702095
1.305397,5.040576,0.715522,0.730025
1.236198,4.968649,0.725331,0.744906
1.166458,4.897247,0.734864,0.763682
1.097673,4.824925,0.758807,0.779161
1.028903,4.752587,0.767221,0.788845
0.962544,4.678050,0.772990,0.789830
0.898556,4.601453,0.781884,0.800221
0.837585,4.522432,0.794612,0.805233
0.778093,4.442293,0.810295,0.806263
0.720625,4.360694,0.827424,0.800950
0.665857,4.277258,0.788223,0.790387
0.614411,4.191738,0.739871,0.788439
0.566607,4.104134,0.706470,0.794900
0.527170,4.012545,0.695321,0.789536
0.493738,3.918516,0.666935,0.782128
0.464811,3.823003,0.638322,0.782676
0.439891,3.726362,0.613684,0.791741
0.418076,3.628968,0.592125,0.809961
0.402188,3.530504,0.576409,0.776678
0.389311,3.431528,0.563662,0.740738
0.377046,3.332485,0.551504,0.710132
0.364723,3.233440,0.539150,0.673831
0.353092,3.134313,0.527493,0.650258
0.341522,3.035181,0.515897,0.637343
0.331252,2.935904,0.505609,0.617877
0.322686,2.836467,0.499436,0.608231
0.315257,2.736937,0.511261,0.613722
0.309272,2.637312,0.532547,0.593636
0.301952,2.537780,0.525269,0.584910
0.293931,2.438293,0.517295,0.577660
0.287192,2.338712,0.510596,0.553993
0.282083,2.239033,0.505518,0.536852
0.278956,2.139274,0.502412,0.511044
0.278163,2.039469,0.501630,0.501696
0.274156,1.939751,0.497650,0.503645
0.270565,1.840009,0.494083,0.507236
0.267048,1.740267,0.490591,0.520252
0.266286,1.640461,0.492601,0.548779
0.267702,1.540663,0.516413,0.591055
0.268304,1.440855,0.540740,0.620553
0.268830,1.341047,0.541269,0.658170
0.271627,1.241280,0.544071,0.698521
0.278307,1.141703,0.550759,0.746816
0.290032,1.042604,0.562504,0.800595
0.307878,0.944435,0.585660,0.857814
0.332973,0.847874,0.618024,0.907686
0.366499,0.753913,0.669409,0.950116
0.409583,0.663936,0.732002,0.983151
0.463051,0.579717,0.785971,1.004855
0.527113,0.503254,0.850393,1.019891
0.598867,0.433921,0.921148,1.034107
0.678910,0.374369,1.001506,1.045072
0.765058,0.324073,1.002588,1.054430
0.856726,0.284781,0.975753,1.060888
0.952848,0.258263,0.971093,1.050089
1.051832,0.246390,0.960761,1.029545
1.151497,0.248658,0.963035,1.004361
1.250025,0.263955,0.978362,0.975753
1.346058,0.290851,1.005353,0.945101
1.438843,0.327516,1.035843,0.908389
1.528075,0.372154,0.952575,0.868648
1.613076,0.424380,0.873835,0.830630
1.694744,0.481733,0.796702,0.797341
1.772249,0.544560,0.729968,0.757878
1.843319,0.614595,0.679881,0.709138
1.907540,0.690920,0.650466,0.663103
1.966731,0.771273,0.611240,0.623462
2.021392,0.854775,0.556412,0.592617
2.073305,0.940016,0.504771,0.559835
2.123654,1.026196,0.459431,0.534619
2.173979,1.112390,0.432791,0.509409
2.225044,1.198148,0.427468,0.485056
2.279361,1.281860,0.426512,0.469097
2.338126,1.362513,0.436560,0.479379
2.401910,1.439243,0.445664,0.481816
2.471966,1.510245,0.446320,0.508299
2.549149,1.573438,0.448732,0.528210
2.634278,1.625312,0.442690,0.573888
2.726386,1.663502,0.443704,0.590379
2.823471,1.686294,0.450900,0.599779
2.922962,1.693213,0.457833,0.558128
3.022336,1.685092,0.455839,0.527571
3.119501,1.662842,0.461311,0.510693
3.212270,1.626407,0.473338,0.502669
3.298877,1.577014,0.475209,0.497840
3.378644,1.517218,0.482682,0.511248
3.450960,1.448498,0.485216,0.524843
3.516729,1.373467,0.478656,0.558853
3.573351,1.291342,0.470039,0.592243
3.622233,1.204354,0.457428,0.627750
3.663677,1.113587,0.458080,0.662402
3.699387,1.020398,0.473992,0.702866
3.732353,0.926191,0.506692,0.746108
3.764213,0.831603,0.537990,0.790539
3.797183,0.737399,0.570483,0.834023
3.833895,0.644610,0.606753,0.873898
3.876340,0.554304,0.648808,0.907931
3.926651,0.468185,0.706657,0.934603
3.987374,0.389057,0.773696,0.959098
4.057994,0.318575,0.854105,0.980635
